zone,x/Dj,y/Dj,u/Uj,v/Uj,u'v'/Uj^2,k/Uj^2
x/Dj=10,10.0,0.5156190991,0.5148823261,0.0112243481,0.008565964177,0.02641995065
x/Dj=10,10.0,0.5166534781,0.5143033862,0.01121878158,0.008563673124,0.02641261183
x/Dj=10,10.0,0.5177191496,0.5137036443,0.01121295616,0.008561246097,0.026405029
x/Dj=10,10.0,0.5188294649,0.5130795836,0.0112067461,0.008558641188,0.02639693394
x/Dj=10,10.0,0.5200125575,0.5124166608,0.01119980123,0.008555683307,0.02638785914
x/Dj=10,10.0,0.5212849379,0.5117066503,0.01119250339,0.008552552201,0.02637812309
x/Dj=10,10.0,0.5226536393,0.5109462738,0.01118484978,0.00854924228,0.02636767924
x/Dj=10,10.0,0.5241265297,0.5101266503,0.01117653213,0.008545656689,0.02635642886
x/Dj=10,10.0,0.5257119536,0.5092382431,0.01116722543,0.00854169298,0.02634426765
x/Dj=10,10.0,0.5274189711,0.5082851648,0.01115667354,0.008537166752,0.02633041888
x/Dj=10,10.0,0.5292574167,0.5072644949,0.01114529558,0.008532303385,0.02631536871
x/Dj=10,10.0,0.531237781,0.5061690807,0.01113313157,0.008527123369,0.02629919723
x/Dj=10,10.0,0.5333715081,0.5049792528,0.01111980621,0.008521403186,0.02628168091
x/Dj=10,10.0,0.5356709361,0.5037016869,0.01110456884,0.008514811285,0.02626167424
x/Dj=10,10.0,0.5381493568,0.5023365021,0.01108803507,0.008507839404,0.0262401402
x/Dj=10,10.0,0.5408211946,0.5008558035,0.01107024122,0.008500190452,0.0262168292
x/Dj=10,10.0,0.5437020063,0.4992647767,0.01105051674,0.008491337299,0.02619031258
x/Dj=10,10.0,0.5468085408,0.4975590706,0.01102915127,0.008481926285,0.02616172284
x/Dj=10,10.0,0.5501589775,0.4957106709,0.01100553758,0.008471177891,0.0261298921
x/Dj=10,10.0,0.5537729263,0.4937354922,0.0109796403,0.008459486999,0.02609484829
x/Dj=10,10.0,0.5576715469,0.4915938973,0.01095086522,0.008446243592,0.02605598047
x/Dj=10,10.0,0.5618778467,0.489302814,0.01091975532,0.008431823924,0.0260131415
x/Dj=10,10.0,0.5664163828,0.4868281484,0.01088424399,0.008415453136,0.02596528828
x/Dj=10,10.0,0.5713140368,0.484167397,0.01084523275,0.008397475816,0.02591268905
x/Dj=10,10.0,0.5765995979,0.4813106656,0.01080163848,0.008377441205,0.02585392259
x/Dj=10,10.0,0.5823043585,0.4782336354,0.01075296849,0.008355074562,0.02578848414
x/Dj=10,10.0,0.5884619951,0.4749217033,0.01069928147,0.008330090903,0.0257157702
x/Dj=10,10.0,0.5951089859,0.4713623226,0.01063975599,0.008302102797,0.02563484013
x/Dj=10,10.0,0.6022846699,0.467538327,0.01057379507,0.008270753548,0.02554463595
x/Dj=10,10.0,0.610031724,0.4634311497,0.0105006909,0.008235756308,0.02544403076
x/Dj=10,10.0,0.618396163,0.4590207338,0.01041864138,0.008196688257,0.02533182688
x/Dj=10,10.0,0.6274276972,0.4542789757,0.01032617223,0.008153001778,0.02520658262
x/Dj=10,10.0,0.6371801496,0.4491927326,0.01022295374,0.008103863336,0.02506615035
x/Dj=10,10.0,0.6477115154,0.4437403083,0.01010974031,0.008049098775,0.02490978129
x/Dj=10,10.0,0.6590847373,0.4378940761,0.009981581941,0.007987796329,0.02473455481
x/Dj=10,10.0,0.6713677049,0.4316267967,0.009837587364,0.007918570191,0.02453791909
x/Dj=10,10.0,0.6846337318,0.4249173105,0.009678896517,0.007842224091,0.02431962267
x/Dj=10,10.0,0.6989623308,0.417740494,0.009498852305,0.00775637757,0.0240751002
x/Dj=10,10.0,0.7144392729,0.4100697935,0.00929784961,0.007660789415,0.02380201407
x/Dj=10,10.0,0.7311573029,0.401876241,0.009074271657,0.007554023061,0.02349727042
x/Dj=10,10.0,0.7492167354,0.3931264579,0.008822382428,0.007434957661,0.02315706946
x/Dj=10,10.0,0.7687261105,0.3838099241,0.008540325798,0.007302635349,0.02277817577
x/Dj=10,10.0,0.7898026705,0.3738806546,0.008224644698,0.007155604195,0.02235632762
x/Dj=10,10.0,0.8125730753,0.3633306921,0.00787163619,0.006992619019,0.02188777365
x/Dj=10,10.0,0.8371742368,0.35213238,0.007476744242,0.00681227725,0.02136803791
x/Dj=10,10.0,0.8637545109,0.3402544856,0.00703547569,0.00661326386,0.020792678
x/Dj=10,10.0,0.8924743533,0.327684164,0.006542855874,0.00639429735,0.02015759237
x/Dj=10,10.0,0.9235073924,0.3144106865,0.005993837491,0.006154417526,0.01945882477
x/Dj=10,10.0,0.957041502,0.3004240692,0.005381837022,0.005892525427,0.01869214326
x/Dj=10,10.0,0.9932800531,0.2857193351,0.004700664897,0.005607603583,0.01785383746
x/Dj=10,10.0,1.032442927,0.2702843249,0.003944576252,0.005298797973,0.0169408787
x/Dj=10,10.0,1.074768305,0.2541494071,0.003108242992,0.004966561683,0.01595265418
x/Dj=10,10.0,1.120514035,0.2373368442,0.002184158657,0.004610579461,0.01488742325
x/Dj=10,10.0,1.16995883,0.2198594511,0.001167855109,0.004231975414,0.01374672167
x/Dj=10,10.0,1.223405004,0.2017951906,5.255831275e-05,0.003832476214,0.0125336051
x/Dj=10,10.0,1.281179667,0.1832051724,-0.001164313755,0.003414991079,0.0112549644
x/Dj=10,10.0,1.343637228,0.1641481966,-0.002486297162,0.002982306527,0.009917216375
x/Dj=10,10.0,1.411161423,0.1447561085,-0.003913117573,0.002539487788,0.008533614688
x/Dj=10,10.0,1.484168053,0.1252134293,-0.005440449342,0.002093359828,0.007123305928
x/Dj=10,10.0,1.563108206,0.1056850106,-0.00705840718,0.001650727936,0.005706117954
x/Dj=10,10.0,1.648470402,0.08643829077,-0.008744722232,0.001221132115,0.004310770892
x/Dj=10,10.0,1.740784407,0.06786003709,-0.01045505982,0.0008163538878,0.002975664567
x/Dj=10,10.0,1.840624928,0.05077026412,-0.01207301766,0.0004556824279,0.00176924339
x/Dj=10,10.0,1.948615432,0.03675799444,-0.01332040876,0.0001718497952,0.0007915431052
x/Dj=10,10.0,2.06543231,0.0284528099,-0.01371723041,2.959912126e-05,0.0001957641944
x/Dj=10,10.0,2.191810369,0.02609337308,-0.01323223207,1.866490464e-07,9.324037819e-06
x/Dj=10,10.0,2.328547239,0.02651203237,-0.01241172012,-9.320539895e-09,8.517368855e-08
x/Dj=10,10.0,2.476509571,0.02645792812,-0.0116792582,3.616790569e-13,2.742211319e-11
x/Dj=10,10.0,2.636639595,0.0264085494,-0.01097543258,1.41792055e-13,2.675374332e-11
x/Dj=10,10.0,2.809961796,0.02635082603,-0.01030834578,3.449166408e-13,2.67128264e-11
x/Dj=10,10.0,2.997590542,0.02626411058,-0.009665057063,4.882566248e-13,2.666727429e-11
x/Dj=10,10.0,3.200739145,0.0261816252,-0.00905439537,4.233946093e-13,2.661768896e-11
x/Dj=10,10.0,3.42072916,0.0261206422,-0.008456081152,3.492116264e-13,2.656483367e-11
x/Dj=10,10.0,3.65900135,0.02608352341,-0.007890014909,2.996698213e-13,2.650796943e-11
x/Dj=10,10.0,3.917126656,0.02604691498,-0.007359200623,3.281691325e-13,2.644705635e-11
x/Dj=10,10.0,4.196819305,0.02600571327,-0.006859289948,3.14948317e-13,2.638221065e-11
x/Dj=10,10.0,4.499952316,0.02596834861,-0.006394709926,3.01240261e-13,2.631470562e-11
x/Dj=10,10.0,4.828574181,0.0259334296,-0.005955049768,2.935689344e-13,2.6245622e-11
x/Dj=10,10.0,5.184924126,0.02589932084,-0.005541228689,2.897941761e-13,2.617670837e-11
x/Dj=10,10.0,5.571456432,0.02586756647,-0.005161253735,2.845044079e-13,2.611235707e-11
x/Dj=10,10.0,5.990862846,0.02583757788,-0.004805162083,2.640174863e-13,2.605456129e-11
x/Dj=10,10.0,6.446096897,0.02582065947,-0.004469913431,2.203932566e-13,2.600542177e-11
x/Dj=10,10.0,6.940405846,0.02581992559,-0.004154765047,2.019458412e-13,2.596461067e-11
x/Dj=10,10.0,7.477362633,0.02582403831,-0.003863052232,2.05047188e-13,2.593035509e-11
x/Dj=10,10.0,8.06090641,0.0258289706,-0.003588329768,2.142060943e-13,2.589960885e-11
x/Dj=10,10.0,8.695384979,0.02583118528,-0.003331702668,2.23115485e-13,2.587273278e-11
x/Dj=10,10.0,9.385604858,0.02583034895,-0.003093340667,2.137703534e-13,2.585044678e-11
x/Dj=10,10.0,10.13689232,0.02583763562,-0.002871451434,1.920624169e-13,2.583176555e-11
x/Dj=10,10.0,10.95515728,0.02584866062,-0.002668623347,1.817184234e-13,2.581009365e-11
x/Dj=10,10.0,11.84697342,0.02585024759,-0.002481372794,2.009832188e-13,2.577531071e-11
x/Dj=10,10.0,12.81966877,0.02581286617,-0.002307647839,2.326137059e-13,2.572100345e-11
x/Dj=10,10.0,13.88143063,0.02573562972,-0.002141163219,2.437712033e-13,2.565714134e-11
x/Dj=10,10.0,15.04143238,0.02562325075,-0.001972816652,2.539742234e-13,2.564593676e-11
x/Dj=10,10.0,16.3099823,0.0254393965,-0.001790464274,3.202966863e-13,2.577450232e-11
x/Dj=10,10.0,17.69869232,0.025046492,-0.001586943283,3.947042346e-13,2.628805854e-11
x/Dj=10,10.0,19.22069931,0.02450297587,-0.001345598837,4.149120012e-13,2.806799064e-11
x/Dj=10,10.0,20.89090538,0.02380779386,-0.001083373092,4.054858391e-13,3.332351756e-11
x/Dj=10,10.0,22.72629166,0.02297978848,-0.0008325821836,3.138204757e-13,4.895365363e-11
x/Dj=10,10.0,24.74628448,0.02220252343,-0.0006149345427,7.220335441e-13,1.077597803e-10
x/Dj=15,15.0,0.001276876777,0.4529810548,7.8000965e-05,8.112903743e-06,0.01519806962
x/Dj=15,15.0,0.003942391835,0.4529796243,0.0001930127764,2.720452903e-05,0.01519810315
x/Dj=15,15.0,0.006839782,0.452973038,0.0001668117766,5.573617091e-05,0.01519825682
x/Dj=15,15.0,0.009986088611,0.4529616833,0.000196744033,8.176428673e-05,0.0151985269
x/Dj=15,15.0,0.01339897607,0.4529439807,0.0002515135857,0.0001097800268,0.01519894879
x/Dj=15,15.0,0.01709663123,0.4529192448,0.0003177731414,0.0001399100875,0.01519954391
x/Dj=15,15.0,0.02109762281,0.4528853297,0.0003916410787,0.0001730349031,0.01520036161
x/Dj=15,15.0,0.0254207328,0.452840656,0.0004718535347,0.0002088017063,0.01520144287
x/Dj=15,15.0,0.0300847441,0.4527834356,0.0005583808525,0.0002474405919,0.01520282589
x/Dj=15,15.0,0.03510820121,0.4527114332,0.0006514863344,0.0002889296738,0.01520455908
x/Dj=15,15.0,0.04050911963,0.4526208639,0.0007513933233,0.000333531294,0.01520673186
x/Dj=15,15.0,0.04630465806,0.4525093734,0.0008586709737,0.0003814665542,0.01520940848
x/Dj=15,15.0,0.05251073092,0.4523740709,0.0009731987375,0.0004326624912,0.01521264575
x/Dj=15,15.0,0.05914162099,0.4522099495,0.001095541054,0.0004875108716,0.01521656197
x/Dj=15,15.0,0.06620952487,0.4520136714,0.0012255396,0.0005457610823,0.01522121858
x/Dj=15,15.0,0.07372406125,0.4517821372,0.001363380929,0.0006074511912,0.0152266901
x/Dj=15,15.0,0.0816918239,0.4515074492,0.001509274822,0.0006728955777,0.01523315161
x/Dj=15,15.0,0.0901158601,0.4511876106,0.001662803697,0.0007418212481,0.01524062268
x/Dj=15,15.0,0.09899522364,0.4508174658,0.001824000152,0.0008141861763,0.01524920855
x/Dj=15,15.0,0.1083244979,0.450392127,0.001992612612,0.0008900591056,0.01525899675
x/Dj=15,15.0,0.118093431,0.4499067068,0.002168211155,0.0009689676226,0.01527006365
x/Dj=15,15.0,0.128286615,0.4493554235,0.002350478433,0.001050774939,0.0152825173
x/Dj=15,15.0,0.1388832778,0.4487359226,0.002538283123,0.001135494211,0.01529632695
x/Dj=15,15.0,0.1498571634,0.4480449259,0.002731186803,0.001222479506,0.01531152893
x/Dj=15,15.0,0.1611765772,0.4472797513,0.002928409027,0.001311557251,0.01532810926
x/Dj=15,15.0,0.1728046238,0.4464390874,0.003129009856,0.001402027323,0.01534602698
x/Dj=15,15.0,0.184699446,0.4455227554,0.003332002787,0.001493679709,0.01536520291
x/Dj=15,15.0,0.1968148351,0.4445315301,0.003536251141,0.001586061437,0.01538553275
x/Dj=15,15.0,0.2091008127,0.4434679151,0.003740757238,0.001678528031,0.01540687121
x/Dj=15,15.0,0.2215044498,0.4423355162,0.003944449592,0.001770701027,0.01542905439
x/Dj=15,15.0,0.2339707166,0.441139549,0.004146249499,0.001861737459,0.01545188762
x/Dj=15,15.0,0.2464434803,0.439881891,0.00434512645,0.001951849204,0.01547524612
x/Dj=15,15.0,0.2588665485,0.4385747015,0.004539729096,0.002039824147,0.01549878065
x/Dj=15,15.0,0.2711845934,0.4372258782,0.00472944323,0.002125637839,0.01552231796
x/Dj=15,15.0,0.283344239,0.4358418286,0.004913663026,0.002209140221,0.01554572117
x/Dj=15,15.0,0.2952948213,0.4344319105,0.005090930965,0.002289414639,0.01556865592
x/Dj=15,15.0,0.3069894016,0.4330101907,0.005261372775,0.002366733737,0.01559100766
x/Dj=15,15.0,0.3183852434,0.4315762818,0.005424186587,0.002440508688,0.01561265718
x/Dj=15,15.0,0.3294444382,0.4301491976,0.005579352845,0.002511063125,0.01563343965
x/Dj=15,15.0,0.3401342928,0.4287336171,0.005725987256,0.00257765688,0.01565312967
x/Dj=15,15.0,0.3504275084,0.4273364842,0.005864628591,0.002640654566,0.01567180827
x/Dj=15,15.0,0.3603022993,0.4259681404,0.005995113868,0.002700023353,0.01568935998
x/Dj=15,15.0,0.3697421551,0.4246343374,0.006117386743,0.002755782334,0.01570575126
x/Dj=15,15.0,0.3787358701,0.423342973,0.006231627893,0.002807750599,0.01572089829
x/Dj=15,15.0,0.3872771859,0.4220927954,0.006338193547,0.00285634934,0.01573493332
x/Dj=15,15.0,0.3953642249,0.4208910763,0.006437232718,0.002901592059,0.01574785821
x/Dj=15,15.0,0.4029993415,0.4197378159,0.006529078353,0.002943566767,0.01575970463
x/Dj=15,15.0,0.4101884663,0.4186404645,0.006614004262,0.002982464852,0.0157704521
x/Dj=15,15.0,0.4169406593,0.4175984561,0.006692449097,0.003018353833,0.0157802254
x/Dj=15,15.0,0.4232676029,0.4166130126,0.006765039172,0.003051512409,0.01578911208
x/Dj=15,15.0,0.4291831851,0.4156821072,0.006832339335,0.003082240233,0.01579723135
x/Dj=15,15.0,0.434703052,0.4148035347,0.006894438993,0.003110280493,0.01580442674
x/Dj=15,15.0,0.4398440719,0.4139825702,0.006951536518,0.003136114916,0.01581097394
x/Dj=15,15.0,0.444624126,0.4132097065,0.007003617939,0.00315982406,0.01581688784
x/Dj=15,15.0,0.4490616322,0.4124911726,0.00705117872,0.003181571839,0.01582215913
x/Dj=15,15.0,0.4531752765,0.4118179083,0.007094808854,0.00320166559,0.01582694054
x/Dj=15,15.0,0.4569838345,0.411195159,0.007134694606,0.003220007056,0.01583120786
x/Dj=15,15.0,0.4605059028,0.4106118083,0.007171106059,0.003236811142,0.01583502814
x/Dj=15,15.0,0.4637596905,0.4100728631,0.007204744034,0.003252335126,0.01583855785
x/Dj=15,15.0,0.4667629004,0.4095742702,0.007235053461,0.003266245592,0.01584157161
x/Dj=15,15.0,0.4695326686,0.4091102183,0.007262976374,0.003279090859,0.01584434882
x/Dj=15,15.0,0.4720854759,0.4086824954,0.007288711611,0.003290930064,0.01584690996
x/Dj=15,15.0,0.4744368792,0.4082897007,0.007311992347,0.003301638179,0.01584911719
x/Dj=15,15.0,0.4766018391,0.4079229236,0.007333276328,0.003311486216,0.01585110463
x/Dj=15,15.0,0.4785944223,0.4075853527,0.007352865767,0.00332055008,0.01585293375
x/Dj=15,15.0,0.4804278612,0.4072747529,0.007370890584,0.003328890074,0.01585461572
x/Dj=15,15.0,0.4821145535,0.4069923759,0.007387350779,0.003336469876,0.01585611887
x/Dj=15,15.0,0.4836661816,0.4067267179,0.00740219513,0.003343366319,0.01585740596
x/Dj=15,15.0,0.4850935936,0.4064822793,0.007415851578,0.003349711187,0.0158585906
x/Dj=15,15.0,0.4864068031,0.406257391,0.00742841512,0.003355548717,0.01585968025
x/Dj=15,15.0,0.4876152575,0.4060504138,0.007439976558,0.003360920353,0.01586068422
x/Dj=15,15.0,0.4887275994,0.4058599472,0.007450618781,0.003365864744,0.01586160623
x/Dj=15,15.0,0.4897518754,0.4056845307,0.007460418157,0.003370417748,0.01586245745
x/Dj=15,15.0,0.4906954467,0.4055243433,0.007469427306,0.003374589374,0.01586323231
x/Dj=15,15.0,0.4915651679,0.4053765237,0.007477518637,0.0033783135,0.01586386934
x/Dj=15,15.0,0.4923673868,0.4052377045,0.0074849925,0.003381774761,0.01586446166
x/Dj=15,15.0,0.4931077659,0.4051095843,0.007491890341,0.003384968964,0.01586500742
x/Dj=15,15.0,0.4937916696,0.4049912095,0.007498261984,0.003387919627,0.01586551219
x/Dj=15,15.0,0.4944239855,0.4048818052,0.007504153065,0.003390647704,0.01586597785
x/Dj=15,15.0,0.4950091243,0.4047805369,0.007509604562,0.003393172286,0.01586640999
x/Dj=15,15.0,0.4955511689,0.404686749,0.007514654659,0.003395510837,0.01586680859
x/Dj=15,15.0,0.4960539043,0.404599756,0.00751933828,0.003397679888,0.01586718112
x/Dj=15,15.0,0.4965206981,0.4045189619,0.007523687091,0.003399693873,0.01586752385
x/Dj=15,15.0,0.4969546497,0.4044438601,0.007527730428,0.003401566064,0.01586784422
x/Dj=15,15.0,0.49735865,0.4043739438,0.007531493902,0.003403309267,0.01586814225
x/Dj=15,15.0,0.4977352619,0.4043087959,0.00753500266,0.003404934192,0.01586841978
x/Dj=15,15.0,0.4980868697,0.4042479396,0.007538278587,0.003406451084,0.01586867869
x/Dj=15,15.0,0.4984156191,0.404191047,0.007541341707,0.003407869488,0.0158689227
x/Dj=15,15.0,0.4987234771,0.4041377604,0.007544209715,0.003409197787,0.01586914808
x/Dj=15,15.0,0.4990122318,0.4040878117,0.00754689984,0.003410443431,0.01586936228
x/Dj=15,15.0,0.4992835522,0.4040408432,0.007549427915,0.003411614103,0.01586956158
x/Dj=15,15.0,0.4995388389,0.4039973021,0.007551798597,0.003412706312,0.01586974785
x/Dj=15,15.0,0.4997795224,0.4039573669,0.007554005366,0.00341371214,0.01586991176
x/Dj=15,15.0,0.5000067353,0.4039191902,0.007556048222,0.003414646722,0.01587005332
x/Dj=15,15.0,0.5002217293,0.4038816094,0.007557996083,0.003415551502,0.01587019116
x/Dj=15,15.0,0.5004253983,0.4038460255,0.007559841033,0.003416408785,0.0158703234
x/Dj=15,15.0,0.5006232858,0.4038114548,0.007561633829,0.00341724162,0.01587045006
x/Dj=15,15.0,0.5008255243,0.4037761092,0.007563465741,0.003418092849,0.01587058045
x/Dj=15,15.0,0.5010375381,0.4037390351,0.007565386593,0.003418985056,0.01587071642
x/Dj=15,15.0,0.5012603998,0.4037000835,0.007567405701,0.00341992313,0.01587085985
x/Dj=15,15.0,0.5014950633,0.4036590755,0.007569531444,0.003420910565,0.01587101072
x/Dj=15,15.0,0.501742661,0.4036158025,0.007571774535,0.003421952715,0.01587117091
x/Dj=15,15.0,0.5020044446,0.403570056,0.007574146148,0.00342305447,0.01587133855
x/Dj=15,15.0,0.5022817254,0.4035215974,0.007576657925,0.00342422165,0.01587151736
x/Dj=15,15.0,0.5025758743,0.4034701884,0.007579322439,0.00342545961,0.01587170549
x/Dj=15,15.0,0.5028883219,0.4034155905,0.007582153194,0.003426774638,0.01587190665
x/Dj=15,15.0,0.5032205582,0.4033575058,0.007585162763,0.003428172786,0.01587212086
x/Dj=15,15.0,0.5035742521,0.4032956958,0.007588366978,0.003429661505,0.0158723481
x/Dj=15,15.0,0.5039510727,0.4032298326,0.007591780741,0.003431247547,0.01587259024
x/Dj=15,15.0,0.5043527484,0.4031596482,0.007595419418,0.003432938131,0.01587284915
x/Dj=15,15.0,0.5047810078,0.4030847847,0.007599299308,0.003434740473,0.01587312482
x/Dj=15,15.0,0.5052376986,0.4030049741,0.007603436708,0.00343666249,0.01587341726
x/Dj=15,15.0,0.5057281852,0.4029192626,0.007607880048,0.003438726999,0.01587373391
x/Dj=15,15.0,0.5062550306,0.4028271735,0.007612652611,0.003440944245,0.01587407291
x/Dj=15,15.0,0.5068169832,0.402728945,0.007617743686,0.003443309339,0.01587443426
x/Dj=15,15.0,0.5074157119,0.4026243091,0.007623167243,0.003445829265,0.01587481797
x/Dj=15,15.0,0.5080527067,0.4025129974,0.007628938183,0.00344851031,0.01587522775
x/Dj=15,15.0,0.5087293386,0.4023968875,0.007635039743,0.003451324534,0.0158756543
x/Dj=15,15.0,0.5094466209,0.4022721052,0.00764133269,0.003454243997,0.01587604173
x/Dj=15,15.0,0.5102052689,0.4021382034,0.007648002822,0.003457356943,0.01587645523
x/Dj=15,15.0,0.5110058188,0.4019969106,0.007655041758,0.003460641718,0.01587689109
x/Dj=15,15.0,0.5118480921,0.4018482566,0.007662447635,0.003464097856,0.01587735116
x/Dj=15,15.0,0.5127317905,0.4016922712,0.007670217194,0.00346772396,0.01587783359
x/Dj=15,15.0,0.5136559606,0.4015291631,0.007678342983,0.003471516073,0.0158783365
x/Dj=15,15.0,0.514619112,0.4013591707,0.007686811499,0.00347546814,0.01587886177
x/Dj=15,15.0,0.5156190991,0.4011826813,0.007695604116,0.003479571315,0.01587940753
x/Dj=15,15.0,0.5166534781,0.4010001123,0.007704698946,0.003483815584,0.01587997191
x/Dj=15,15.0,0.5177191496,0.4008140266,0.007714053616,0.0034881623,0.01588054933
x/Dj=15,15.0,0.5188294649,0.4006183147,0.007723513059,0.003492558375,0.01588104106
x/Dj=15,15.0,0.5200125575,0.4004075527,0.007733604871,0.003497268772,0.01588156633
x/Dj=15,15.0,0.5212849379,0.4001809061,0.00774445897,0.003502334701,0.01588213071
x/Dj=15,15.0,0.5226536393,0.3999370933,0.007756134495,0.003507784335,0.01588273793
x/Dj=15,15.0,0.5241265297,0.3996747434,0.007768698502,0.00351364864,0.01588339359
x/Dj=15,15.0,0.5257119536,0.3993923366,0.007782222703,0.003519960912,0.0158840958
x/Dj=15,15.0,0.5274189711,0.3990912735,0.00779659627,0.003526643384,0.01588478684
x/Dj=15,15.0,0.5292574167,0.3987608254,0.007811808959,0.003533775685,0.01588541269
x/Dj=15,15.0,0.531237781,0.3984048367,0.007828196511,0.003541458398,0.01588608883
x/Dj=15,15.0,0.5333715081,0.3980212808,0.007845852524,0.003549736226,0.01588681526
x/Dj=15,15.0,0.5356709361,0.397608608,0.00786487665,0.003558649449,0.01588759944
x/Dj=15,15.0,0.5381493568,0.3971629441,0.007884756662,0.003567974549,0.01588820107
x/Dj=15,15.0,0.5408211946,0.3966784477,0.007906149141,0.003578047268,0.01588882692
x/Dj=15,15.0,0.5437020063,0.3961560726,0.007929214276,0.003588907653,0.01588950306
x/Dj=15,15.0,0.5468085408,0.3955940902,0.007953586988,0.003600340569,0.01589003578
x/Dj=15,15.0,0.5501589775,0.3949814439,0.007979518734,0.003612540429,0.01589045487
x/Dj=15,15.0,0.5537729263,0.3943206072,0.008007491007,0.003625700017,0.0158909075
x/Dj=15,15.0,0.5576715469,0.3936066628,0.008036717772,0.003639477771,0.01589100808
x/Dj=15,15.0,0.5618778467,0.3928313255,0.00806815736,0.003654344007,0.01589106582
x/Dj=15,15.0,0.5664163828,0.3919944167,0.008101247251,0.003670036327,0.01589078456
x/Dj=15,15.0,0.5713140368,0.3910845816,0.008136549965,0.003686858341,0.01589029282
x/Dj=15,15.0,0.5765995979,0.3901011348,0.008173555136,0.003704477334,0.0158893019
x/Dj=15,15.0,0.5823043585,0.3890368044,0.008213003166,0.003723278409,0.01588801667
x/Dj=15,15.0,0.5884619951,0.387876004,0.00825411547,0.003742980305,0.01588595472
x/Dj=15,15.0,0.5951089859,0.3866217434,0.008297405206,0.003763778601,0.01588325016
x/Dj=15,15.0,0.6022846699,0.3852612674,0.008342870511,0.003785719629,0.0158797577
x/Dj=15,15.0,0.610031724,0.3837845325,0.008390337229,0.00380873587,0.0158752501
x/Dj=15,15.0,0.618396163,0.382175982,0.008439525031,0.003832788672,0.01586938091
x/Dj=15,15.0,0.6274276972,0.3804332018,0.00849039387,0.003857668722,0.01586199552
x/Dj=15,15.0,0.6371801496,0.3785408437,0.008542832918,0.003883483354,0.01585282013
x/Dj=15,15.0,0.6477115154,0.3764872253,0.008596277796,0.003910247236,0.01584142074
x/Dj=15,15.0,0.6590847373,0.3742507398,0.008650482632,0.003937536851,0.01582729444
x/Dj=15,15.0,0.6713677049,0.3718203902,0.008705036715,0.003965395037,0.01581007615
x/Dj=15,15.0,0.6846337318,0.3691833317,0.008759617805,0.003993650898,0.01578929834
x/Dj=15,15.0,0.6989623308,0.3663096726,0.008812466636,0.004021870904,0.01576369442
x/Dj=15,15.0,0.7144392729,0.3631908,0.008863748051,0.004049902782,0.01573303156
x/Dj=15,15.0,0.7311573029,0.3597950041,0.008911716752,0.004077218007,0.01569595747
x/Dj=15,15.0,0.7492167354,0.3561067581,0.008954939432,0.004103368148,0.01565135829
x/Dj=15,15.0,0.7687261105,0.3520978391,0.008991978131,0.0041278149,0.01559798792
x/Dj=15,15.0,0.7898026705,0.3477449119,0.009020802565,0.004150023218,0.01553425938
x/Dj=15,15.0,0.8125730753,0.3430111408,0.009039052762,0.004168813583,0.01545804646
x/Dj=15,15.0,0.8371742368,0.3378718495,0.009044135921,0.004183581099,0.01536764111
x/Dj=15,15.0,0.8637545109,0.3322995305,0.009033098817,0.004193108063,0.01526053715
x/Dj=15,15.0,0.8924743533,0.3262522221,0.009002025239,0.004196627997,0.01513388753
x/Dj=15,15.0,0.9235073924,0.3197052777,0.008946496993,0.004192338325,0.01498456765
x/Dj=15,15.0,0.957041502,0.3126199543,0.008862379938,0.004179003183,0.0148092797
x/Dj=15,15.0,0.9932800531,0.3049616814,0.008744176477,0.004154880997,0.01460402273
x/Dj=15,15.0,1.032442927,0.2966962159,0.00858585164,0.004118339624,0.01436463185
x/Dj=15,15.0,1.074768305,0.2877908349,0.008380602114,0.004067406524,0.0140865054
x/Dj=15,15.0,1.120514035,0.2782145143,0.008121168241,0.004000193905,0.01376479398
x/Dj=15,15.0,1.16995883,0.2679399848,0.007799293846,0.003914787434,0.01339447405
x/Dj=15,15.0,1.223405004,0.2569433451,0.007406436373,0.003809365677,0.01297044475
x/Dj=15,15.0,1.281179667,0.2452070862,0.006935691461,0.003681806615,0.01248772629
x/Dj=15,15.0,1.343637228,0.232723102,0.006376008037,0.003530342365,0.01194172632
x/Dj=15,15.0,1.411161423,0.2194900662,0.005715377163,0.003354589222,0.01132853888
x/Dj=15,15.0,1.484168053,0.2055176049,0.004946529865,0.00315342634,0.01064528618
x/Dj=15,15.0,1.563108206,0.1908306479,0.004058241844,0.002926524496,0.009889583103
x/Dj=15,15.0,1.648470402,0.1754846424,0.003043884411,0.002675319323,0.009063576348
x/Dj=15,15.0,1.740784407,0.1595189422,0.001898524933,0.002401265316,0.008169550449
x/Dj=15,15.0,1.840624928,0.1430420578,0.0006137558375,0.002107443754,0.00721314922
x/Dj=15,15.0,1.948615432,0.1261480302,-0.0008013751358,0.001795513905,0.006204764359
x/Dj=15,15.0,2.06543231,0.1090269536,-0.002354034688,0.001478232327,0.005159717053
x/Dj=15,15.0,2.191810369,0.09181604534,-0.004023025744,0.001156450831,0.00409572944
x/Dj=15,15.0,2.328547239,0.074800767,-0.005778557621,0.0008402313106,0.003038814059
x/Dj=15,15.0,2.476509571,0.05840128288,-0.007569921203,0.0005414615734,0.002025677124
x/Dj=15,15.0,2.636639595,0.04343397915,-0.009270166047,0.000276095001,0.001115477411
x/Dj=15,15.0,2.809961796,0.03179626167,-0.01053554472,7.681977149e-05,0.0004064417153
