x,y,um,vm,wm,pm,uu,vv,ww,uv,
0.815403,1.38023,0.965613,0.00716219,-0.00485935,-0.0742961,0.02945,0.0263551,0.0298384,-0.00814892,
0.841476,1.36093,0.962717,0.00628059,-0.00477112,-0.0741139,0.0299102,0.0261015,0.0310758,-0.00810256,
0.86756,1.34182,0.960236,0.00558413,-0.00494106,-0.0739721,0.0306808,0.0258781,0.0325463,-0.00811905,
0.89368,1.32294,0.957009,0.00458383,-0.00491838,-0.0740358,0.0317621,0.0256704,0.0339828,-0.00827167,
0.919734,1.30416,0.953408,0.00367927,-0.00458202,-0.0741994,0.0333075,0.0255423,0.0355825,-0.00858086,
0.945704,1.28545,0.948269,0.00233897,-0.00434242,-0.0746831,0.0353247,0.0255103,0.0373238,-0.00914528,
0.97167,1.26691,0.941456,0.000954717,-0.00430174,-0.0753721,0.0379502,0.0256274,0.0391594,-0.00996348,
0.99765,1.24857,0.93298,-0.000955019,-0.00409347,-0.0764996,0.0412491,0.0259498,0.0409661,-0.0111233,
1.02358,1.23033,0.921501,-0.00297789,-0.00372184,-0.0779382,0.0452181,0.026562,0.0428362,-0.0126005,
1.04946,1.2122,0.907494,-0.00551423,-0.00344694,-0.079882,0.0497015,0.0274897,0.0446479,-0.0144887,
1.07537,1.19428,0.889186,-0.00811964,-0.00335708,-0.0820643,0.0545567,0.0287274,0.0463904,-0.0166407,
1.10129,1.17654,0.868603,-0.0109342,-0.00356138,-0.0846287,0.0597488,0.0302701,0.048138,-0.0190791,
1.12712,1.15885,0.842957,-0.0136673,-0.00398055,-0.0873932,0.0648711,0.0321473,0.0498067,-0.0216535,
1.15287,1.14121,0.815648,-0.016297,-0.00429704,-0.0903531,0.0699594,0.0342317,0.0512185,-0.024315,
1.17853,1.12363,0.783749,-0.0186581,-0.00426944,-0.0934587,0.0742872,0.0365398,0.0524078,-0.0269059,
1.20411,1.10609,0.75145,-0.0206124,-0.00393989,-0.0963849,0.0782207,0.0388047,0.0536062,-0.0293513,
1.22959,1.08857,0.715418,-0.0221699,-0.00340943,-0.0994062,0.0810222,0.0411537,0.0545919,-0.0314758,
1.2549,1.071,0.680742,-0.0230783,-0.00302939,-0.101994,0.0834467,0.0432832,0.0552686,-0.0333672,
1.28001,1.05331,0.642736,-0.0236814,-0.00267664,-0.104731,0.0844795,0.0454045,0.0556113,-0.0348286,
1.30498,1.03559,0.607434,-0.0235435,-0.002374,-0.106684,0.0853934,0.0470558,0.0561653,-0.0359586,
1.32995,1.01801,0.570618,-0.0230444,-0.00215384,-0.108998,0.0846367,0.0487861,0.0559924,-0.0366508,
1.35544,1.00129,0.538375,-0.0219921,-0.00208957,-0.110167,0.0841882,0.0498266,0.0561204,-0.0369679,
1.38149,0.98551,0.509677,-0.021257,-0.00178666,-0.111844,0.082964,0.0506644,0.0557684,-0.0368938,
1.40593,0.971007,0.483592,-0.0198713,-0.00146384,-0.11289,0.0821138,0.0513663,0.0557612,-0.0366936,
1.42867,0.957572,0.460893,-0.018765,-0.00123988,-0.114157,0.0809533,0.0520726,0.055611,-0.0364095,
1.45161,0.944447,0.43854,-0.0173949,-0.00109434,-0.114823,0.0798179,0.0524721,0.0553979,-0.036072,
1.47485,0.931809,0.419824,-0.0166427,-0.000840581,-0.115608,0.0787125,0.0526545,0.055263,-0.0356409,
1.4982,0.919349,0.400647,-0.0153471,-0.000945114,-0.116194,0.0775663,0.0528248,0.0549816,-0.0352146,
1.52154,0.906889,0.383809,-0.0145131,-0.00112848,-0.116692,0.0765342,0.0528204,0.0547557,-0.0347248,
1.54494,0.894523,0.366173,-0.0133997,-0.00123723,-0.117201,0.0753588,0.0527951,0.0542658,-0.034197,
1.56855,0.882542,0.35135,-0.0130284,-0.00100151,-0.11744,0.0746336,0.0525764,0.0540161,-0.0336556,
1.59232,0.870853,0.33661,-0.0124843,-0.000965559,-0.117868,0.0738261,0.0524119,0.0536876,-0.033136,
1.61609,0.859163,0.322746,-0.0122243,-0.000779909,-0.117921,0.0732914,0.0521163,0.0536016,-0.032663,
1.64012,0.847972,0.308868,-0.0116889,-0.00107971,-0.118184,0.0724608,0.0518848,0.0529863,-0.0322036,
1.66475,0.83812,0.299382,-0.0123145,-0.00115052,-0.118024,0.0723723,0.0515528,0.053006,-0.0318216,
1.68973,0.829112,0.291421,-0.0127144,-0.00146587,-0.118298,0.0721325,0.0514508,0.0528628,-0.0315664,
1.7147,0.820105,0.282553,-0.0135772,-0.00144151,-0.118193,0.0721152,0.0511101,0.0529006,-0.031245,
1.7398,0.811429,0.274698,-0.0144304,-0.00155698,-0.118334,0.0719861,0.0508555,0.0525327,-0.0310225,
1.76522,0.803776,0.268097,-0.0160065,-0.00112181,-0.118174,0.0721665,0.0506135,0.0524052,-0.0308041,
1.79085,0.796815,0.264421,-0.0175335,-0.000900869,-0.118038,0.0724444,0.0504833,0.0525247,-0.0306521,
1.81647,0.789855,0.257898,-0.0190182,-0.000640914,-0.117865,0.0725154,0.0503154,0.05256,-0.0305115,
1.84219,0.783258,0.254281,-0.0207278,-0.00111038,-0.117337,0.072788,0.0501542,0.0526278,-0.0304121,
1.86812,0.777583,0.249622,-0.022796,-0.00141196,-0.117099,0.0729283,0.0500435,0.0524797,-0.0303287,
1.89416,0.772467,0.249002,-0.0253071,-0.00179129,-0.116188,0.0735778,0.049826,0.0530251,-0.030247,
1.92019,0.767352,0.243877,-0.0270556,-0.00206872,-0.115942,0.0736023,0.0497409,0.0527111,-0.0303001,
1.94638,0.763501,0.243378,-0.0294764,-0.00226732,-0.114695,0.0744348,0.0495911,0.0530583,-0.0303461,
1.97272,0.761023,0.244204,-0.0317583,-0.00277422,-0.114333,0.0750055,0.049706,0.0532231,-0.0305941,
1.99908,0.758652,0.244364,-0.0342518,-0.00250632,-0.113035,0.07587,0.0494878,0.0536293,-0.0306537,
2.02543,0.756385,0.244926,-0.0365952,-0.003212,-0.112415,0.0762377,0.0494836,0.0536472,-0.0308027,
2.0518,0.754735,0.245823,-0.0390038,-0.00277535,-0.111126,0.0769862,0.0494121,0.0539079,-0.0308823,
2.07818,0.753595,0.248557,-0.0414633,-0.00308167,-0.110301,0.0774393,0.0495011,0.0541512,-0.0310405,
2.10457,0.752456,0.249692,-0.0437421,-0.00283269,-0.108994,0.0779244,0.0494216,0.0543934,-0.03106,
2.13096,0.751316,0.252344,-0.0460407,-0.0032554,-0.107884,0.0782357,0.0495057,0.05468,-0.0311692,
2.15735,0.750176,0.253342,-0.0478887,-0.00296363,-0.106557,0.078649,0.0495541,0.054867,-0.0313017,
2.18373,0.749036,0.255671,-0.0499091,-0.00351284,-0.105274,0.0789979,0.0496308,0.0551733,-0.0314482,
2.21012,0.747895,0.25655,-0.0515314,-0.00361556,-0.104016,0.0794493,0.0496703,0.0553272,-0.0315603,
2.23651,0.746754,0.258569,-0.0535118,-0.00373609,-0.102623,0.0799902,0.0497061,0.0556188,-0.0317002,
2.26289,0.745613,0.259285,-0.0551689,-0.00335676,-0.101345,0.0804462,0.0497508,0.0556592,-0.0317971,
2.28928,0.744472,0.261468,-0.0574273,-0.00325155,-0.0997478,0.0808973,0.0497243,0.0559625,-0.0318171,
2.31567,0.743331,0.262023,-0.0590607,-0.00321642,-0.0983607,0.0812324,0.0497592,0.0559276,-0.0319538,
2.34205,0.742189,0.263991,-0.0614154,-0.0035803,-0.0965338,0.0817557,0.0497476,0.0561568,-0.0320451,
2.36844,0.741048,0.26428,-0.0630067,-0.00365646,-0.0950647,0.0820135,0.0498618,0.0560053,-0.0322502,
2.39375,0.740492,0.266164,-0.0653229,-0.00366994,-0.0932863,0.0825614,0.0498149,0.056245,-0.0322489,
2.41835,0.740522,0.268655,-0.0672331,-0.00367689,-0.0917349,0.0828952,0.0498901,0.0564812,-0.0323299,
2.44372,0.740554,0.270541,-0.0693668,-0.00376557,-0.0897452,0.083323,0.0497572,0.0567323,-0.0323393,
2.46987,0.740586,0.27301,-0.0711166,-0.00380028,-0.087839,0.0834783,0.0497134,0.0568756,-0.0324151,
2.49683,0.740619,0.275047,-0.0728885,-0.00395888,-0.085592,0.0837358,0.0495648,0.0569444,-0.0324877,
2.5246,0.740653,0.277429,-0.0745411,-0.00400058,-0.0833639,0.0838613,0.049386,0.056984,-0.0325567,
2.55321,0.740687,0.279556,-0.0764899,-0.00390334,-0.0808498,0.0840805,0.0491227,0.0569513,-0.0325453,
2.58267,0.740723,0.281976,-0.0782471,-0.00399703,-0.078258,0.084236,0.0489773,0.0568951,-0.0325665,
2.613,0.740759,0.284281,-0.0799048,-0.00398184,-0.0754836,0.0844619,0.0488422,0.0568103,-0.0326132,
2.64422,0.740796,0.286847,-0.0815191,-0.00394212,-0.0726605,0.084641,0.0487176,0.056787,-0.0327057,
2.67635,0.740834,0.289192,-0.0829974,-0.00399475,-0.0696478,0.0848685,0.0486795,0.0566196,-0.032817,
2.70939,0.740874,0.291774,-0.0843206,-0.00432393,-0.0665484,0.0850064,0.0486886,0.0565552,-0.0328871,
2.74338,0.740914,0.294111,-0.0857425,-0.00457702,-0.0632683,0.0852158,0.0485968,0.0564336,-0.0329293,
2.77832,0.740955,0.296507,-0.0869863,-0.00493195,-0.0598827,0.0853557,0.0484433,0.0562125,-0.0329573,
2.81422,0.740997,0.298894,-0.0882878,-0.00539778,-0.0562976,0.0854252,0.0481626,0.055864,-0.0329728,
2.85111,0.74104,0.30125,-0.089459,-0.00524781,-0.0525856,0.0854387,0.0478749,0.055728,-0.0329494,
2.88899,0.741084,0.303585,-0.0903028,-0.00494285,-0.0487869,0.0854448,0.0476542,0.0555198,-0.0329008,
2.92787,0.74113,0.306296,-0.090782,-0.00509696,-0.0448929,0.0852559,0.0474258,0.0551198,-0.0328872,
2.96778,0.741176,0.308914,-0.0911877,-0.00557017,-0.0409463,0.0849991,0.0470951,0.0546382,-0.0328153,
3.00872,0.741224,0.311942,-0.0917534,-0.00579563,-0.0369244,0.0846534,0.0467746,0.0542238,-0.0326747,
3.05048,0.741272,0.314781,-0.0924132,-0.00574463,-0.0328767,0.08445,0.0464294,0.0540032,-0.0325624,
3.09289,0.74132,0.317906,-0.0931248,-0.00567956,-0.0287438,0.084078,0.0460776,0.053774,-0.0323447,
3.13597,0.741368,0.320924,-0.0939602,-0.00554904,-0.024519,0.0837405,0.0456916,0.0534461,-0.0320305,
3.1797,0.741416,0.324117,-0.0946017,-0.005864,-0.0202335,0.0832449,0.0453414,0.0532806,-0.0316331,
3.22409,0.741464,0.327222,-0.0949698,-0.00539956,-0.0159008,0.0828562,0.0450818,0.053034,-0.0313837,
3.26912,0.741512,0.329967,-0.0953075,-0.00505905,-0.011425,0.0824448,0.0446133,0.0526639,-0.0311971,
3.3148,0.74156,0.333007,-0.0955305,-0.00469696,-0.00698158,0.0819878,0.0442237,0.0524417,-0.0309261,
3.36111,0.741608,0.335915,-0.095262,-0.0043398,-0.00262369,0.0818097,0.043946,0.0524354,-0.0307936,
3.40803,0.741656,0.338917,-0.0949202,-0.00473785,0.0016537,0.0814784,0.0436279,0.0524787,-0.030734,
3.45556,0.741703,0.342019,-0.0945437,-0.00478488,0.00599052,0.0811113,0.0434357,0.0522222,-0.0306676,
3.50368,0.741751,0.344989,-0.0939832,-0.00497573,0.0103632,0.0806807,0.0431805,0.0520536,-0.0305415,
3.55238,0.741799,0.348128,-0.093395,-0.00460532,0.0147802,0.0803142,0.0429176,0.0517654,-0.0304709,
3.60164,0.741847,0.351167,-0.0928666,-0.00499116,0.0189771,0.0798463,0.0425464,0.0517462,-0.0303152,
3.65143,0.741895,0.354181,-0.0924885,-0.00539582,0.023235,0.0793229,0.0421373,0.051544,-0.0300173,
3.70174,0.741942,0.357373,-0.0914634,-0.00514294,0.0274067,0.0787334,0.0421449,0.0512523,-0.0299054,
3.75255,0.74199,0.360326,-0.0909316,-0.00477138,0.0315346,0.0783168,0.0418816,0.0508919,-0.0296708,
3.80382,0.742038,0.363155,-0.0903769,-0.00412673,0.0356019,0.0780114,0.0415886,0.0504246,-0.029478,
3.85553,0.742085,0.366226,-0.0892887,-0.00369741,0.0396087,0.0776003,0.0414327,0.0499235,-0.0292747,
3.90766,0.742133,0.369357,-0.0883351,-0.00403164,0.0435264,0.0770278,0.0411776,0.049353,-0.029089,
3.96018,0.742181,0.372274,-0.0874171,-0.00357898,0.0475148,0.0764606,0.040816,0.0490841,-0.0288575,
4.01305,0.742228,0.374732,-0.0863435,-0.00333529,0.0513779,0.0761262,0.0404194,0.0484133,-0.0286376,
4.06625,0.742276,0.377435,-0.0853115,-0.00325174,0.0551596,0.0757035,0.0400639,0.048096,-0.0284162,
4.11973,0.742323,0.38004,-0.0838571,-0.00277123,0.0588517,0.0752409,0.0398248,0.0475427,-0.0283318,
4.17348,0.742371,0.382929,-0.0827316,-0.00191081,0.0624647,0.0745548,0.0394997,0.0471454,-0.028001,
4.22744,0.742419,0.385529,-0.0814738,-0.00220151,0.0660348,0.0737994,0.0392557,0.0467503,-0.0276689,
4.2816,0.742466,0.388164,-0.0800146,-0.0023479,0.0693769,0.0732218,0.0389893,0.0464832,-0.0273819,
4.3359,0.742514,0.39085,-0.0784764,-0.00238466,0.0727781,0.0723407,0.0386342,0.0461578,-0.0270904,
4.39032,0.742561,0.393652,-0.0772678,-0.00246815,0.0759855,0.07172,0.0383404,0.0457018,-0.0266576,
4.44481,0.742609,0.396185,-0.0760508,-0.00246439,0.0791872,0.0711858,0.0380971,0.0452174,-0.0263515,
4.49934,0.742656,0.398677,-0.0746282,-0.00237015,0.0822296,0.0706489,0.0378366,0.044647,-0.0261621,
4.55386,0.742704,0.400868,-0.0730996,-0.00196963,0.0852402,0.0701122,0.0375638,0.0441255,-0.0259966,
4.60836,0.742752,0.403298,-0.0719438,-0.00157622,0.0881373,0.0693945,0.0372122,0.0437203,-0.0255648,
4.66277,0.742799,0.405417,-0.0707966,-0.00166292,0.0909393,0.0688429,0.0369216,0.0431651,-0.0251897,
4.71707,0.742847,0.407486,-0.0691265,-0.00196528,0.0937169,0.0683522,0.0366999,0.0428529,-0.0250869,
4.77123,0.742894,0.409272,-0.0675635,-0.00216998,0.096308,0.0679157,0.0365359,0.0424432,-0.0250099,
4.82519,0.742942,0.41134,-0.0659577,-0.00236659,0.0989644,0.0673132,0.0363016,0.0422593,-0.0247348,
4.87894,0.742989,0.413217,-0.0644516,-0.00313101,0.101505,0.0667977,0.0359398,0.0421513,-0.0244154,
4.93242,0.743037,0.415064,-0.0631419,-0.00349018,0.104048,0.0662589,0.035589,0.0418593,-0.0240524,
4.98562,0.743085,0.416571,-0.0614135,-0.00369676,0.106533,0.0658247,0.035279,0.0416103,-0.0237995,
5.03849,0.743132,0.418282,-0.0596837,-0.00388351,0.108921,0.065368,0.0350146,0.0412152,-0.0236038,
5.09101,0.74318,0.419876,-0.057706,-0.004151,0.111209,0.0648728,0.0347545,0.0408997,-0.0234719,
5.14314,0.743228,0.421764,-0.0557122,-0.00404946,0.113447,0.0643586,0.0346248,0.0406895,-0.0233872,
5.19485,0.743275,0.423295,-0.0537789,-0.003584,0.115569,0.0639508,0.0344563,0.0403588,-0.0232722,
5.24613,0.743323,0.42489,-0.0520205,-0.00357417,0.11761,0.0636541,0.0342831,0.0401342,-0.0231907,
5.29693,0.743371,0.42642,-0.0503039,-0.00333825,0.119606,0.0631694,0.0339927,0.0398403,-0.0229941,
5.34724,0.743418,0.427861,-0.0488362,-0.0033027,0.121582,0.0628708,0.0337057,0.0396048,-0.022772,
5.39703,0.743466,0.4294,-0.0472985,-0.00334549,0.123499,0.0623488,0.0334973,0.0393418,-0.0224738,
5.44629,0.743514,0.431023,-0.0457141,-0.00352963,0.125461,0.0618532,0.0333585,0.0390155,-0.0222646,
5.49499,0.743562,0.432414,-0.0440266,-0.00363132,0.127297,0.0613433,0.0331206,0.0386548,-0.0220743,
5.54311,0.74361,0.433972,-0.0426216,-0.00327972,0.12912,0.0608806,0.0329016,0.0384106,-0.0218428,
5.59064,0.743657,0.43526,-0.0410813,-0.00293851,0.130827,0.0604384,0.032716,0.038209,-0.0216268,
5.63757,0.743705,0.436656,-0.0395573,-0.00283566,0.132534,0.0600224,0.0325477,0.0379737,-0.0214898,
5.68387,0.743753,0.437685,-0.0377907,-0.00281189,0.134127,0.059643,0.032372,0.037686,-0.0213241,
5.72955,0.743801,0.438876,-0.0362052,-0.00277684,0.135718,0.0592527,0.0321879,0.037505,-0.0211807,
5.77458,0.743849,0.439837,-0.0346297,-0.00288143,0.137198,0.0588407,0.0319912,0.0371934,-0.0209837,
5.81897,0.743897,0.441088,-0.0332569,-0.00304917,0.138708,0.0584029,0.0318649,0.0368887,-0.0207767,
5.8627,0.743945,0.441974,-0.0317223,-0.00288673,0.140144,0.0579817,0.0317045,0.0365863,-0.0205565,
5.90578,0.743993,0.442923,-0.0303634,-0.0027816,0.141587,0.057643,0.0315186,0.0363716,-0.0203658,
5.94819,0.744041,0.443673,-0.02879,-0.00263005,0.142925,0.0572071,0.031337,0.0361609,-0.0201564,
5.98995,0.744089,0.444575,-0.027367,-0.00251283,0.144302,0.056811,0.0311688,0.0359689,-0.0199649,
6.03089,0.744137,0.445205,-0.0257521,-0.00239198,0.145582,0.0563954,0.0310048,0.0357264,-0.0197936,
6.0708,0.744183,0.445859,-0.0243312,-0.00219981,0.146887,0.0561208,0.0308642,0.0355518,-0.0196635,
6.10968,0.744229,0.446283,-0.022724,-0.0019909,0.148083,0.0558241,0.0306886,0.0353549,-0.0195251,
6.14756,0.744273,0.446931,-0.0212696,-0.00191798,0.149293,0.0555348,0.0305637,0.0352429,-0.0194044,
6.18445,0.744316,0.447336,-0.019585,-0.00187111,0.15039,0.0552555,0.0304417,0.035112,-0.0193064,
6.22036,0.744358,0.447943,-0.0179696,-0.00189977,0.151521,0.054938,0.0303634,0.0350168,-0.0192314,
6.25529,0.744399,0.44827,-0.0162438,-0.00184181,0.152566,0.0546339,0.0302613,0.0348746,-0.0191101,
6.28928,0.744439,0.448739,-0.0147154,-0.00166375,0.153649,0.054322,0.0301523,0.0348107,-0.018969,
6.32233,0.744478,0.449011,-0.0129448,-0.00147334,0.154614,0.054014,0.030045,0.0346758,-0.0188531,
6.35445,0.744517,0.449361,-0.0113058,-0.0013315,0.155602,0.0537504,0.0299502,0.034562,-0.0187468,
6.38567,0.744554,0.449559,-0.00947792,-0.00122068,0.156499,0.0534828,0.0298613,0.0344029,-0.018652,
6.416,0.74459,0.449906,-0.00778275,-0.00110808,0.157435,0.0531968,0.0298066,0.034319,-0.0185641,
6.44547,0.744626,0.450075,-0.00595525,-0.00113787,0.158277,0.05294,0.0297346,0.0341956,-0.0184911,
6.47407,0.74466,0.450343,-0.0043047,-0.00120971,0.159147,0.0526769,0.0296595,0.0341591,-0.0184056,
6.50184,0.744694,0.450443,-0.00250581,-0.00125964,0.15992,0.0524463,0.0295724,0.0340751,-0.0183533,
6.5288,0.744727,0.450644,-0.000854156,-0.00124179,0.160715,0.0522048,0.0295137,0.0340512,-0.0182718,
6.55495,0.744759,0.450688,0.000910736,-0.00119443,0.161418,0.0519943,0.0294521,0.0339731,-0.0182338,
6.58032,0.744791,0.450819,0.0024353,-0.00106495,0.162144,0.0517827,0.0293906,0.0339768,-0.0181198,
6.60493,0.744821,0.450798,0.00415232,-0.00100068,0.162764,0.0516662,0.0294314,0.0340304,-0.0181104,
6.63028,0.74528,0.45089,0.00582469,-0.000894899,0.163513,0.0514874,0.0293965,0.0339847,-0.0180137,
6.65677,0.746167,0.451564,0.00773955,-0.000879316,0.164159,0.0512777,0.0293089,0.0339366,-0.0179559,
6.68325,0.747055,0.451635,0.00963842,-0.000826862,0.164888,0.0510405,0.0291871,0.0338044,-0.0178685,
6.70973,0.747942,0.452313,0.0116211,-0.000971263,0.165528,0.0508379,0.0291086,0.0337775,-0.0178189,
6.73622,0.748828,0.45237,0.013718,-0.00101658,0.166197,0.0505913,0.0290183,0.0336118,-0.0177418,
6.7627,0.749715,0.45304,0.0158258,-0.00121723,0.166826,0.050383,0.028959,0.0336204,-0.0176923,
6.78919,0.750602,0.453025,0.0180431,-0.00128686,0.167454,0.0501377,0.0288577,0.0334901,-0.0176194,
6.81567,0.751488,0.453626,0.0201483,-0.00154368,0.16808,0.0499553,0.0287808,0.0335346,-0.0175518,
6.84216,0.752374,0.453495,0.0224539,-0.0015046,0.168661,0.049744,0.0286709,0.0333939,-0.0174802,
6.86864,0.75326,0.454092,0.024626,-0.00166568,0.169253,0.0495859,0.0286096,0.0334482,-0.0173877,
6.89513,0.754146,0.453922,0.0271233,-0.00149309,0.169781,0.0493668,0.0285114,0.0332714,-0.0173247,
6.92161,0.755031,0.454565,0.0293846,-0.00159397,0.170346,0.0492028,0.0284668,0.0333738,-0.0172091,
6.9481,0.755917,0.454276,0.0320681,-0.00136409,0.170838,0.049023,0.028354,0.0332413,-0.0171967,
6.97457,0.757326,0.454968,0.034474,-0.0015493,0.171376,0.0488416,0.0283004,0.0332853,-0.0170991,
7.00101,0.759351,0.455507,0.0373167,-0.00150659,0.171695,0.0486708,0.0282048,0.03317,-0.0170809,
7.02746,0.761466,0.456444,0.0398951,-0.00159964,0.172107,0.0485218,0.0281742,0.0332273,-0.0169654,
7.05391,0.763717,0.456973,0.0431136,-0.00160998,0.172405,0.0483243,0.0280868,0.0331421,-0.0170444,
7.08022,0.767341,0.45828,0.0459273,-0.00178881,0.17272,0.0480995,0.028037,0.0330311,-0.0169861,
7.10637,0.772198,0.460813,0.0489566,-0.00201533,0.172631,0.0479207,0.0280288,0.0331209,-0.0169106,
7.1325,0.777053,0.462113,0.0519968,-0.00216382,0.172776,0.0477579,0.0279364,0.0330478,-0.0168708,
7.15852,0.782484,0.464561,0.0552243,-0.00239174,0.172687,0.0475675,0.0279045,0.0330958,-0.0168407,
7.18433,0.788835,0.466853,0.0583958,-0.00262668,0.172516,0.0474101,0.0278493,0.0330575,-0.0168047,
7.21005,0.795532,0.469937,0.0616895,-0.00288116,0.172232,0.0472382,0.0278809,0.0331705,-0.0167439,
7.23578,0.802229,0.472311,0.0651161,-0.00302131,0.171925,0.0471137,0.0278148,0.0331726,-0.0167618,
7.26129,0.80963,0.475521,0.0687029,-0.0032092,0.171551,0.0469404,0.0278462,0.0331984,-0.0167678,
7.28647,0.818053,0.479247,0.0721618,-0.00339581,0.170884,0.0468088,0.0278625,0.0332036,-0.0168087,
7.31155,0.826792,0.483189,0.0757976,-0.00364997,0.170241,0.046652,0.0279498,0.0332922,-0.0168138,
7.33662,0.835531,0.48706,0.07941,-0.00385489,0.169433,0.0465301,0.0279246,0.0333659,-0.0168956,
7.36134,0.845123,0.491127,0.083284,-0.00405226,0.168617,0.0464111,0.0279219,0.0333731,-0.0169568,
7.38546,0.856054,0.49662,0.0866069,-0.00421644,0.167367,0.0462858,0.0279614,0.0334408,-0.0170021,
7.40933,0.867471,0.501734,0.090354,-0.00438986,0.166172,0.0461522,0.028041,0.0334792,-0.0170421,
7.4332,0.878887,0.507427,0.0937396,-0.00457001,0.164749,0.0460167,0.0280773,0.0335487,-0.0171092,
7.45692,0.890596,0.512715,0.0976647,-0.00477843,0.163331,0.0459104,0.0281329,0.0335379,-0.0171862,
7.48042,0.902689,0.519133,0.100978,-0.00493444,0.161614,0.0457625,0.0282295,0.033575,-0.0172675,
7.50386,0.914874,0.524807,0.104993,-0.00504176,0.15993,0.0456456,0.0283152,0.0335583,-0.0173605,
7.52731,0.927059,0.531502,0.108309,-0.00511642,0.157998,0.0454708,0.0284297,0.0336188,-0.0174345,
7.55065,0.939422,0.537356,0.112437,-0.00512082,0.156053,0.0453937,0.0284726,0.0336042,-0.0175493,
7.57369,0.952273,0.544556,0.115621,-0.00515295,0.153824,0.0452389,0.0286221,0.0336358,-0.0176048,
7.59654,0.965432,0.551052,0.119604,-0.00512686,0.151504,0.0452166,0.0287883,0.0336969,-0.0177171,
7.62098,0.979837,0.558996,0.122988,-0.00515002,0.148878,0.0450284,0.02891,0.0336289,-0.0177276,
7.64693,0.995695,0.567114,0.127405,-0.00516758,0.14588,0.0448752,0.0288906,0.0334589,-0.0178227,
7.67231,1.01249,0.576427,0.130862,-0.00519973,0.142539,0.0446547,0.0289685,0.033256,-0.017864,
7.69718,1.03014,0.585993,0.134524,-0.00519993,0.13903,0.0444518,0.0290963,0.0331126,-0.0179454,
7.72204,1.04795,0.595815,0.137741,-0.00522909,0.13528,0.0442149,0.0291938,0.0329692,-0.01796,
7.74705,1.06573,0.605754,0.141226,-0.00525419,0.131406,0.0440108,0.0293255,0.0328717,-0.0180119,
7.77226,1.08339,0.615847,0.144333,-0.00528292,0.127273,0.0437735,0.0293992,0.0327373,-0.0180068,
7.79764,1.10099,0.62607,0.147682,-0.00526733,0.123027,0.0435637,0.0295098,0.0326196,-0.0180422,
7.82311,1.11862,0.636558,0.150549,-0.00524045,0.118487,0.0433185,0.0295687,0.0324668,-0.0180333,
7.84868,1.13629,0.647165,0.153604,-0.00522135,0.113859,0.043109,0.0296681,0.032315,-0.0180572,
7.87432,1.15402,0.658029,0.156117,-0.00519944,0.108923,0.0428875,0.0297033,0.0321322,-0.0180375,
7.90006,1.17179,0.669092,0.158758,-0.00513909,0.103924,0.0426518,0.0297857,0.0319673,-0.0180534,
7.92588,1.18963,0.680364,0.160837,-0.00504764,0.0986049,0.0423714,0.0297901,0.0317882,-0.0180326,
7.95169,1.20764,0.691825,0.162981,-0.00490836,0.0932407,0.0420654,0.0298386,0.0316303,-0.0180411,
7.97747,1.22586,0.703541,0.164366,-0.00474297,0.0875805,0.0417014,0.0298296,0.0314626,-0.0180005,
8.0033,1.24418,0.715299,0.165846,-0.00461403,0.0819173,0.0413556,0.0298591,0.031308,-0.0179872,
8.02919,1.26262,0.727291,0.166561,-0.00454122,0.0759673,0.0409713,0.029809,0.0311173,-0.0179255,
8.05505,1.28124,0.739343,0.167303,-0.00448383,0.0700707,0.0405991,0.0298036,0.0309129,-0.0178907,
8.08093,1.30005,0.751626,0.167178,-0.00447961,0.0639491,0.0402067,0.0297359,0.0306582,-0.0177944,
8.10689,1.31892,0.763745,0.167165,-0.00446669,0.0579436,0.0398607,0.0296989,0.0304333,-0.0177084,
8.13291,1.3379,0.776046,0.166285,-0.00452504,0.0517386,0.0394733,0.0295847,0.0301615,-0.0175694,
8.1589,1.3571,0.788155,0.165409,-0.00456079,0.0457544,0.0391026,0.0294975,0.029911,-0.0174547,
8.18488,1.37651,0.800447,0.16351,-0.00459877,0.0396769,0.0386968,0.0293465,0.0295723,-0.017277,
8.21096,1.39598,0.812248,0.161793,-0.00457294,0.033871,0.0383691,0.0292129,0.0293093,-0.0171324,
8.2371,1.41557,0.824259,0.159104,-0.00439946,0.0279695,0.0379763,0.0290378,0.0289762,-0.0169309,
8.26326,1.43533,0.835635,0.156542,-0.00423443,0.0225143,0.037648,0.028874,0.028705,-0.0167489,
8.28949,1.45521,0.847303,0.15306,-0.00409514,0.0169838,0.0372018,0.028688,0.0283305,-0.0165198,
8.31584,1.47515,0.858085,0.14983,-0.00412663,0.0119881,0.0368645,0.0284724,0.0280208,-0.0163229,
8.34229,1.49518,0.869363,0.145717,-0.00412968,0.00693496,0.0363868,0.0282609,0.027598,-0.0160813,
8.36911,1.51498,0.879469,0.141938,-0.00411798,0.00253241,0.036052,0.0280194,0.0272978,-0.0158707,
8.3963,1.53454,0.890038,0.13763,-0.00401881,-0.0022124,0.0356106,0.0277811,0.0269225,-0.0156362,
8.42363,1.55415,0.899401,0.133386,-0.00390092,-0.00602236,0.0352359,0.0274905,0.0265451,-0.015406,
8.4513,1.57359,0.909192,0.12872,-0.00381144,-0.0101022,0.0347329,0.0272374,0.0261189,-0.0151309,
