zone,x/c,cf
"alpha=17 deg, Dwight 2022",0.9909241455347298,0.00017331189923550693
"alpha=17 deg, Dwight 2022",0.9934384785005512,0.00022187365340289373
"alpha=17 deg, Dwight 2022",0.9934384785005512,0.00022187365340289373
"alpha=17 deg, Dwight 2022",0.9957820837927233,0.0003884272286902796
"alpha=17 deg, Dwight 2022",0.9957820837927233,0.0003884272286902796
"alpha=17 deg, Dwight 2022",0.9979658213891952,0.001047877089571027
"alpha=17 deg, Dwight 2022",0.9979658213891952,0.001047877089571027
"alpha=17 deg, Dwight 2022",1.0,0.0011907156608641303
"alpha=17 deg, Dwight 2022",1.0,0.0011907156608641303
"alpha=18 deg, Dwight 2022",0.0,0.061460242898421495
"alpha=18 deg, Dwight 2022",0.0,0.061460242898421495
"alpha=18 deg, Dwight 2022",1.3469169239250276e-06,0.060401881958240713
"alpha=18 deg, Dwight 2022",1.3469169239250276e-06,0.060401881958240713
"alpha=18 deg, Dwight 2022",5.818606394707828e-06,0.06000952957914152
"alpha=18 deg, Dwight 2022",5.818606394707828e-06,0.06000952957914152
"alpha=18 deg, Dwight 2022",1.4150627342888643e-05,0.06048288917018939
"alpha=18 deg, Dwight 2022",1.4150627342888643e-05,0.06048288917018939
"alpha=18 deg, Dwight 2022",2.7212759647188533e-05,0.06105283770855405
"alpha=18 deg, Dwight 2022",2.7212759647188533e-05,0.06105283770855405
"alpha=18 deg, Dwight 2022",4.6029342337375965e-05,0.06141841790724304
"alpha=18 deg, Dwight 2022",4.6029342337375965e-05,0.06141841790724304
"alpha=18 deg, Dwight 2022",7.180327453142227e-05,0.06167970458485978
"alpha=18 deg, Dwight 2022",7.180327453142227e-05,0.06167970458485978
"alpha=18 deg, Dwight 2022",0.000105940407938258,0.06189784710309984
"alpha=18 deg, Dwight 2022",0.000105940407938258,0.06189784710309984
"alpha=18 deg, Dwight 2022",0.00015007861631753032,0.062062219702415294
"alpha=18 deg, Dwight 2022",0.00015007861631753032,0.062062219702415294
"alpha=18 deg, Dwight 2022",0.00020611403528114663,0.062148499173846884
"alpha=18 deg, Dwight 2022",0.00020611403528114663,0.062148499173846884
"alpha=18 deg, Dwight 2022",0.0002762360143329658,0.06213408274234193
"alpha=18 deg, Dwight 2022",0.0002762360143329658,0.06213408274234193
"alpha=18 deg, Dwight 2022",0.0003629542998897464,0.06199803095252895
"alpha=18 deg, Dwight 2022",0.0003629542998897464,0.06199803095252895
"alpha=18 deg, Dwight 2022",0.00046912844542447625,0.06172009504693552
"alpha=18 deg, Dwight 2022",0.00046912844542447625,0.06172009504693552
"alpha=18 deg, Dwight 2022",0.000597992282249173,0.0612732390261329
"alpha=18 deg, Dwight 2022",0.000597992282249173,0.0612732390261329
"alpha=18 deg, Dwight 2022",0.0007531893054024256,0.06062944314744382
"alpha=18 deg, Dwight 2022",0.0007531893054024256,0.06062944314744382
"alpha=18 deg, Dwight 2022",0.0009387642227122381,0.0597678603370632
"alpha=18 deg, Dwight 2022",0.0009387642227122381,0.0597678603370632
"alpha=18 deg, Dwight 2022",0.0011591931091510473,0.05858991345041043
"alpha=18 deg, Dwight 2022",0.0011591931091510473,0.05858991345041043
"alpha=18 deg, Dwight 2022",0.0014193778941565599,0.05708781593052783
"alpha=18 deg, Dwight 2022",0.0014193778941565599,0.05708781593052783
"alpha=18 deg, Dwight 2022",0.0017246230429988974,0.055371492007290996
"alpha=18 deg, Dwight 2022",0.0017246230429988974,0.055371492007290996
"alpha=18 deg, Dwight 2022",0.0020806233186328555,0.05347817722161214
"alpha=18 deg, Dwight 2022",0.0020806233186328555,0.05347817722161214
"alpha=18 deg, Dwight 2022",0.0024934342337375962,0.05142774917889018
"alpha=18 deg, Dwight 2022",0.0024934342337375962,0.05142774917889018
"alpha=18 deg, Dwight 2022",0.0029694416207276734,0.0492481757046425
"alpha=18 deg, Dwight 2022",0.0029694416207276734,0.0492481757046425
"alpha=18 deg, Dwight 2022",0.0035153198456449835,0.046967171208980724
"alpha=18 deg, Dwight 2022",0.0035153198456449835,0.046967171208980724
"alpha=18 deg, Dwight 2022",0.004137967089305403,0.044581922710225826
"alpha=18 deg, Dwight 2022",0.004137967089305403,0.044581922710225826
"alpha=18 deg, Dwight 2022",0.004844550275633958,0.04207742421071154
"alpha=18 deg, Dwight 2022",0.004844550275633958,0.04207742421071154
"alpha=18 deg, Dwight 2022",0.005642485115766262,0.039483524582496016
"alpha=18 deg, Dwight 2022",0.005642485115766262,0.039483524582496016
"alpha=18 deg, Dwight 2022",0.006539262403528114,0.03688024264460561
"alpha=18 deg, Dwight 2022",0.006539262403528114,0.03688024264460561
"alpha=18 deg, Dwight 2022",0.007542786659316428,0.03434242689578084
"alpha=18 deg, Dwight 2022",0.007542786659316428,0.03434242689578084
"alpha=18 deg, Dwight 2022",0.00866097794928335,0.03191043857606287
"alpha=18 deg, Dwight 2022",0.00866097794928335,0.03191043857606287
"alpha=18 deg, Dwight 2022",0.009902279492833517,0.029604666745699924
"alpha=18 deg, Dwight 2022",0.009902279492833517,0.029604666745699924
"alpha=18 deg, Dwight 2022",0.011275160418963617,0.02743295516837621
"alpha=18 deg, Dwight 2022",0.011275160418963617,0.02743295516837621
"alpha=18 deg, Dwight 2022",0.0127887177508269,0.02540560737378812
"alpha=18 deg, Dwight 2022",0.0127887177508269,0.02540560737378812
"alpha=18 deg, Dwight 2022",0.014452201764057333,0.023531216884664367
"alpha=18 deg, Dwight 2022",0.014452201764057333,0.023531216884664367
"alpha=18 deg, Dwight 2022",0.0162755170893054,0.02180676306947477
"alpha=18 deg, Dwight 2022",0.0162755170893054,0.02180676306947477
"alpha=18 deg, Dwight 2022",0.018268856670341786,0.02022612951440916
"alpha=18 deg, Dwight 2022",0.018268856670341786,0.02022612951440916
"alpha=18 deg, Dwight 2022",0.020443036934950386,0.018780288998888933
"alpha=18 deg, Dwight 2022",0.020443036934950386,0.018780288998888933
"alpha=18 deg, Dwight 2022",0.022809438257993385,0.01745951930913191
"alpha=18 deg, Dwight 2022",0.022809438257993385,0.01745951930913191
"alpha=18 deg, Dwight 2022",0.025379999448732083,0.01625684446476732
"alpha=18 deg, Dwight 2022",0.025379999448732083,0.01625684446476732
"alpha=18 deg, Dwight 2022",0.028167238699007717,0.015164178225190186
"alpha=18 deg, Dwight 2022",0.028167238699007717,0.015164178225190186
"alpha=18 deg, Dwight 2022",0.031184335170893054,0.014170193021549073
"alpha=18 deg, Dwight 2022",0.031184335170893054,0.014170193021549073
"alpha=18 deg, Dwight 2022",0.03444508599779493,0.013263268271643118
"alpha=18 deg, Dwight 2022",0.03444508599779493,0.013263268271643118
"alpha=18 deg, Dwight 2022",0.03796391179713341,0.012434798966630118
"alpha=18 deg, Dwight 2022",0.03796391179713341,0.012434798966630118
"alpha=18 deg, Dwight 2022",0.04175587651598677,0.011677835355485834
"alpha=18 deg, Dwight 2022",0.04175587651598677,0.011677835355485834
"alpha=18 deg, Dwight 2022",0.045836630099228226,0.010986284475220341
"alpha=18 deg, Dwight 2022",0.045836630099228226,0.010986284475220341
"alpha=18 deg, Dwight 2022",0.050222412899669236,0.010353057286858976
"alpha=18 deg, Dwight 2022",0.050222412899669236,0.010353057286858976
"alpha=18 deg, Dwight 2022",0.05493000551267916,0.009770309022079888
"alpha=18 deg, Dwight 2022",0.05493000551267916,0.009770309022079888
"alpha=18 deg, Dwight 2022",0.0599766703417861,0.00923216154507382
"alpha=18 deg, Dwight 2022",0.0599766703417861,0.00923216154507382
"alpha=18 deg, Dwight 2022",0.06538009371554575,0.008734784424673203
"alpha=18 deg, Dwight 2022",0.06538009371554575,0.008734784424673203
"alpha=18 deg, Dwight 2022",0.07115830760749724,0.008274505751868175
"alpha=18 deg, Dwight 2022",0.07115830760749724,0.008274505751868175
"alpha=18 deg, Dwight 2022",0.07732958103638368,0.00784659961655851
"alpha=18 deg, Dwight 2022",0.07732958103638368,0.00784659961655851
"alpha=18 deg, Dwight 2022",0.08391230429988975,0.00744669600606761
"alpha=18 deg, Dwight 2022",0.08391230429988975,0.00744669600606761
"alpha=18 deg, Dwight 2022",0.09092487320837928,0.007072389083116333
"alpha=18 deg, Dwight 2022",0.09092487320837928,0.007072389083116333
"alpha=18 deg, Dwight 2022",0.09838551819184124,0.006721393853860324
"alpha=18 deg, Dwight 2022",0.09838551819184124,0.006721393853860324
"alpha=18 deg, Dwight 2022",0.1063121223814774,0.006390338973353414
"alpha=18 deg, Dwight 2022",0.1063121223814774,0.006390338973353414
"alpha=18 deg, Dwight 2022",0.11472206174200661,0.006076871986618013
"alpha=18 deg, Dwight 2022",0.11472206174200661,0.006076871986618013
"alpha=18 deg, Dwight 2022",0.12363196251378168,0.005779530084161422
"alpha=18 deg, Dwight 2022",0.12363196251378168,0.005779530084161422
"alpha=18 deg, Dwight 2022",0.13305746416758546,0.005496289271871193
"alpha=18 deg, Dwight 2022",0.13305746416758546,0.005496289271871193
"alpha=18 deg, Dwight 2022",0.14301298787210584,0.005225540465859507
"alpha=18 deg, Dwight 2022",0.14301298787210584,0.005225540465859507
"alpha=18 deg, Dwight 2022",0.1535114553472988,0.004966159051713768
"alpha=18 deg, Dwight 2022",0.1535114553472988,0.004966159051713768
"alpha=18 deg, Dwight 2022",0.16456401323043,0.00471661776820369
"alpha=18 deg, Dwight 2022",0.16456401323043,0.00471661776820369
"alpha=18 deg, Dwight 2022",0.17617972987872108,0.004475882337306689
"alpha=18 deg, Dwight 2022",0.17617972987872108,0.004475882337306689
"alpha=18 deg, Dwight 2022",0.18836531422271222,0.004243154612077681
"alpha=18 deg, Dwight 2022",0.18836531422271222,0.004243154612077681
"alpha=18 deg, Dwight 2022",0.20112480154355017,0.004017503455704663
"alpha=18 deg, Dwight 2022",0.20112480154355017,0.004017503455704663
"alpha=18 deg, Dwight 2022",0.2144592723263506,0.003798166786672533
"alpha=18 deg, Dwight 2022",0.2144592723263506,0.003798166786672533
"alpha=18 deg, Dwight 2022",0.22836657662624035,0.003584364266782099
"alpha=18 deg, Dwight 2022",0.22836657662624035,0.003584364266782099
"alpha=18 deg, Dwight 2022",0.24284105843439913,0.003375521098819961
"alpha=18 deg, Dwight 2022",0.24284105843439913,0.003375521098819961
"alpha=18 deg, Dwight 2022",0.25787334619625135,0.003171193610271047
"alpha=18 deg, Dwight 2022",0.25787334619625135,0.003171193610271047
"alpha=18 deg, Dwight 2022",0.2734501323042999,0.0029709380628113336
"alpha=18 deg, Dwight 2022",0.2734501323042999,0.0029709380628113336
"alpha=18 deg, Dwight 2022",0.28955404630650494,0.002774403972021916
"alpha=18 deg, Dwight 2022",0.28955404630650494,0.002774403972021916
"alpha=18 deg, Dwight 2022",0.3061635336273429,0.0025812933994196906
"alpha=18 deg, Dwight 2022",0.3061635336273429,0.0025812933994196906
"alpha=18 deg, Dwight 2022",0.3232528390297684,0.002391412856163612
"alpha=18 deg, Dwight 2022",0.3232528390297684,0.002391412856163612
"alpha=18 deg, Dwight 2022",0.340792006615215,0.0022046763788965743
"alpha=18 deg, Dwight 2022",0.340792006615215,0.0022046763788965743
"alpha=18 deg, Dwight 2022",0.35874698456449833,0.002021177302583385
"alpha=18 deg, Dwight 2022",0.35874698456449833,0.002021177302583385
"alpha=18 deg, Dwight 2022",0.377079796030871,0.001841198379276001
"alpha=18 deg, Dwight 2022",0.377079796030871,0.001841198379276001
"alpha=18 deg, Dwight 2022",0.395748776185226,0.001665257737103111
"alpha=18 deg, Dwight 2022",0.395748776185226,0.001665257737103111
"alpha=18 deg, Dwight 2022",0.41470888092613006,0.0014941530958105945
"alpha=18 deg, Dwight 2022",0.41470888092613006,0.0014941530958105945
"alpha=18 deg, Dwight 2022",0.43391206725468573,0.001328784192953548
"alpha=18 deg, Dwight 2022",0.43391206725468573,0.001328784192953548
"alpha=18 deg, Dwight 2022",0.45330775633958104,0.0011702231596275358
"alpha=18 deg, Dwight 2022",0.45330775633958104,0.0011702231596275358
"alpha=18 deg, Dwight 2022",0.47284330760749727,0.0010195508504709187
"alpha=18 deg, Dwight 2022",0.47284330760749727,0.0010195508504709187
"alpha=18 deg, Dwight 2022",0.4924646030871003,0.0008777092056735562
"alpha=18 deg, Dwight 2022",0.4924646030871003,0.0008777092056735562
"alpha=18 deg, Dwight 2022",0.512116598676957,0.000745382065832481
"alpha=18 deg, Dwight 2022",0.512116598676957,0.000745382065832481
"alpha=18 deg, Dwight 2022",0.53174394707828,0.0006228199350416762
"alpha=18 deg, Dwight 2022",0.53174394707828,0.0006228199350416762
"alpha=18 deg, Dwight 2022",0.5512916207276737,0.0005100644234112724
"alpha=18 deg, Dwight 2022",0.5512916207276737,0.0005100644234112724
"alpha=18 deg, Dwight 2022",0.5707054024255789,0.00040719555528050664
"alpha=18 deg, Dwight 2022",0.5707054024255789,0.00040719555528050664
"alpha=18 deg, Dwight 2022",0.5899328004410144,0.000314344273050201
"alpha=18 deg, Dwight 2022",0.5899328004410144,0.000314344273050201
"alpha=18 deg, Dwight 2022",0.6089230429988974,0.00023151048261188143
"alpha=18 deg, Dwight 2022",0.6089230429988974,0.00023151048261188143
"alpha=18 deg, Dwight 2022",0.6276282800441014,0.0001585589235973372
"alpha=18 deg, Dwight 2022",0.6276282800441014,0.0001585589235973372
"alpha=18 deg, Dwight 2022",0.6460033076074972,9.494538366998125e-05
"alpha=18 deg, Dwight 2022",0.6460033076074972,9.494538366998125e-05
"alpha=18 deg, Dwight 2022",0.6640065600882029,3.976807150449454e-05
"alpha=18 deg, Dwight 2022",0.6640065600882029,3.976807150449454e-05
"alpha=18 deg, Dwight 2022",0.6816001102535832,7.750926150374422e-06
"alpha=18 deg, Dwight 2022",0.6816001102535832,7.750926150374422e-06
"alpha=18 deg, Dwight 2022",0.6987499448732083,4.864082498928952e-05
"alpha=18 deg, Dwight 2022",0.6987499448732083,4.864082498928952e-05
"alpha=18 deg, Dwight 2022",0.7154261852260198,8.407887716462206e-05
"alpha=18 deg, Dwight 2022",0.7154261852260198,8.407887716462206e-05
"alpha=18 deg, Dwight 2022",0.7316031422271223,0.00011470441834803748
"alpha=18 deg, Dwight 2022",0.7316031422271223,0.00011470441834803748
"alpha=18 deg, Dwight 2022",0.7472594266813671,0.0001411978283594368
"alpha=18 deg, Dwight 2022",0.7472594266813671,0.0001411978283594368
"alpha=18 deg, Dwight 2022",0.7623777287761851,0.00016446701284337237
"alpha=18 deg, Dwight 2022",0.7623777287761851,0.00016446701284337237
"alpha=18 deg, Dwight 2022",0.7769449283351709,0.0001848400786284893
"alpha=18 deg, Dwight 2022",0.7769449283351709,0.0001848400786284893
"alpha=18 deg, Dwight 2022",0.7909517640573318,0.00020255093748212816
"alpha=18 deg, Dwight 2022",0.7909517640573318,0.00020255093748212816
"alpha=18 deg, Dwight 2022",0.8043927232635061,0.00021820826316981928
"alpha=18 deg, Dwight 2022",0.8043927232635061,0.00021820826316981928
"alpha=18 deg, Dwight 2022",0.8172657662624034,0.0002322911830919431
"alpha=18 deg, Dwight 2022",0.8172657662624034,0.0002322911830919431
"alpha=18 deg, Dwight 2022",0.8295721609702316,0.00024512619557004277
"alpha=18 deg, Dwight 2022",0.8295721609702316,0.00024512619557004277
"alpha=18 deg, Dwight 2022",0.84131598676957,0.00025706358384175785
"alpha=18 deg, Dwight 2022",0.84131598676957,0.00025706358384175785
"alpha=18 deg, Dwight 2022",0.8525041345093715,0.00026847070779047167
"alpha=18 deg, Dwight 2022",0.8525041345093715,0.00026847070779047167
"alpha=18 deg, Dwight 2022",0.8631457552370452,0.00027957108415899466
"alpha=18 deg, Dwight 2022",0.8631457552370452,0.00027957108415899466
"alpha=18 deg, Dwight 2022",0.8732520396912898,0.00029028038754502794
"alpha=18 deg, Dwight 2022",0.8732520396912898,0.00029028038754502794
"alpha=18 deg, Dwight 2022",0.8828360529217198,0.0003003060087322577
"alpha=18 deg, Dwight 2022",0.8828360529217198,0.0003003060087322577
"alpha=18 deg, Dwight 2022",0.8919121830209481,0.00030943634206671307
"alpha=18 deg, Dwight 2022",0.8919121830209481,0.00030943634206671307
"alpha=18 deg, Dwight 2022",0.9004962513781698,0.0003177905686191245
"alpha=18 deg, Dwight 2022",0.9004962513781698,0.0003177905686191245
"alpha=18 deg, Dwight 2022",0.9086049062844542,0.0003258459401569013
"alpha=18 deg, Dwight 2022",0.9086049062844542,0.0003258459401569013
"alpha=18 deg, Dwight 2022",0.916255512679162,0.00033424832792881154
"alpha=18 deg, Dwight 2022",0.916255512679162,0.00033424832792881154
"alpha=18 deg, Dwight 2022",0.9234660418963616,0.00034356846984064484
"alpha=18 deg, Dwight 2022",0.9234660418963616,0.00034356846984064484
"alpha=18 deg, Dwight 2022",0.930254796030871,0.0003541333347864886
"alpha=18 deg, Dwight 2022",0.930254796030871,0.0003541333347864886
"alpha=18 deg, Dwight 2022",0.9366401874310915,0.0003659716934531784
"alpha=18 deg, Dwight 2022",0.9366401874310915,0.0003659716934531784
"alpha=18 deg, Dwight 2022",0.9426406835722161,0.0003788632474764368
"alpha=18 deg, Dwight 2022",0.9426406835722161,0.0003788632474764368
"alpha=18 deg, Dwight 2022",0.948274696802646,0.0003924201876689931
"alpha=18 deg, Dwight 2022",0.948274696802646,0.0003924201876689931
"alpha=18 deg, Dwight 2022",0.9535602535832415,0.0004061439491903706
"alpha=18 deg, Dwight 2022",0.9535602535832415,0.0004061439491903706
"alpha=18 deg, Dwight 2022",0.9585151598676956,0.0004194769533333669
"alpha=18 deg, Dwight 2022",0.9585151598676956,0.0004194769533333669
"alpha=18 deg, Dwight 2022",0.9631568357221609,0.00043181662270119065
"alpha=18 deg, Dwight 2022",0.9631568357221609,0.00043181662270119065
"alpha=18 deg, Dwight 2022",0.9675021499448732,0.00044256773036671475
"alpha=18 deg, Dwight 2022",0.9675021499448732,0.00044256773036671475
"alpha=18 deg, Dwight 2022",0.9715675303197353,0.00045103539779483176
"alpha=18 deg, Dwight 2022",0.9715675303197353,0.00045103539779483176
"alpha=18 deg, Dwight 2022",0.9753687982359427,0.0004567754091525259
"alpha=18 deg, Dwight 2022",0.9753687982359427,0.0004567754091525259
"alpha=18 deg, Dwight 2022",0.9789211135611907,0.0004585757244975941
"alpha=18 deg, Dwight 2022",0.9789211135611907,0.0004585757244975941
"alpha=18 deg, Dwight 2022",0.9822391951488423,0.0004573284699144718
"alpha=18 deg, Dwight 2022",0.9822391951488423,0.0004573284699144718
"alpha=18 deg, Dwight 2022",0.9853368798235943,0.00044791173390997446
"alpha=18 deg, Dwight 2022",0.9853368798235943,0.00044791173390997446
"alpha=18 deg, Dwight 2022",0.9882276736493936,0.0004416286617848081
"alpha=18 deg, Dwight 2022",0.9882276736493936,0.0004416286617848081
"alpha=18 deg, Dwight 2022",0.9909241455347298,0.00041444321738717246
"alpha=18 deg, Dwight 2022",0.9909241455347298,0.00041444321738717246
"alpha=18 deg, Dwight 2022",0.9934384785005512,0.0004796739010054484
"alpha=18 deg, Dwight 2022",0.9934384785005512,0.0004796739010054484
"alpha=18 deg, Dwight 2022",0.9957820837927233,0.0006348961909884502
"alpha=18 deg, Dwight 2022",0.9957820837927233,0.0006348961909884502
"alpha=18 deg, Dwight 2022",0.9979658213891952,0.001242177165045117
"alpha=18 deg, Dwight 2022",0.9979658213891952,0.001242177165045117
"alpha=18 deg, Dwight 2022",1.0,0.0013575330930873381
"alpha=18 deg, Dwight 2022",1.0,0.0013575330930873381
