station_x_over_c	wall_normal_over_c	Ux_over_Uref_RANS_SST	Ux_over_Uref_LES	k_over_Uref2_RANS_SST	k_over_Uref2_LES	uv_over_Uref2_RANS_SST	uv_over_Uref2_LES
1.1	0.05569476190476191	0.23343183787586055	0.4976529336879499	0.04882634577206856	0.06689973221111127	-0.014829178790496878	-0.02464506639639695
1.1	0.05941571428571429	0.28125898942610233	0.5296591864149954	0.049118360491523294	0.06594525079704472	-0.014949730435344939	-0.024552679567513138
1.1	0.06333380952380953	0.3343536748804693	0.5630987207297267	0.048803658538794724	0.06473147046763855	-0.01488524047605545	-0.02428647293499859
1.1	0.06745285714285715	0.39260585912642953	0.5994027211932533	0.04773777561965389	0.062534945199983	-0.01460003182479058	-0.023491306940870458
1.1	0.07177714285714286	0.4557417540099664	0.6369907450681145	0.045838804149266554	0.05961204524586197	-0.01408902910568113	-0.022365382219461577
1.1	0.07630928571428572	0.5230537846604669	0.6740007201935435	0.04304593900610104	0.0558040537868866	-0.013375218440551702	-0.021087409858701733
1.1	0.08105119047619049	0.5933174133426666	0.710703717437046	0.03934791998246629	0.05171818751618525	-0.012527471392539057	-0.019445758760634316
1.1	0.08600380952380952	0.6651088261332506	0.7476786694298999	0.03475951046177945	0.046973203778830304	-0.011647032980598578	-0.017726605600320702
1.1	0.09116714285714286	0.7379514930173166	0.7833947391451825	0.029182788341601273	0.042155698117820384	-0.010640154743586108	-0.01589568276196628
1.1	0.0965397619047619	0.8137168773261179	0.8183582839751864	0.02226276514835295	0.0370615448856931	-0.008317696390941941	-0.014004677221654892
1.1	0.10211857142857143	0.8905595082746683	0.8517115324674335	0.014395716783813827	0.03199590748928405	-0.005378424440221342	-0.012259546048499527
1.1	0.1079	0.9570571058087901	0.8831340945623711	0.007481206921886831	0.02720134674527476	-0.002681753327647561	-0.010608547256300708
1.1	0.11387833333333335	1.0012068896743327	0.9126073372770847	0.003613375625376353	0.02262001135726456	-0.0012282130806743005	-0.009110757962539955
1.1	0.12004642857142857	1.024920756052299	0.9396275018703122	0.0022991008654653813	0.018622666603858522	-0.0007239462293656268	-0.007747603376754647
1.1	0.12639571428571428	1.0408888436425774	0.9651223488151491	0.001857108520460353	0.014793034679813806	-0.0005576648061582139	-0.006311468156085631
1.1	0.1329161904761905	1.0555804084050562	0.9883044860012195	0.0015703318828056024	0.011366352777595708	-0.0004800620303557075	-0.004901817675105428
1.1	0.13959619047619048	1.0699311820053625	1.0077367467160756	0.0012630700080477147	0.008457958873117177	-0.00038478646988595276	-0.0035932893559153492
1.1	0.14641833333333334	1.0832797985440252	1.0236293099327805	0.0009273740236462619	0.0061226448340195826	-0.00026554421709805735	-0.0024508748403379915
1.1	0.15402880952380954	1.0952912429802646	1.037116278432433	0.0005804278406272559	0.004210334035862815	-0.00014445985105343643	-0.0015922662528965374
1.1	0.16377261904761906	1.105402343478287	1.048410571088343	0.0002589672610156747	0.002556603699140767	-5.1499396351216085e-05	-0.0008153956313137641
1.1	0.17678857142857143	1.1116983157963927	1.0570651509783506	6.168642045365982e-05	0.001326956897797707	-7.531864963178436e-06	-0.00020471600409637645
1.1	0.1941045238095238	1.1134224880321308	1.0625838265740355	7.3646846245208585e-06	0.0006907677449153075	-4.058470670848875e-07	-3.84435342389132e-05
1.1	0.2170159523809524	1.1130528162629942	1.0674217441940348	1.858693290431687e-06	0.0003420313459969941	-4.1748245420818794e-09	-1.4594197643382193e-05
1.1	0.24711428571428573	1.1130239356560305	1.0729556588375861	9.264481843472197e-07	0.00015999684316404697	-8.687917246132293e-09	-5.996408204660466e-06
1.1	0.2862809523809524	1.1133849432430778	1.0785623503863038	2.65725053809226e-07	7.212282792338798e-05	-2.9208357342277303e-09	-3.4856390706714923e-06
1.1	0.33662857142857144	1.1135033537316295	1.0834154854369	5.3743720175225975e-08	3.1821402392076676e-05	-5.179971522915867e-10	-2.454258483289589e-06
1.1	0.40035	1.1136997418589831	1.0886906450287086	4.09804832797778e-08	1.3789169410922158e-05	-3.380685831214314e-10	-2.5042747785932535e-06
1.1	0.4788809523809524	1.1137084060410722	1.0934981587229768	4.0524903617492226e-08	5.870691337043661e-06	-6.291305704755557e-10	-1.7043470099998412e-06
1.1	0.5722	1.114690346677841	1.0977524192794053	3.9968232312824725e-08	2.1771762095805577e-06	-7.366989997872506e-10	3.133605797668058e-07
1.1	0.6830952380952381	1.114802981045	1.1013418093144611	3.9566534829564504e-08	8.984884680073529e-07	-1.7066101792668681e-09	1.6151174190214526e-07
1.1	0.8168452380952381	1.1182657658199582	1.104443563910377	3.94165655449088e-08	4.687562540926174e-07	-1.962784145841874e-09	6.833278763827666e-08
1.2	4.799952380952381e-05	-0.009593444498803222	0.030477091523364957	1.859710879571175e-05	0.0011196914391302772	4.383647915045124e-07	-4.148780033810566e-06
1.2	0.00014399880952380953	-0.025668448096061513	0.08863752424818182	0.00019998712721937807	0.007145371906018295	8.1202072717777e-06	-8.875262460495782e-05
1.2	0.00023999761904761903	-0.03642451030879898	0.13579781530337673	0.0009004412750281714	0.01379520100134608	4.223661537550144e-05	-0.00024199012521773443
1.2	0.00033599761904761904	-0.04134518812328917	0.17013624396832974	0.0019967768003023864	0.019049177823174914	7.18100680430275e-05	-0.0003779553216831945
1.2	0.0004319952380952381	-0.04309679693564291	0.19466673334447732	0.0030280283251222936	0.022901951293037716	5.731359265808186e-05	-0.000477644750842452
1.2	0.000527995238095238	-0.04362271278845349	0.21258415505529163	0.003882694770662673	0.025731689742961337	2.5102667447472262e-05	-0.0005499491914281883
1.2	0.0006256119047619048	-0.043661701607854604	0.22631950680056048	0.004611972547892196	0.027888019519420396	-9.691205193496633e-06	-0.0006062460620071293
1.2	0.0007335238095238096	-0.04344596347383511	0.23800711522433918	0.005299087102989651	0.029697550961959824	-4.773437884486193e-05	-0.0006571143859204234
1.2	0.0008607261904761904	-0.04302344019395489	0.248659704596395	0.005993258054906834	0.03131196136175601	-9.254066524918277e-05	-0.0007085852223028185
1.2	0.0010106523809523809	-0.04240857207169584	0.25835721560825814	0.006704310977466017	0.03273989878376208	-0.00014551273608819573	-0.0007632277207452744
1.2	0.0011863714285714286	-0.041607712840590005	0.2671565570263191	0.007434447866837894	0.03399031095177837	-0.00020759793603276962	-0.0008239600166410144
1.2	0.001390957142857143	-0.040623750561333744	0.2751280058834504	0.008184519494270235	0.03507450747280313	-0.000279778892477647	-0.0008934707200246538
1.2	0.0016273214285714287	-0.039457262846066356	0.2823439933745796	0.008954200564874188	0.03600516073639902	-0.00036301980998519585	-0.0009741144957967453
1.2	0.0018979880952380954	-0.03810853850085746	0.28887818175709706	0.009742081467464721	0.03680456255036625	-0.0004581595197012856	-0.0010691812080593978
1.2	0.0022047952380952382	-0.0365801767803338	0.29480271956495235	0.010545226207147576	0.037493065293601385	-0.0005658263945737043	-0.001182468547370567
1.2	0.0025485952380952383	-0.034877376193748866	0.300205164401995	0.011359714563467349	0.03808670787974772	-0.0006863005777512449	-0.0013161431742585421
1.2	0.0029289285714285715	-0.03300995614747034	0.30516128963065975	0.012180124954943156	0.03859235041585049	-0.0008194217522052478	-0.0014726626436065927
1.2	0.0033437380952380954	-0.0309938009753283	0.3096972108941319	0.013000118301689668	0.03902130258121371	-0.0009644822638370502	-0.001650566117927295
1.2	0.0037891904761904764	-0.028849704714336684	0.31384096663104094	0.013812354616471227	0.03938577477487768	-0.0011201484517774133	-0.0018452443868764714
1.2	0.004259690476190477	-0.026605479389001613	0.3175944988777251	0.014608910049431168	0.03966285865519745	-0.0012844889280182235	-0.0020554021791466203
1.2	0.00474802380952381	-0.02429390448822699	0.3209539635604562	0.015381693932821098	0.03981417105532812	-0.001454995699226392	-0.002277055975129175
1.2	0.005245738095238096	-0.021947730620309754	0.323996218688821	0.016124033550972246	0.03943003363185605	-0.0016290348167941734	-0.002507730251601564
1.2	0.005752690476190476	-0.019560632932324823	0.32718467832210674	0.01684218457482409	0.03959556952340686	-0.001806946687089112	-0.0027452033867657105
1.2	0.006285428571428571	-0.017061391847499503	0.33039947970207484	0.017559084464488037	0.039852284496206924	-0.0019939066231981976	-0.0030048319213877538
1.2	0.006857619047619047	-0.014387163165080598	0.33370607763149646	0.018291164782298447	0.04015802730578475	-0.0021942399980915683	-0.003285836234033433
1.2	0.007472	-0.011515939862561693	0.3371370439427919	0.01904167847714384	0.040479210266373196	-0.0024093172063712315	-0.0035799425639214478
1.2	0.008131571428571429	-0.008428834022988474	0.3406585599617346	0.0198121269100497	0.04081118282859667	-0.0026401327320421703	-0.0038958608181430543
1.2	0.008839452380952382	-0.005104387355386844	0.3442521565640806	0.02060426166887908	0.0411677111634818	-0.0028877283478856413	-0.0042330971186442575
1.2	0.009599	-0.001518467224577864	0.3480129738403378	0.021419917750440887	0.04152505465595136	-0.003153173830575832	-0.0045925422037943215
1.2	0.010413761904761905	0.0023563138490222263	0.35204410466370006	0.022260846742598178	0.04193273194961295	-0.0034375647334618435	-0.004985674303076191
1.2	0.011287452380952382	0.006551016958202981	0.3562027545712289	0.023128883642159866	0.04236910808646321	-0.0037420115108142355	-0.005419482042482623
1.2	0.012224071428571428	0.011100954421099023	0.36052262355305187	0.024026113672772437	0.04277991140958762	-0.004067657107310207	-0.005883026076768512
1.2	0.013227761904761904	0.016046325154543253	0.36512528433703517	0.02495428842229895	0.043242214957742456	-0.004415547100096485	-0.006371555231151648
1.2	0.01430295238095238	0.02143290492057327	0.370090828330965	0.025915326296494182	0.04375963766285422	-0.004786794941077482	-0.006890852231054809
1.2	0.015454261904761905	0.027313054259614417	0.3752986096701855	0.02691122911005876	0.04432323351000408	-0.005182380422330435	-0.007460471449255783
1.2	0.01668652380952381	0.03374641162504693	0.3808529459314677	0.02794358163296401	0.04495706223737567	-0.0056031056893123135	-0.008071144721985234
1.2	0.018004880952380953	0.040801077488091406	0.3866719348861442	0.02901396863518128	0.04556194615793919	-0.006049726492668489	-0.00869868100445573
1.2	0.01941459523809524	0.04855552045786846	0.3926775346800516	0.030123391024060878	0.04612433745359006	-0.006522605041888009	-0.009354080192837467
1.2	0.020921238095238097	0.057098115191687296	0.39950810355861666	0.03127251607116969	0.04674695375758807	-0.007021707531940504	-0.01002226449207462
1.2	0.02253057142857143	0.06653052142606045	0.4071602005134191	0.03246109354967012	0.047525113987154935	-0.0075470746198763915	-0.01070363509092425
1.2	0.02424857142857143	0.07696826158884304	0.41521222461052454	0.033687538689590846	0.048298618916624084	-0.00809737228879187	-0.011379529087132186
1.2	0.026081428571428575	0.08854216482958105	0.42353124062404046	0.03494901558677264	0.04895854708953095	-0.008671078683017423	-0.012029610950513431
1.2	0.028035238095238096	0.10140067746806836	0.4324586969213808	0.03624026947762635	0.049604634481542134	-0.00926563447169236	-0.01265813057379716
1.2	0.03011666666666667	0.115710440606486	0.4421114635128236	0.037553459921241136	0.05030604612967527	-0.009877278612984292	-0.013362594423856249
1.2	0.03233261904761905	0.13165802296582008	0.45345438641980224	0.03887699307414254	0.05094882299976252	-0.010500839143546025	-0.014058780671207312
1.2	0.034689285714285714	0.14945049849800088	0.46637399662532697	0.04019468760083376	0.05149423035374282	-0.011129541998356701	-0.014783622421884818
1.2	0.03719357142857143	0.16931631280411208	0.48020066094638336	0.04148452353960784	0.051975976543627844	-0.011754934128435687	-0.015520600466533948
1.2	0.039852619047619046	0.19150528313439036	0.4951088543720798	0.04271722435046804	0.052568492981166115	-0.012376256520934516	-0.01621464034544862
1.2	0.04267261904761905	0.21632729840155715	0.5116725498765875	0.043855172598831656	0.05293779136668758	-0.013027745644762258	-0.016785574567312292
1.2	0.04566071428571429	0.24442697375304426	0.5298679965539476	0.04485049154977521	0.05306891718309376	-0.013502902248137567	-0.017232738166391637
1.2	0.04882285714285714	0.27668776695587394	0.5494661866542995	0.0456301983756715	0.05300522150712237	-0.013817419211322145	-0.01756871193965927
1.2	0.052165476190476186	0.31362606326255876	0.5693526646235595	0.04607234919767366	0.052788876064161876	-0.014005823636414635	-0.0179086667225804
1.2	0.05569476190476191	0.35528922686851916	0.5901905519097368	0.04602822586531389	0.052124855080851344	-0.01403349278810323	-0.018076608993230103
1.2	0.05941571428571429	0.4015559592245075	0.6140891113265315	0.0453583686211148	0.0510592759724032	-0.013861892068277338	-0.017969005312205646
1.2	0.06333380952380953	0.45227319311361547	0.6381489322695851	0.04394950811659895	0.05011187224825683	-0.013461477219631028	-0.01780623445936814
1.2	0.06745285714285715	0.5071838911338654	0.663260726613587	0.041720570856390735	0.04889667422991074	-0.012815812422729929	-0.017533542281847423
1.2	0.07177714285714286	0.5657219933887673	0.6897282474572465	0.038634523268528446	0.04735851397655251	-0.011932579744280074	-0.017175231647390963
1.2	0.07630928571428572	0.6268246935420534	0.7169213922971094	0.03472247688981775	0.04529631515775805	-0.010858449719826673	-0.01661185901163386
1.2	0.08105119047619049	0.6889699836067322	0.7443735608597916	0.03009970288343673	0.04273553715477492	-0.009684559153949671	-0.01595039497063809
1.2	0.08600380952380952	0.7506791765062579	0.771867576236465	0.024919590300821325	0.04011770211723412	-0.008472654644804647	-0.01515831031872798
1.2	0.09116714285714286	0.8115710482287084	0.7997260698474956	0.019261044004754802	0.0373120957370086	-0.006933006261372467	-0.014130672594273938
1.2	0.0965397619047619	0.8714463225860335	0.8273969220954751	0.013270613513112609	0.03415311448067735	-0.00482205092675984	-0.012949351361608219
1.2	0.10211857142857143	0.9260248936261999	0.8553011315062652	0.007776733157962262	0.030432764741592712	-0.0027823753226518316	-0.01167166396345808
1.2	0.1079	0.967555206440127	0.8824335338599851	0.00405435872213648	0.026459166213673377	-0.0014169031044194008	-0.010381745756208418
1.2	0.11387833333333335	0.9939318647801545	0.9073107942429534	0.002368688948996112	0.023029463285701466	-0.0008194492313207625	-0.009111395544852801
1.2	0.12004642857142857	1.0114277364788173	0.9315292978332722	0.0017496444346147416	0.01935846698917777	-0.000595343573869601	-0.007804481403912577
1.2	0.12639571428571428	1.0261972788800986	0.953875578401793	0.0014184775559734698	0.015981203160871163	-0.00048338610450367853	-0.006523831154683451
1.2	0.1329161904761905	1.0401754926505717	0.9728926867929524	0.0011154862192435974	0.01297309159963558	-0.0003782758686226118	-0.005354026489599959
1.2	0.13959619047619048	1.0530475791743321	0.9892036626146098	0.0008064627475491532	0.010357307617461954	-0.00026307058740502844	-0.004351237781754283
1.2	0.14641833333333334	1.0639933292136077	1.0032472689564218	0.0005195609964756133	0.008066490249872063	-0.00015626954426021004	-0.003422089336790014
1.2	0.15402880952380954	1.0728625636121871	1.0150560433562763	0.00027926566208008634	0.006068537571665044	-7.519667000933494e-05	-0.002561012635023285
1.2	0.16377261904761906	1.0796899390984265	1.0255575583273515	0.00010607782916542337	0.004273627208063581	-2.654874961032333e-05	-0.0016797824695698384
1.2	0.17678857142857143	1.0840047017788164	1.034639439163316	2.626931386272266e-05	0.0025319604686960882	-7.4079272303108625e-06	-0.0008996491347579278
1.2	0.1941045238095238	1.0861476428155294	1.041612520441654	4.7012785062241545e-06	0.0012892294548296555	-8.183463074846684e-07	-0.0002784703330809313
1.2	0.2170159523809524	1.087762068744805	1.0474761079065171	1.5040134299525712e-06	0.0005730713021889634	-1.5846266652146015e-07	-2.2883837418848835e-05
1.2	0.24711428571428573	1.0900032038451952	1.0537965774966522	7.566626023341729e-07	0.00025012040722647064	-7.487829725016836e-08	-6.665139037131656e-06
1.2	0.2862809523809524	1.0926197868361143	1.0602341889689455	2.274211636020853e-07	0.0001099688495790231	-1.9945449046269597e-08	-3.360386106406012e-06
1.2	0.33662857142857144	1.0950313175175905	1.0664948991038827	5.588324304547261e-08	4.782093589454587e-05	-4.351403001443601e-09	-3.0520465135131637e-06
1.2	0.40035	1.0975381542020475	1.0734301384284135	4.0965886714252355e-08	2.044169257202519e-05	-2.900998443122305e-09	-3.778181828922363e-06
1.2	0.4788809523809524	1.099767737059652	1.0801086432166775	4.0507304329915837e-08	8.795823468525027e-06	-2.9677073918873946e-09	-2.8557382562573022e-06
1.2	0.5722	1.1029965889182034	1.086414493209348	3.997065117225465e-08	3.1904210916137223e-06	-2.950631889903859e-09	4.955675176278996e-07
1.2	0.6830952380952381	1.105182850865362	1.092134056097394	3.958004707879378e-08	1.2318185258360441e-06	-4.0399383130517416e-09	2.2010501360516128e-07
1.2	0.8168452380952381	1.110808793101908	1.0969493667612742	3.9427742343654e-08	5.996827015167746e-07	-3.6939631125386834e-09	9.222888513707071e-08
1.3	4.799952380952381e-05	0.00843856678753527	0.04264294993973071	2.1238753520033664e-05	0.0008811271173909251	-4.873728283453993e-07	-4.5796994380096446e-06
1.3	0.00014399880952380953	0.02610581600792112	0.12397078469274117	0.00019971354587695832	0.005869168036658633	-1.123643533096343e-05	-0.00010361822679827421
1.3	0.00023999761904761903	0.04241174893846186	0.1910102306781931	0.0008346149349557123	0.011535406451004648	-7.230343698914343e-05	-0.0002973819015331457
1.3	0.00033599761904761904	0.05360096249444222	0.24058748555371437	0.0018352553766451168	0.015951706298571643	-0.0001777053889906095	-0.0004782963869116825
1.3	0.0004319952380952381	0.06017880953651456	0.2761611548628118	0.002800355266503712	0.01909265545182985	-0.0002475727062785019	-0.0006121074632095958
1.3	0.000527995238095238	0.06427465721611897	0.3020108690841955	0.0036068864093884703	0.021326774147529915	-0.00028455237156341766	-0.0007062603536328189
1.3	0.0006256119047619048	0.06721152613826656	0.3216041299096675	0.0042964615283887855	0.022981214841635605	-0.0003149548896512576	-0.000774975019490549
1.3	0.0007335238095238096	0.06967157623944202	0.3380237616657169	0.004944482310561808	0.024334082042290983	-0.0003483201063625359	-0.0008316995386881485
1.3	0.0008607261904761904	0.07195141135316344	0.3527078397892839	0.005596965471338325	0.02551096876259387	-0.0003859853263167389	-0.0008834488261011416
1.3	0.0010106523809523809	0.07414604867634168	0.365783285188477	0.006264470583264169	0.026530440138298715	-0.0004291664090484321	-0.0009330701809828562
1.3	0.0011863714285714286	0.07630285240439737	0.377367050148773	0.006949132915353349	0.02741391764067028	-0.0004792858765359267	-0.0009834498997528809
1.3	0.001390957142857143	0.07845676807175667	0.3876042808869486	0.007651736511696946	0.028182281278570722	-0.0005375391355142865	-0.0010369253205136397
1.3	0.0016273214285714287	0.08063523225503519	0.39666252962900206	0.008372006122773624	0.028856146103093578	-0.0006049944282417696	-0.001095607482607666
1.3	0.0018979880952380954	0.08285788376696832	0.40469493428457953	0.009108423705768734	0.029453563044086136	-0.0006825536734817369	-0.0011623299404383955
1.3	0.0022047952380952382	0.08513945171710756	0.4118540736544974	0.009858436946938975	0.029987428560009688	-0.0007709163572273061	-0.0012388896321316248
1.3	0.0025485952380952383	0.08748686745112425	0.4182357423713088	0.010618125625828936	0.030477674063890955	-0.0008704624123211115	-0.0013274410932901154
1.3	0.0029289285714285715	0.08990157499936656	0.42394471385155014	0.01138265202357876	0.030923685596672076	-0.0009811889736257842	-0.001428039216372818
1.3	0.0033437380952380954	0.09237808704651138	0.42905975022817583	0.012145927287140687	0.03130655824176362	-0.0011025904551324637	-0.0015426801654345212
1.3	0.0037891904761904764	0.09490398493156427	0.43363669220575696	0.012901195291900086	0.03162268431476518	-0.0012336348189435442	-0.001673866472918277
1.3	0.004259690476190477	0.09746049625999877	0.43769029845955926	0.013641199459567165	0.03184406121498566	-0.0013727217139203145	-0.0018158366291731688
1.3	0.00474802380952381	0.10002307251589568	0.44123057358037	0.014358266167122833	0.03195688289837694	-0.0015177425526273335	-0.0019631177214249835
1.3	0.005245738095238096	0.10256918682582321	0.44432433700580515	0.015046973833086204	0.031625831518860094	-0.0016665568243209286	-0.002102074587412362
1.3	0.005752690476190476	0.10511674516609895	0.4475038900065403	0.015713244492613326	0.03175685037044975	-0.001819604045847463	-0.0022510431773246882
1.3	0.006285428571428571	0.10774343636945546	0.4506490259635768	0.016377263110602235	0.03195653863372062	-0.0019811021261469885	-0.0024098581435769506
1.3	0.006857619047619047	0.11051568583190946	0.45385073703953743	0.017054126706253538	0.0321871193785601	-0.0021546353625597836	-0.002581550092786426
1.3	0.007472	0.11345804206938018	0.4570849325413371	0.017747088228455755	0.03244572803933394	-0.0023415232290813193	-0.002772552385825105
1.3	0.008131571428571429	0.11658985508853334	0.4603544056823876	0.018457649038234367	0.0327097737297686	-0.0025427002385594345	-0.0029866492911319866
1.3	0.008839452380952382	0.11993249653852217	0.4636855483145903	0.019187310496614846	0.03300146933340449	-0.0027591256725094013	-0.003220394050027038
1.3	0.009599	0.12350993732312658	0.46712964786991973	0.01993740714673094	0.03330729861787448	-0.0029917923317231343	-0.003473882376800415
1.3	0.010413761904761905	0.12734845879468365	0.47079105895189355	0.020709607167499856	0.03359392620600124	-0.003241709700617214	-0.0037440193436206275
1.3	0.011287452380952382	0.13147867439657493	0.4744571520355794	0.0215053285110012	0.033895532918460314	-0.0035098881617225547	-0.004027789385037132
1.3	0.012224071428571428	0.13593437443894812	0.47821223293427745	0.022326072538260446	0.034229102324456535	-0.0037973881618204534	-0.004337258847001408
1.3	0.013227761904761904	0.1407542589351347	0.4821216075309685	0.023173340610303073	0.03456568113336848	-0.004105160692360325	-0.0046738722252392395
1.3	0.01430295238095238	0.14598164879558034	0.48624562303164365	0.02404855067920869	0.03495611699132965	-0.004434151324426959	-0.005042010435304699
1.3	0.015454261904761905	0.15166679627640198	0.4905404553328506	0.024953037288111057	0.03537532821834007	-0.004785210350411527	-0.005430354608874052
1.3	0.01668652380952381	0.15786659617331833	0.4951000992232025	0.025887717935414625	0.035854497741210176	-0.005159040177307979	-0.005855583393580187
1.3	0.018004880952380953	0.16464516343378902	0.49993910614407966	0.026853426710577995	0.03632053751947315	-0.005556093972058069	-0.006303719560546561
1.3	0.01941459523809524	0.17207672121771092	0.504935885497002	0.027850413840438747	0.036744121524486945	-0.005976653219811739	-0.006739486754803153
1.3	0.020921238095238097	0.18024473447920944	0.5101238873972438	0.028878095462375863	0.037111421706421954	-0.006420551996053807	-0.007180544489008245
1.3	0.02253057142857143	0.18924479802733468	0.5157343662996455	0.029935137033255583	0.03754789207419635	-0.006887107466048117	-0.007625813265002671
1.3	0.02424857142857143	0.1991852141382008	0.5214366149347938	0.031018702648918678	0.03804607021262357	-0.007375152810780822	-0.00810632525993582
1.3	0.026081428571428575	0.2101884365853344	0.5273987932964316	0.03212420481734287	0.03861509472212075	-0.007882603386281752	-0.008638620361836765
1.3	0.028035238095238096	0.222391937057883	0.5339910792110438	0.03324455377813009	0.03917801436403955	-0.008406416292995437	-0.009186386641887364
1.3	0.03011666666666667	0.23595080441524213	0.5409335388151861	0.03436990727566889	0.03970455758891656	-0.008942436392181527	-0.009713470111183226
1.3	0.03233261904761905	0.25103572304456784	0.5489074989733206	0.0354859189712714	0.04016027521208654	-0.009484931004412701	-0.01025560625132675
1.3	0.034689285714285714	0.26783586092147293	0.5581136213861995	0.03657373844317334	0.040663229818971025	-0.010026489955395132	-0.010789356132227416
1.3	0.03719357142857143	0.28655627035540027	0.5685465270170093	0.037608009371833374	0.04121532038252728	-0.010557540957570914	-0.011300353126620633
1.3	0.039852619047619046	0.30741673276534426	0.5804545945265842	0.038555868632582764	0.04164503027443454	-0.011066636782672142	-0.011776540700649188
1.3	0.04267261904761905	0.33065406912840806	0.5928200094979932	0.03937569516143756	0.04198651945228178	-0.011554146932022866	-0.012279168679099726
1.3	0.04566071428571429	0.35657441387840777	0.6061163250571262	0.04001385700620997	0.04225770631628502	-0.01203346168820703	-0.012773922644225902
1.3	0.04882285714285714	0.3858506851575996	0.6208253601038859	0.04039703770348933	0.04247049110753648	-0.012280457623537602	-0.013193784963423766
1.3	0.052165476190476186	0.41928287577888046	0.6365701207183753	0.04042047561727591	0.04265253916935606	-0.012346784911169605	-0.013498234866449738
1.3	0.05569476190476191	0.45716267987258474	0.653086270155344	0.03994362667379612	0.04251275660386969	-0.012237850116081878	-0.013733067201293855
1.3	0.05941571428571429	0.4993399182825006	0.6707432619467145	0.038829199748164935	0.04214129817492025	-0.01192233989694152	-0.013893284095256154
1.3	0.06333380952380953	0.5454824640285446	0.6907866505517051	0.03697702069640489	0.04128818931296463	-0.011375435075231278	-0.013884053928584248
1.3	0.06745285714285715	0.5950935706709396	0.711885677229524	0.034340130281996985	0.04030084165917232	-0.010591341606020977	-0.013836246109419966
1.3	0.07177714285714286	0.6473732453967885	0.7330396309590393	0.030938213016164087	0.03934014358323999	-0.009593707916135605	-0.013659345323310588
1.3	0.07630928571428572	0.7010478534389883	0.7544341339546936	0.026880451209036534	0.03803979676010386	-0.008446739914465071	-0.013359595091696907
1.3	0.08105119047619049	0.7544596479578177	0.7760442646462967	0.022372948365833586	0.03639302580245484	-0.0072509402204556615	-0.012996806757400019
1.3	0.08600380952380952	0.8062108075762293	0.7979027155935595	0.017653920435930493	0.034662806356131066	-0.006031812783094739	-0.012558132121013728
1.3	0.09116714285714286	0.8559836456176215	0.8196934167986829	0.01286391149310081	0.0329304002084777	-0.004524173730099167	-0.012021601223406345
1.3	0.0965397619047619	0.9026431542283173	0.8418432208616388	0.008324429660055262	0.030724596543838707	-0.002925974459808546	-0.01133389462768324
1.3	0.10211857142857143	0.9420882872194589	0.8641660451372872	0.004757979907619564	0.0284106676150432	-0.001653981912521161	-0.010527343844194645
1.3	0.1079	0.9706627597494305	0.8863814368388381	0.002680029521206538	0.025937272650272545	-0.0009337747978325285	-0.009606782007321265
1.3	0.11387833333333335	0.9899925499902938	0.9082409054267044	0.0017653920435930493	0.023067043122897386	-0.0006182587083730624	-0.008641130410166066
1.3	0.12004642857142857	1.0048285177875917	0.9293646683425839	0.0013380546503755665	0.019912989815473615	-0.00046701130323397003	-0.007542879847437633
1.3	0.12639571428571428	1.0180847163839704	0.94928249138629	0.0010272145318402986	0.01663265350911745	-0.00035705071045214013	-0.006410244543148524
1.3	0.1329161904761905	1.0302087951873686	0.9662219207245802	0.0007376528694832933	0.013943179418470487	-0.000250346641090917	-0.0053801441675922585
1.3	0.13959619047619048	1.040611589815725	0.9809272060419848	0.00047696821827236777	0.011466581881246336	-0.0001540155872947774	-0.004451566718980037
1.3	0.14641833333333334	1.0487674732222987	0.9931777234271463	0.0002715353209778112	0.009350030093160466	-8.208539059339851e-05	-0.0036832840595620595
1.3	0.15402880952380954	1.0548872738379254	1.0042039981044244	0.0001289760870722812	0.007368447688279416	-3.7297825792135464e-05	-0.0029298725216568896
1.3	0.16377261904761906	1.0594273052526328	1.0141232412924708	4.538172312595551e-05	0.005420806725702254	-1.400348820229273e-05	-0.002165582474176283
1.3	0.17678857142857143	1.0625839555937748	1.0231030210084988	1.2496661904480641e-05	0.0035636157558776994	-4.302879574359071e-06	-0.0013410404873547839
1.3	0.1941045238095238	1.0649348370006273	1.0297499504403733	3.1496719317640504e-06	0.002164232043794974	-7.814797795280011e-07	-0.0007606910719626898
1.3	0.2170159523809524	1.0675312035666717	1.0364241814514206	1.2379472335547792e-06	0.0010080700919402363	-2.1852159198236737e-07	-0.0002518402498287192
1.3	0.24711428571428573	1.0708986823386493	1.0426776906727557	6.268465871770847e-07	0.0003835786907464928	-1.0415901868242001e-07	-1.076571422294728e-05
1.3	0.2862809523809524	1.0747051463364767	1.0484433336017136	1.9991789779431452e-07	0.00015530162268293041	-2.9304823389512078e-08	-4.415091261078945e-06
1.3	0.33662857142857144	1.0784942819701258	1.0545382478455538	5.6426485509856717e-08	6.583496283095866e-05	-7.4043032325145255e-09	-4.250119383872872e-06
1.3	0.40035	1.082500022156003	1.0616590419582672	4.095229105607722e-08	2.7958498476610072e-05	-4.878530745769664e-09	-5.523071633058139e-06
1.3	0.4788809523809524	1.0863931279747217	1.0689531174657272	4.049270776439039e-08	1.234997312666268e-05	-4.805041992807072e-09	-4.508878484759495e-06
1.3	0.5722	1.0914385700112954	1.0764324089707304	3.997473821060178e-08	4.414959723173875e-06	-4.818551216526965e-09	7.655285721199552e-07
