zone,y/Dj,u/Uj
"x/Djet=20, Dwight 2022",1.1986107086614173,0.24040721572833232
"x/Djet=20, Dwight 2022",1.2162205118110236,0.23857023803368624
"x/Djet=20, Dwight 2022",1.234195748031496,0.23668935194989643
"x/Djet=20, Dwight 2022",1.2525520866141733,0.2347630167297273
"x/Djet=20, Dwight 2022",1.2713058858267718,0.23278963929867863
"x/Djet=20, Dwight 2022",1.2904742913385827,0.2307675568125641
"x/Djet=20, Dwight 2022",1.3100752952755905,0.22869506572821388
"x/Djet=20, Dwight 2022",1.33012781496063,0.22657038110449085
"x/Djet=20, Dwight 2022",1.3506516732283464,0.22439165985885284
"x/Djet=20, Dwight 2022",1.3716676968503938,0.222156983324931
