x_mm,y_mm,AbMag_Vel_ave,AbMag_Vel_rms,Ek_ave,Ek_turb,UU,UV,UW,VV,VW,WW,U_mean,U_rms,V_mean,V_rms,W_mean,W_rms,k
77.55206299,132.8600769,15.98866463,35.8363266,127.8188324,642.1218262,220.1672516,-108.6025391,-128.6017914,122.3403168,38.57640839,941.4151001,15.23492622,14.83988094,-2.781296015,11.06213284,3.974769115,30.68630791,641.9613342499999
80.00955963,132.8600769,17.08234787,35.79378128,145.9034576,640.5980835,222.9116058,-109.7941055,-125.9201813,123.8814545,38.30633545,934.0827026,16.49432755,14.93208313,-2.850728035,11.13158989,3.408385992,30.56657219,640.43788145
82.46704865,132.8600769,18.15816116,35.47716141,164.8595734,629.3151855,224.3742523,-109.9576645,-117.2265472,123.6860199,34.2749176,910.2556152,17.6931076,14.98099136,-2.926455021,11.1228056,2.847560883,30.17419815,629.1579437
84.92453766,132.8600769,19.12896538,34.96236801,182.9588623,611.1842651,225.4549408,-110.7345657,-106.7740326,122.7852478,25.08727837,873.8226929,18.81848907,15.0170269,-3.016962051,11.08222961,1.636980057,29.56417084,611.03144075
87.38202667,132.8600769,20.06744576,34.83195496,201.3513947,606.6331787,225.348587,-111.1501541,-92.88314056,121.8283997,19.22600746,865.7861938,19.81362534,15.013484,-3.126852036,11.03896523,0.5877019763,29.42790604,606.48159025
89.83951569,132.8600769,20.96193886,34.87571335,219.7016907,608.1583862,225.5432281,-111.0350037,-85.70829773,121.5576859,18.05205345,868.9117432,20.7183876,15.01996613,-3.18592906,11.02669334,-0.03376900032,29.48097801,608.0063286
92.2970047,132.8600769,21.81084442,34.35199738,237.85672,590.0305176,224.4906464,-109.8398209,-70.55232239,121.5700073,18.18181992,833.7052612,21.57337189,14.98487663,-3.192369938,11.0272522,-0.333781004,28.87755203,589.88295745
94.75449371,132.8600769,22.63349533,34.01357651,256.1378174,578.4623413,224.6854553,-108.0056915,-64.58687592,120.7766953,17.79703712,811.1732178,22.39325333,14.99137783,-3.23406601,10.9912138,-0.598451972,28.48464775,578.3176842
97.21198273,132.8600769,23.40260315,33.48953247,273.841217,560.7749634,225.2059631,-106.2976532,-55.98946762,119.5063705,13.04991436,776.557312,23.16156387,15.00873184,-3.275842905,10.9332571,-0.7018349767,27.87024689,560.6348227999999
99.66947174,132.8600769,24.11534309,32.83361816,290.7752075,539.0238647,225.7741241,-105.4585495,-52.29429245,118.533226,10.09755039,733.4708252,23.88247681,15.02765274,-3.308875084,10.88865185,-0.4779880047,27.08603668,538.88908765
102.1269608,132.8600769,24.78618622,32.4011116,307.1778564,524.9165649,224.9007568,-104.7646637,-47.11360931,117.9733276,5.964633942,706.6968384,24.55963707,14.99855804,-3.334816933,10.86290455,-0.2413789928,26.58707809,524.7854614
104.5844498,132.8600769,25.45297813,31.80951309,323.9273987,505.9230652,222.5379486,-103.8750076,-41.74432373,117.8277435,2.156511068,671.2275391,25.21239281,14.91956329,-3.403358936,10.85620022,-0.7787370086,25.91128349,505.7966156
107.0419388,132.8600769,26.06151772,31.28142357,339.6017151,489.2642517,219.3067322,-103.1433182,-39.3385849,117.9734497,0.7398139834,641.0036621,25.79795647,14.81085205,-3.528039932,10.86291122,-1.105023026,25.32120323,489.141922
109.4994431,132.8600769,26.62833214,30.92405701,354.5344238,478.1491699,216.3317413,-102.4086227,-37.46641922,117.8095245,-0.5970879793,621.9180298,26.34469986,14.71005154,-3.670090914,10.85536098,-1.247099042,24.94138908,478.0296478
111.9569321,132.8600769,27.15302849,30.54076576,368.6438904,466.3696594,213.2429657,-100.825943,-30.34874153,116.3590393,-2.489757061,602.9041138,26.85975075,14.60465908,-3.810352087,10.78832722,-1.149719954,24.55716324,466.2530594
114.4144211,132.8600769,27.64774895,30.03056335,382.1994324,450.9178772,210.3527527,-98.27509308,-18.74297714,114.2661209,-7.369804859,576.991333,27.34736061,14.50534916,-3.946563959,10.69086456,-0.9718700051,24.02363396,450.80510330000004
116.8719101,132.8600769,28.11940575,29.60935783,395.3509216,438.3575134,209.0271454,-96.00988007,-11.55176735,112.3935776,-8.170733452,555.0751953,27.81297684,14.45957088,-4.060726166,10.60290337,-0.806155026,23.56296539,438.24795915000004
119.3293991,132.8600769,28.55399513,28.93694305,407.6657715,418.6738281,207.7848969,-93.85929108,-8.544130325,110.759903,-7.755664825,518.5934448,28.24377441,14.41654015,-4.149530888,10.52556324,-0.6334609985,22.77548218,418.56912235000004
121.7868881,132.8600769,28.98889923,28.50370026,420.1785889,406.2308655,207.3622284,-92.81148529,-11.5244379,108.9231491,-5.63917017,495.9733582,28.67028618,14.40186882,-4.223498821,10.43792534,-0.7301380038,22.2732296,406.12936785
124.2443771,132.8600769,29.43850136,28.18083,433.3131714,397.0799866,206.6222229,-92.15224457,-15.0527668,106.9840775,-4.24354887,480.3551331,29.10654449,14.37614918,-4.322096825,10.34459877,-0.8682669997,21.91973305,396.98071675
126.7018661,132.8600769,29.886446,27.72936249,446.6003113,384.459198,204.7082062,-91.29204559,-14.21766758,104.777565,-1.90358305,459.240387,29.54120445,14.30940819,-4.452970028,10.23736572,-0.8294270039,21.43256187,384.3630791
129.1593628,132.8600769,30.3234787,27.3300209,459.7572021,373.4654541,201.9831543,-89.73558807,-11.59770298,103.4847336,-2.197709084,441.2762451,29.96150017,14.21384716,-4.58990097,10.17401123,-0.8687350154,21.00919151,373.37206649999996
131.6168518,132.8600769,30.74951172,27.11650085,472.7667542,367.65271,199.6481628,-88.46246338,-10.72109318,102.7678604,-2.885792017,432.7055664,30.36570549,14.1314497,-4.749077797,10.13871002,-0.9500619769,20.80416489,367.5607948
134.0743408,132.8600769,31.13489723,26.76524162,484.6913757,358.1894836,197.5223999,-87.92834473,-8.050021172,102.2515182,-1.588304996,416.4258423,30.7395649,14.05601597,-4.877309799,10.11320782,-0.8202109933,20.40905571,358.09988020000003
136.5318298,132.8600769,31.48472023,26.3747673,495.6443176,347.8145752,195.9557953,-88.01877594,-9.253705025,102.8672638,-0.9275640249,396.6320801,31.08080292,14.00016403,-4.986793995,10.14361382,-0.6350880265,19.91810417,347.72756960000004
138.9893188,132.8600769,31.8041153,26.037323,505.7514343,338.9714661,193.4369354,-87.75997162,-8.504844666,103.2998123,-0.01290300023,381.0367126,31.39008713,13.90989113,-5.109634876,10.16491604,-0.2361609936,19.52259064,338.88673015
141.4468079,132.8600769,32.14316177,25.73948288,516.59198,331.2608337,190.8223114,-86.93842316,-8.384080887,102.4187698,1.618404031,369.1149292,31.71051407,13.81556511,-5.253955841,10.12147617,-0.1484369934,19.21475601,331.17800520000003
143.9042969,132.8600769,32.49505615,25.52387619,527.9648438,325.7344666,187.8633118,-85.0327301,-5.716371059,100.6646957,0.5801950097,362.7780151,32.04045868,13.7080307,-5.414147854,10.03442955,-0.1572100073,19.04910278,325.6530113
146.3617859,132.8600769,32.8049736,24.88423538,538.0837402,309.612915,185.5778961,-82.89785004,-2.526735067,98.22336578,0.1659429967,335.2697449,32.34223557,13.62439346,-5.482019901,9.912004471,-0.3059140146,18.31265068,309.53550339
148.8192749,132.8600769,33.09335327,24.34865952,547.5856323,296.4289246,183.6946259,-80.14784241,-2.043926954,95.75678253,0.70747298,313.2581787,32.62954712,13.55508614,-5.512070179,9.786757469,-0.3159840107,17.70130348,296.354793565
151.2767792,132.8600769,33.39515686,24.13753891,557.6188354,291.3106995,180.6794586,-77.44390869,-0.7591850162,93.88296509,1.574005008,307.9133301,32.92844772,13.4433794,-5.556097031,9.69052887,-0.2888709903,17.54964447,291.237876895
153.7342682,132.8600769,33.68572235,23.87358665,567.364563,284.9743652,177.3003082,-75.22353363,0.2237289995,92.54951477,1.094712973,299.9563904,33.21170807,13.31707382,-5.627031803,9.621462822,-0.2165440023,17.32140541,284.903106685
156.1917572,132.8600769,33.95530701,23.5823288,576.4820557,278.0634155,174.0749512,-73.21661377,1.566823959,91.31667328,-2.546093941,290.5961914,33.46216202,13.19538879,-5.764707088,9.557164192,-0.1216910034,17.04900551,277.99390794
158.6492462,132.8600769,34.19335175,23.2440052,584.5932617,270.1421814,171.4347382,-71.49156952,3.221296072,89.50614166,-3.530385017,279.2084656,33.67564392,13.09493828,-5.926286221,9.461945534,-0.1243399978,16.71161079,270.07467273
161.1067352,132.8600769,34.40694809,22.99013519,591.9196777,264.273468,169.7640381,-69.87216187,2.199707031,88.36891937,-1.824610949,270.2817688,33.87013626,13.03097534,-6.051571846,9.401643753,-0.1744949967,16.44229507,264.20736313500004
163.5642242,132.8600769,34.64890289,22.62360573,600.2738647,255.914032,168.2305145,-68.26183319,1.669363022,87.28540802,0.1261759996,256.1841736,34.08946609,12.97198582,-6.199246883,9.343829155,-0.1554549932,16.00774574,255.85004806
166.0217133,132.8600769,34.90608215,22.2977314,609.2179565,248.594696,166.7505646,-66.76956177,-1.277140975,86.01408386,2.429033995,244.3004761,34.32341003,12.91480064,-6.349392891,9.275532722,-0.152621001,15.63206005,248.53256227999998
168.4792023,132.8600769,35.14970779,21.99521446,617.7516479,241.8950043,164.8653717,-65.46905518,-1.932018042,83.54924011,3.18811202,235.2544403,34.54582596,12.84158993,-6.482431889,9.141665459,-0.2568480074,15.33991623,241.834526055
170.9366913,132.8600769,35.38547516,21.8209095,626.0666504,238.0763245,162.9949493,-64.03770447,-1.965791941,81.19258118,3.243913889,231.845993,34.75789261,12.76853848,-6.622613907,9.011815071,-0.4021160007,15.22838593,238.01676174
173.3941803,132.8600769,35.57366562,21.53223228,632.7434692,231.8187714,161.811554,-63.4168663,-0.9464989901,80.25206757,2.897875071,221.4580536,34.93001938,12.72210026,-6.724707127,8.959466934,-0.3971010149,14.8833189,231.760837585
175.8516693,132.8600769,35.73254395,21.27742386,638.40802,226.364624,161.0871887,-62.60216904,-0.4645789862,79.61232758,1.97796905,211.9165039,35.0769577,12.69359207,-6.797451973,8.923685074,-0.4652549922,14.55916405,226.30801009
178.3091583,132.8600769,35.86774063,21.05429649,643.2480469,221.6419373,160.9559784,-61.98637009,-1.585785031,78.30554199,1.638512015,203.9114685,35.20040894,12.6884222,-6.874444962,8.850143433,-0.4097389877,14.2815361,221.586494445
180.7666473,132.8600769,35.99553299,20.72961617,647.8398438,214.8587189,160.8800049,-61.91363525,-2.841816902,76.85540009,1.600026011,191.8745728,35.32153702,12.68542767,-6.92031908,8.767812729,-0.4200330079,13.85360336,214.804988895
183.2241364,132.8600769,36.13932419,20.55735397,653.026062,211.3026276,160.0236206,-61.58415222,-3.200248957,75.39309692,1.698117971,187.0829163,35.46809006,12.65161896,-6.911533833,8.684000969,-0.5439760089,13.67952919,211.24981691
185.6816254,132.8600769,36.32330704,20.39705849,659.6920166,208.0202179,157.9888763,-60.44005585,-1.292003036,74.70071411,0.6172530055,183.2468567,35.64783096,12.57092667,-6.94179821,8.644033432,-0.6529179811,13.53855515,207.968223555
188.1391296,132.8600769,36.53508377,20.13420486,667.4069214,202.6932983,155.6451263,-59.01041794,-0.232475996,73.99514008,-0.4679780006,175.644989,35.84411621,12.47733498,-7.031328201,8.603114128,-0.7564070225,13.2547617,202.64262768999998
190.5966187,132.8600769,36.73503876,20.00817108,674.7322388,200.1636658,153.63237,-58.10268784,-1.329097033,73.69168854,-0.5150799751,172.9031677,36.02781677,12.39639568,-7.116259098,8.585454941,-0.9045580029,13.15090179,200.11361312000002
193.0541077,132.8600769,36.89429474,19.84732437,680.5952148,196.9583435,152.1508942,-56.78233337,-3.758927107,72.21222687,1.571303964,169.4550934,36.17290115,12.33648205,-7.201455116,8.498835564,-0.9216579795,13.01911163,196.90910723500002
195.5115967,132.8600769,37.01163101,19.59476471,684.9310913,191.9776306,151.0693512,-55.69638824,-3.85236311,71.06629944,2.509737968,161.7235565,36.27989197,12.29255676,-7.278841019,8.431132317,-0.8053709865,12.71864128,191.92960356999998
197.9690857,132.8600769,37.12109375,19.29842377,688.9885864,186.2147827,149.6626587,-54.10864258,-2.3679111,69.64430237,1.604089022,153.02948,36.37895203,12.23519135,-7.351294041,8.346355438,-0.7113879919,12.37204838,186.168220535
200.4265747,132.8600769,37.21855927,19.14646912,692.6112671,183.2938232,147.4754333,-52.67953873,-1.142488003,67.87617493,0.4788520038,151.1444092,36.47055435,12.14545822,-7.394681931,8.239726067,-0.6620280147,12.29561043,183.24800871500003
202.8840637,132.8600769,37.34152603,18.95157623,697.1954956,179.5813293,145.6523438,-52.26222229,-1.819890022,66.54205322,0.6808379889,146.8785095,36.58704376,12.07015419,-7.439696789,8.15834713,-0.6547290087,12.12085247,179.53645326
205.3415527,132.8600769,37.47602844,18.81237221,702.2270508,176.9528503,144.1216125,-51.99625778,-2.584781885,66.29973602,1.589352012,143.3958435,36.71457291,12.00656128,-7.486183167,8.143478394,-0.6707490087,11.97629166,176.90859601
207.7990417,132.8600769,37.58891296,18.73427582,706.4640503,175.4867249,142.891571,-51.2321167,-2.450838089,65.34121704,2.671554089,142.6529083,36.82487869,11.95521545,-7.506959915,8.084397316,-0.7074009776,11.94522667,175.44284817
210.2565308,132.8600769,37.71152115,18.53943062,711.0802612,171.8554382,141.6751709,-49.75875473,-1.188423038,63.33465576,3.018443108,138.6151276,36.93196487,11.90422058,-7.585375786,7.959299088,-0.8068240285,11.77495861,171.81247713
212.7140198,132.8600769,37.77989197,18.24857712,713.6609497,166.5054626,140.5413208,-48.10610962,-0.6340439916,61.09355164,2.371855021,131.2927856,36.98886871,11.85648823,-7.654459,7.817210197,-0.7437490225,11.45973301,166.46382902
215.1715088,132.8600769,37.84110641,17.95806313,715.9754639,161.2462006,138.6613922,-46.81098938,0.7372019887,59.80773926,2.050612926,123.9426346,37.04690552,11.77692318,-7.683395863,7.734508991,-0.6644849777,11.13433838,161.20588303
217.6289978,132.8600769,37.91439438,17.73139,718.7514038,157.2012634,136.2787476,-45.89016724,0.7997649908,59.51238632,1.597049952,118.5328064,37.11809158,11.67530155,-7.701883793,7.715386868,-0.6555140018,10.88863277,157.16197016
220.0864868,132.8600769,37.99417114,17.55679131,721.7792969,154.1206207,133.5729675,-45.26802063,0.5824440122,59.26959229,1.010223985,115.3216248,37.19441986,11.55881596,-7.732068062,7.699633121,-0.58940202,10.74012756,154.082092295
222.5439758,132.8600769,38.08276749,17.4235878,725.1494141,151.7908783,131.4166565,-44.76032639,-0.2486560047,58.26273727,1.070173979,113.8264847,37.27146912,11.46513653,-7.804344177,7.633953094,-0.4762870073,10.6702776,151.75293923499999
225.0014648,132.8600769,38.13586807,17.23368454,727.1729736,148.5000916,129.7158966,-43.80381393,-0.0339489989,56.33994675,1.644379973,110.870079,37.32141876,11.39070702,-7.831390858,7.506927967,-0.3541539907,10.530797,148.462961175
227.4589539,132.8600769,38.17858505,17.00173569,728.8029785,144.5296631,127.8451309,-42.4935379,0.8173879981,54.60571289,1.360324979,106.5362396,37.36302185,11.30827045,-7.842864037,7.390488148,-0.3135330081,10.32292366,144.493541695
229.9164429,132.8600769,38.2236824,16.85937691,730.5257568,142.1194458,125.6573257,-40.52344894,0.2373339981,53.99573135,0.832243979,104.5147705,37.41330719,11.2110939,-7.820829868,7.34909296,-0.3593289852,10.22451878,142.08391377499998
232.3739319,132.8600769,38.28352737,16.67109489,732.8150635,138.9628448,122.9929047,-38.56488037,1.084565043,54.09162521,-0.006868999917,100.7717056,37.4739151,11.0915966,-7.820067883,7.355617046,-0.4250169992,10.03976059,138.928117755
234.8314209,132.8600769,38.35362244,16.44846725,735.5009766,135.2761993,120.459549,-36.86236954,1.904150963,52.95948792,0.03379999846,97.06571198,37.53656006,10.97677231,-7.859520912,7.278233051,-0.484901011,9.853420258,135.24237445
237.2889099,132.8600769,38.40553665,16.20402718,737.4934692,131.2853851,118.5701981,-35.48483276,1.943761945,51.06692123,0.7274339795,92.86799622,37.57938004,10.89035034,-7.903333187,7.14700222,-0.5591239929,9.638004303,131.25255777499999
239.7463989,132.8600769,38.44141006,16.03034973,738.8718262,128.4861755,117.5822067,-34.66038895,1.799841046,49.91243362,1.048442006,89.41345978,37.61837387,10.84488297,-7.884041786,7.065752983,-0.6648640037,9.457047462,128.45405005
242.2038879,132.8600769,38.46036148,15.89533138,739.6004028,126.3309097,117.0183411,-34.06090164,1.610476017,48.6545105,1.570358038,86.92578888,37.65093231,10.81884861,-7.815887928,6.976147175,-0.720115006,9.324560165,126.29932024
244.661377,132.8600769,38.46593094,15.75726223,739.8146362,124.1457977,116.7839355,-34.25575638,2.162524939,47.56927872,1.935394049,83.87628174,37.67565918,10.80800724,-7.714551926,6.897908211,-0.8113080263,9.159540176,124.11474797999999
247.1188965,132.8600769,38.46547699,15.62042618,739.7972412,121.9989777,116.822258,-34.05364227,2.577532053,46.35811615,2.203970909,80.75658417,37.68581009,10.80978012,-7.660251141,6.80952692,-0.8326619864,8.987585068,121.96847916
249.5763855,132.8600769,38.47848129,15.50045681,740.2976685,120.1322098,116.3733826,-32.59950638,3.603116035,45.39360809,1.760632992,78.43734741,37.70616913,10.78899193,-7.629351139,6.738317013,-0.7945529819,8.857588768,120.10216905
252.0338745,132.8600769,38.50389099,15.40196514,741.2756348,118.6103897,114.7609024,-30.8526535,4.615643978,45.21062088,0.6068300009,77.18996429,37.74035645,10.71398354,-7.597957134,6.724721909,-0.6973249912,8.786875725,118.58074378500001
254.4913635,132.8600769,38.56578827,15.32178402,743.6608276,117.3786621,111.9136581,-29.5001297,6.144621849,44.72685242,-0.3496409953,78.0581131,37.8083725,10.58024216,-7.576965809,6.68864584,-0.6608269811,8.836150169,117.34931181000002
256.9488525,132.8600769,38.62894058,15.19963837,746.0983276,115.5146332,108.6344986,-28.1774025,6.684556007,44.06875992,-0.3944070041,78.26822662,37.87813568,10.42408562,-7.547742844,6.639256954,-0.6880909801,8.848034859,115.48574256999999
259.4063416,132.8600769,38.67205048,15.03714085,747.7645874,113.0579224,105.841301,-27.4636097,7.100228786,43.98442078,-0.8414409757,76.23358154,37.93133163,10.28920078,-7.491090775,6.632901192,-0.790602982,8.732271194,113.02965166000001
261.8638306,132.8600769,38.69678116,14.90069103,748.7211914,111.0154037,104.0049286,-26.91853523,7.418395042,44.19093704,-1.027295947,73.77944183,37.96072769,10.19954967,-7.455406189,6.648454189,-0.9170699716,8.590565681,110.987653735
264.3213196,132.8600769,38.69848251,14.81002331,748.7870483,109.6685181,103.1263962,-26.48820877,7.789400101,44.00478745,-0.2490909994,72.15100098,37.96618271,10.15638161,-7.421495914,6.634436131,-1.030859947,8.495232582,109.64109231500001
266.7788086,132.8600769,38.65880966,14.77220535,747.2526855,109.1091461,102.5781555,-26.00163651,8.725182533,43.11041641,0.9510310292,72.47515869,37.93439102,10.12934875,-7.345035076,6.566668987,-1.239310026,8.514293671,109.0818653
269.2362976,132.8600769,38.61026382,14.74575996,745.3770142,108.7188416,101.9013443,-25.85523605,9.19888401,42.17573166,1.693402052,73.3062439,37.89411926,10.09587669,-7.242724895,6.495092869,-1.526872039,8.562973022,108.69165993
271.6937866,132.8600769,38.57140732,14.76447868,743.8775635,108.9950256,100.8985443,-26.53223228,9.596014977,41.99042511,0.7979419827,75.04660034,37.86269379,10.04607677,-7.126306057,6.480809212,-1.839962006,8.664022446,108.96778487499999
274.1512756,132.8600769,38.5630188,14.85449314,743.5540771,110.3281021,99.57027435,-27.37001801,8.483207703,42.46282959,-0.3308799863,78.56794739,37.87036133,9.979733467,-6.981722832,6.517161846,-2.04883194,8.864959717,110.300525665
276.6087646,132.8600769,38.5716362,14.94781685,743.8863525,111.7187347,98.28890991,-27.80475616,7.83860302,42.55564117,-1.148170948,82.53707123,37.90278625,9.91531086,-6.83187294,6.524281025,-2.115478039,9.086123466,111.690811155
279.0662537,132.8600769,38.56496811,14.95762253,743.6290894,111.8653564,97.26950836,-27.80220032,7.102305889,41.9898262,-0.8472239971,84.41544342,37.91983414,9.863758087,-6.679943085,6.480762005,-2.172856092,9.188931465,111.83738899000001
281.5237427,132.8600769,38.52485657,14.98302269,742.0830078,112.2456131,96.55924988,-27.70745087,6.482179165,41.62423325,0.596585989,86.25160217,37.88728333,9.827679634,-6.573060989,6.452486992,-2.348083973,9.288330078,112.21754265000001
283.9812317,132.8600769,38.47023773,15.02282524,739.9804688,112.8427734,95.55581665,-27.43815804,6.330059052,41.73500443,1.002725005,88.33827972,37.82978439,9.776482582,-6.501664162,6.461068153,-2.568074942,9.400014877,112.8145504
286.4387207,132.8600769,38.42039871,15.01726818,738.0643921,112.759285,93.5704422,-26.60586929,5.446510792,41.25378799,1.43750298,90.63794708,37.78244781,9.674386024,-6.419476986,6.423710823,-2.720993042,9.52158165,112.731088635
288.8962097,132.8600769,38.4106102,14.92057991,737.6882935,111.3119736,91.58093262,-25.22129631,5.258617878,40.07418442,1.917677045,90.91317749,37.76881409,9.570983887,-6.37422514,6.331204891,-2.874205112,9.536027908,111.284147265
291.3536987,132.8600769,38.43096161,14.7557621,738.4701538,108.8663712,89.33496857,-23.8529644,5.219889164,38.65834427,1.20156002,89.68502045,37.78617096,9.452893257,-6.351142883,6.21835804,-2.967643023,9.471396446,108.839166645
293.8111877,132.8600769,38.49156189,14.61084557,740.8010254,106.7385254,87.346138,-22.79277992,5.217373848,37.97819901,-0.1356279999,88.09931183,37.86670303,9.347079277,-6.303411007,6.163413048,-2.824939013,9.387291908,106.71182442
296.2686768,132.8600769,38.5476532,14.45082664,742.9616089,104.4133072,85.19767761,-22.49247742,4.287249088,38.12586975,-1.101811051,85.45084381,37.95376968,9.231408119,-6.197021008,6.175383091,-2.651351929,9.245113373,104.387195585
298.7261658,132.8600769,38.57561493,14.40275383,744.0397339,103.7197647,84.25157928,-22.8518486,4.345016003,38.78306198,-1.469666958,84.35302734,38.01016235,9.180007935,-6.057013035,6.228380203,-2.572562933,9.185533524,103.69383429999999
301.1836548,132.8600769,38.58866882,14.48088837,744.543396,104.848175,84.31478882,-23.39572144,5.735344887,39.11856461,-1.695181966,86.21057892,38.042202,9.183451653,-5.925013065,6.255261898,-2.601998091,9.286121368,104.821966175
303.6411438,132.8600769,38.59276962,14.56920242,744.7018433,106.1309433,83.9807663,-23.63427544,6.370124817,39.47042084,-1.260146022,88.75764465,38.05047607,9.165243149,-5.825817108,6.283330917,-2.76098299,9.422300339,106.104415895
306.0986328,132.8600769,38.60365295,14.68339825,745.1218872,107.8012085,83.47103882,-23.69585609,7.193761826,40.03238297,-1.166676044,92.04508972,38.06387711,9.137386322,-5.738132954,6.32790184,-2.90811491,9.595208168,107.77425575500001
308.5561218,132.8600769,38.6007309,14.83287621,745.0089722,110.0072327,83.16281128,-23.37309456,9.116786957,40.2057991,-1.191212058,96.5908432,38.06119919,9.120499611,-5.654231071,6.341592789,-3.064439058,9.829287529,109.97972679
311.0136108,132.8600769,38.61371231,14.80491161,745.5101318,109.5928192,82.45335388,-22.57760811,10.08922482,39.48399734,-0.4992200136,97.19347382,38.0839119,9.081513405,-5.572776794,6.284411907,-3.094918966,9.859902382,109.56541252
313.4710999,132.8600769,38.62338257,14.67549992,745.883667,107.685257,81.19495392,-21.641922,9.753582954,38.83324051,-0.1046570018,95.28845215,38.10750961,9.011946678,-5.52634716,6.232408047,-3.007159948,9.762796402,107.65832329
315.9285889,132.8600769,38.63602066,14.60102558,746.3719482,106.5950851,79.34144592,-20.51597786,8.77287674,39.07121277,0.7224569917,94.72421265,38.13960266,8.908490181,-5.473471165,6.251474857,-2.855508089,9.733847618,106.56843567
318.3860779,132.8600769,38.67300034,14.59579372,747.8012695,106.5187149,78.50981903,-20.06217003,9.160565376,39.53503799,1.079184055,94.93932343,38.19741821,8.861680031,-5.391767025,6.288472176,-2.736179113,9.744894028,106.492090225
320.8435669,132.8600769,38.68986511,14.63430119,748.4536743,107.0815048,78.304039,-20.27093506,10.14679337,39.68066025,0.4905790091,96.12476349,38.23308182,8.850058556,-5.289103985,6.300043106,-2.676280022,9.8055439,107.05473137000001
323.3010559,132.8600769,38.71736145,14.59463978,749.5178833,106.5018616,77.70159149,-20.46637535,11.18341732,39.35402298,0.6981030107,95.89486694,38.2772789,8.815947533,-5.197885036,6.274058819,-2.620230913,9.793810844,106.475240705
325.7585449,132.8600769,38.75533676,14.59119987,750.9888306,106.4516754,77.06549072,-20.64679718,12.29837894,38.91999435,0.230588004,96.86460876,38.32708359,8.779788017,-5.125825882,6.239366055,-2.595504999,9.843207359,106.425046915
328.2160645,132.8600769,38.81304932,14.5717392,753.2272339,106.1679077,75.77222443,-20.52352715,11.92087746,38.68912506,1.200137019,97.82138062,38.40298843,8.705807686,-5.045865059,6.220832825,-2.490498066,9.891699791,106.141365055
330.6735535,132.8600769,38.85040283,14.65987587,754.6777344,107.4560928,74.41075897,-20.59692383,11.58983803,38.22513962,1.83028698,102.2225647,38.45617294,8.627241135,-4.975941181,6.183417797,-2.390945911,10.11177731,107.42923164500002
333.1310425,132.8600769,38.87245941,14.64091873,755.5348511,107.1783676,73.11186981,-20.56430817,11.1308918,37.80472946,2.60384798,103.3865204,38.49271011,8.551612854,-4.911004066,6.149320126,-2.293771982,10.16918278,107.151559835
335.5885315,132.8600769,38.85712051,14.59235954,754.9387207,106.4686127,72.55082703,-20.83260727,11.97419834,37.22285843,1.662667036,103.1102982,38.48427963,8.518737793,-4.850944042,6.101813793,-2.303095102,10.15558815,106.44199183
338.0460205,132.8600769,38.85806274,14.53567982,754.9752808,105.6431046,71.82881165,-21.06066895,11.94713974,37.1418457,1.530418038,102.2627029,38.49524307,8.476243019,-4.783317089,6.095170021,-2.277060032,10.1137619,105.616680125
340.5035095,132.8600769,38.88057327,14.48060513,755.8503418,104.8440857,71.93663025,-21.44589043,12.82636547,37.07891464,0.9024909735,100.6202087,38.53347015,8.482602119,-4.71408987,6.090003967,-2.155945063,10.0322113,104.817876795
342.9609985,132.8600769,38.89598846,14.40860558,756.4498291,103.8040771,71.73113251,-21.47301865,13.51570034,36.78643417,0.1752469987,99.03869629,38.56509781,8.470477104,-4.641020775,6.065937042,-2.022905111,9.953057289,103.77813148499999
345.4184875,132.8600769,38.88348007,14.29229069,755.9633179,102.134903,71.26540375,-21.16936874,13.20703125,36.58931732,-0.3071210086,96.36397552,38.56940079,8.44293499,-4.580430031,6.049664021,-1.829210043,9.817737579,102.109348295
347.8759766,132.8600769,38.81686401,14.18761063,753.3753052,100.6442566,71.04536438,-20.72060966,13.17588902,36.8597374,-0.3769980073,93.33306885,38.50790024,8.429890633,-4.527411938,6.071978092,-1.842051983,9.662107468,100.619085315
350.3334656,132.8600769,38.76246643,14.14015865,751.2651978,99.97216034,71.20181274,-20.38100815,13.0992136,37.07302094,0.07534100115,91.61946869,38.46073914,8.439167023,-4.45835495,6.089519978,-1.850281954,9.572998047,99.947151185
352.7909546,132.8600769,38.74708176,14.06782055,750.6689453,98.9519043,70.67064667,-20.32951927,13.74069118,36.7637291,-0.1407870054,90.4199295,38.45698929,8.407629967,-4.383446217,6.06406498,-1.783746958,9.510124207,98.927152635
355.2484436,132.8600769,38.72494125,13.8762598,749.8113403,96.27539062,69.7450943,-20.53294373,13.54810238,36.50363159,-0.1632910073,86.25392914,38.444767,8.352392197,-4.311598778,6.042574883,-1.741032004,9.288455963,96.251327515
357.7059326,132.8600769,38.70973587,13.73340034,749.2225952,94.30324554,68.68933868,-20.3094883,13.48114204,36.02825928,-0.4479640126,83.8417511,38.4443512,8.288934708,-4.251197815,6.003100872,-1.550084949,9.157653809,94.27967453
360.1634216,132.8600769,38.67779922,13.72767258,747.9869385,94.22460175,67.41939545,-19.63328743,13.16361141,35.29784393,-0.5584499836,85.68483734,38.42483902,8.211953163,-4.198527813,5.941938877,-1.369804025,9.257762909,94.20103836
