x_mm,y_mm,Ek_Ave,Ek_turb,UU,UV,UW,VV,VW,WW,U_mean,U_rms,V_mean,V_rms,W_mean,W_rms,k
295.966577,110.937976,534.604736,166.57605,164.475494,-58.595146,6.414206,73.730713,-1.414702,94.889641,31.640438,12.825883,-8.234158,8.587383,-0.539311,9.741954,166.547924
297.823572,110.937976,537.911194,165.227829,162.817505,-57.848869,6.330298,73.647438,-1.835338,93.934875,31.756056,12.761075,-8.188635,8.582534,-0.56691,9.69282,165.199909
299.680536,110.937976,541.292175,164.377274,162.556122,-57.49184,7.00292,72.926598,-2.117365,93.216286,31.867941,12.750827,-8.164139,8.540429,-0.604728,9.655674,164.34950299999997
301.537531,110.937976,544.248901,163.168152,161.979813,-57.563343,7.177926,72.509888,-1.830908,91.791451,31.972586,12.728204,-8.116557,8.515993,-0.610848,9.581595,163.140576
303.394495,110.937976,547.305115,161.973541,160.443558,-57.422379,8.236353,72.031357,-1.994076,91.417419,32.078968,12.667702,-8.072371,8.487845,-0.621896,9.562053,161.946167
305.251489,110.937976,549.864197,160.923279,159.109207,-57.44659,8.64031,71.82711,-1.843231,90.855942,32.175922,12.614915,-8.002138,8.475802,-0.635652,9.532642,160.8961295
307.108453,110.937976,553.268372,159.924973,158.220932,-57.088818,8.837864,71.72776,-1.803035,89.847229,32.298782,12.579654,-7.930259,8.469939,-0.660511,9.479578,159.8979605
308.965448,110.937976,556.660278,159.21846,156.830826,-57.122021,8.473956,72.713783,-1.96302,88.838577,32.432735,12.524269,-7.808099,8.527958,-0.687067,9.426218,159.191593
310.822412,110.937976,559.836121,158.04718,155.161743,-57.084606,8.497623,73.23185,-2.791203,87.647423,32.560287,12.457446,-7.681319,8.558284,-0.705112,9.36281,158.020508
312.679407,110.937976,562.979065,156.545349,153.327072,-56.751476,8.577344,72.94796,-3.07633,86.762817,32.681686,12.383576,-7.575021,8.541679,-0.696083,9.315443,156.5189245
314.536401,110.937976,566.556885,154.710022,151.242599,-55.615047,8.458339,72.285172,-3.101497,85.840042,32.81377,12.299111,-7.477951,8.502787,-0.671117,9.265773,154.6839065
316.393365,110.937976,569.313538,153.312668,150.008682,-54.877113,7.856732,71.568565,-2.514176,84.996262,32.920517,12.248837,-7.379119,8.460535,-0.644441,9.22012,153.2867545
318.25036,110.937976,572.000793,152.092026,148.861557,-54.194668,7.583192,71.107498,-1.943397,84.163643,33.024712,12.201914,-7.276691,8.433238,-0.648016,9.174849,152.066349
320.107324,110.937976,574.612061,150.869446,148.09407,-53.797989,7.638558,70.174278,-1.641708,83.419609,33.121117,12.170419,-7.198425,8.377715,-0.631162,9.134205,150.8439785
321.964319,110.937976,577.520081,149.104797,146.726349,-53.516666,7.277133,69.540703,-1.317003,81.892212,33.222744,12.114087,-7.138047,8.33981,-0.581017,9.050196,149.079632
323.821283,110.937976,580.56781,147.337753,144.744308,-52.847134,6.799587,68.888145,-1.315553,80.993324,33.32811,12.031988,-7.076954,8.30059,-0.538075,9.000388,147.31288849999999
325.678278,110.937976,583.369507,145.460266,142.956696,-52.120483,6.508833,68.248955,-1.23615,79.665749,33.428127,11.95746,-7.00322,8.261991,-0.504171,8.926322,145.4357
327.535242,110.937976,585.89624,144.379318,141.696625,-51.801517,6.262542,68.445358,-1.581367,78.567932,33.526062,11.904644,-6.895581,8.27387,-0.496614,8.864605,144.3549575
329.392236,110.937976,588.932556,143.495834,140.302368,-50.767216,6.30244,67.993362,-1.416275,78.647491,33.636539,11.84593,-6.798325,8.246505,-0.480704,8.869092,143.4716105
331.2492,110.937976,591.014221,143.026596,139.93573,-50.167107,6.592401,67.091957,-1.540704,78.977234,33.717789,11.830442,-6.701652,8.191659,-0.476459,8.887664,143.0024605
333.106195,110.937976,592.849243,142.311783,140.080765,-50.224415,6.347369,66.4758,-1.71213,78.018967,33.791409,11.836572,-6.604825,8.153958,-0.464192,8.83358,142.28776600000003
334.963159,110.937976,595.968811,140.999527,139.23941,-49.716824,6.944229,66.276459,-1.585329,76.435516,33.897144,11.800972,-6.533985,8.141724,-0.477606,8.74348,140.9756925
336.820154,110.937976,599.039978,140.834778,138.580673,-49.606319,7.526508,66.647003,-1.637099,76.394295,34.002914,11.773024,-6.450887,8.164452,-0.517766,8.741121,140.8109855
338.677118,110.937976,602.819153,139.523071,137.495377,-49.278149,7.831121,66.476051,-1.763835,75.027611,34.124393,11.726833,-6.394226,8.153973,-0.527201,8.66258,139.4995195
340.534113,110.937976,606.200806,138.265335,136.229736,-48.659649,7.644207,65.979164,-1.948827,74.27507,34.237858,11.672735,-6.31426,8.123442,-0.548441,8.619026,138.241985
342.391077,110.937976,609.840698,137.049286,134.246719,-47.580967,7.61875,65.073235,-2.512023,74.732292,34.356537,11.587467,-6.242153,8.06748,-0.587545,8.645514,137.02612299999998
344.248071,110.937976,612.877625,136.126968,132.463226,-46.543755,6.97843,64.5345,-2.687724,75.210197,34.45924,11.51024,-6.162139,8.034016,-0.586574,8.673114,136.1039615
346.105035,110.937976,615.484558,135.259354,131.050827,-46.058929,6.299043,64.131775,-2.675982,75.290443,34.549629,11.448709,-6.076978,8.008908,-0.602017,8.677739,135.2365225
347.96203,110.937976,618.429382,134.132797,129.630707,-45.873287,6.066247,63.692566,-2.352891,74.897049,34.647907,11.38651,-6.000646,7.981436,-0.611121,8.655039,134.110161
349.818994,110.937976,621.786621,133.00827,128.459854,-45.684536,5.426867,63.366463,-1.634714,74.145302,34.758614,11.33497,-5.921451,7.960978,-0.590295,8.611494,132.98580950000002
351.675989,110.937976,623.940552,132.906387,128.281647,-45.78278,5.056932,63.357121,-0.989662,74.129112,34.838692,11.327106,-5.816189,7.96039,-0.564397,8.610554,132.88394
353.532953,110.937976,626.682739,132.448471,127.863167,-45.664478,4.856872,63.321049,-1.125595,73.668037,34.93639,11.308615,-5.701107,7.958124,-0.55804,8.583734,132.4261265
355.389948,110.937976,629.904663,131.270218,127.09436,-45.181969,4.547199,62.746292,-0.980763,72.655434,35.045582,11.274566,-5.597531,7.921925,-0.533102,8.524535,131.248043
357.246912,110.937976,633.248718,129.55719,126.121696,-44.52327,4.280849,61.815025,-0.820565,71.133888,35.152298,11.23134,-5.526978,7.862917,-0.515787,8.434803,129.5353045
359.103906,110.937976,636.126526,128.067917,124.261108,-43.588009,3.91014,61.589703,-0.413378,70.241798,35.242359,11.148188,-5.474299,7.848573,-0.511165,8.381745,128.0463045
360.96087,110.937976,639.080261,126.395668,121.816925,-42.486649,3.536823,61.299042,-0.062858,69.632652,35.333908,11.038003,-5.424775,7.830032,-0.49738,8.345324,126.37430950000001
362.817865,110.937976,641.505432,125.388824,120.57032,-41.99279,3.68066,60.974007,-0.778871,69.190987,35.415497,10.981379,-5.338703,7.809244,-0.501601,8.318813,125.36765700000001
364.67486,110.937976,644.398499,124.261078,120.30851,-41.28775,3.98818,59.456585,-1.242393,68.715096,35.505913,10.96945,-5.278706,7.71146,-0.512307,8.290157,124.2400955
366.531824,110.937976,646.934387,123.246605,119.69693,-40.430519,4.054908,58.74934,-1.437382,68.00528,35.587845,10.941533,-5.206128,7.665459,-0.519902,8.247228,123.225775
368.388818,110.937976,648.722412,122.692642,118.544998,-39.919632,3.949637,59.034683,-1.485011,67.764168,35.651882,10.888756,-5.111124,7.684052,-0.514363,8.232594,122.67192449999999
370.245782,110.937976,650.698303,121.195549,116.905853,-39.384071,4.166361,58.598923,-1.579652,66.845421,35.719505,10.813213,-5.025883,7.655639,-0.503896,8.176594,121.17509849999999
372.102777,110.937976,651.991211,120.593071,116.6008,-39.198521,4.470729,58.149391,-1.807112,66.395317,35.769356,10.799095,-4.929186,7.626218,-0.488731,8.149019,120.572754
373.959741,110.937976,654.003845,120.2584,116.161728,-38.901352,4.573393,57.514557,-2.095264,66.799911,35.836903,10.778745,-4.847669,7.584476,-0.47358,8.173811,120.23809800000001
375.816736,110.937976,655.513611,120.343552,116.128777,-38.754902,3.9905,57.401733,-1.805775,67.115974,35.891777,10.777216,-4.754572,7.577033,-0.449188,8.193126,120.323242
377.6737,110.937976,658.605713,119.043312,115.199654,-38.237644,3.599014,56.543797,-1.582769,66.302925,35.984066,10.734017,-4.706605,7.520196,-0.454206,8.143349,119.023188
379.530695,110.937976,662.682312,117.601143,114.023384,-37.528137,3.164109,55.416233,-1.226874,65.722916,36.099972,10.679076,-4.686374,7.444837,-0.441255,8.107652,117.5812665
381.387659,110.937976,666.928345,116.244987,112.527878,-36.708687,3.184992,55.063427,-1.324389,64.859367,36.218845,10.608813,-4.673835,7.421101,-0.454919,8.054213,116.225336
383.244653,110.937976,670.322205,115.056885,111.345459,-36.110462,3.207484,54.851791,-1.345412,63.877644,36.316471,10.552928,-4.641248,7.406826,-0.465873,7.993025,115.037447
385.101617,110.937976,671.90564,114.83606,111.051315,-35.918858,3.130194,55.182343,-1.53473,63.399685,36.371174,10.538979,-4.551217,7.429109,-0.485105,7.963064,114.8166715
386.958612,110.937976,674.34906,114.000458,110.119453,-35.513634,3.146268,54.846806,-1.825369,62.996147,36.447536,10.494668,-4.47684,7.406489,-0.482744,7.937681,113.981203
388.815576,110.937976,676.999695,113.637802,108.79985,-35.132069,3.225684,54.779446,-2.051389,63.657871,36.530125,10.431599,-4.392711,7.401939,-0.503347,7.979263,113.6185835
390.672571,110.937976,679.338135,113.117653,107.659645,-35.161221,2.950336,55.040882,-1.471989,63.496544,36.605732,10.376794,-4.294477,7.419581,-0.504031,7.969145,113.0985355
392.529535,110.937976,681.150391,112.700989,106.813957,-35.340832,2.69434,55.401123,-1.393458,63.148808,36.669239,10.335958,-4.169129,7.443822,-0.534794,7.947293,112.681944
394.38653,110.937976,683.261841,112.766907,106.603058,-35.474163,1.901822,55.139248,-1.065623,63.753456,36.738842,10.325747,-4.06507,7.426207,-0.506452,7.98525,112.747881
396.243494,110.937976,686.26709,112.194954,105.521362,-35.07341,1.827553,54.958736,-1.000825,63.871929,36.829819,10.273227,-3.983042,7.414042,-0.483687,7.992666,112.1760135
398.100488,110.937976,688.7099,111.159554,104.796501,-34.970905,1.964117,54.599224,-1.079208,62.885818,36.902737,10.237882,-3.918536,7.389753,-0.503013,7.930727,111.1407715
399.957452,110.937976,691.223206,109.399719,104.11322,-34.771732,1.988735,53.469543,-0.782213,61.179676,36.97467,10.204452,-3.880155,7.312905,-0.514289,7.822405,109.3812195
401.814447,110.937976,694.422546,107.908943,102.989433,-34.538773,1.860616,52.719803,-0.653768,60.07217,37.062851,10.149229,-3.85953,7.261454,-0.542347,7.751279,107.890703
403.671411,110.937976,697.915222,107.431168,102.761436,-34.414196,1.762789,52.403366,-0.752695,59.661194,37.157349,10.137989,-3.854393,7.239629,-0.552711,7.724719,107.412998
405.528406,110.937976,699.771973,107.510643,103.242958,-34.590496,1.860174,52.503208,-1.14649,59.23877,37.211033,10.161714,-3.816693,7.246522,-0.562122,7.697323,107.492468
407.38537,110.937976,702.279663,107.447678,102.768562,-34.124241,1.566765,52.631248,-1.433607,59.459198,37.285042,10.13834,-3.753779,7.255353,-0.542408,7.711631,107.42950400000001
409.242365,110.937976,704.715088,106.988953,102.66391,-33.626041,1.540201,51.891621,-1.650947,59.386177,37.355396,10.133178,-3.702552,7.204193,-0.543876,7.706894,106.970854
411.099359,110.937976,706.889526,107.534729,103.065758,-33.645966,1.542288,52.159386,-1.510727,59.807983,37.420666,10.152988,-3.629324,7.222756,-0.548322,7.734216,107.5165635
412.956323,110.937976,710.849976,106.584282,102.581528,-32.910294,1.65174,51.302456,-1.347292,59.248531,37.528728,10.129111,-3.601443,7.163179,-0.569236,7.697958,106.5662575
414.813318,110.937976,714.626526,105.011887,102.19136,-32.197498,2.114185,49.777187,-1.340596,58.01965,37.632137,10.109831,-3.569943,7.055893,-0.575289,7.617708,104.9940985
416.670282,110.937976,718.024292,104.259369,101.917992,-32.025623,2.212617,49.621792,-1.024019,56.943661,37.727425,10.096298,-3.518654,7.04487,-0.555957,7.546741,104.2417225
418.527277,110.937976,720.358337,104.162788,101.826454,-32.363342,2.183734,49.971325,-0.896975,56.492554,37.794868,10.091763,-3.461856,7.069638,-0.529464,7.516789,104.14516649999999
420.384241,110.937976,721.754639,103.652588,101.375168,-32.375317,2.043055,50.324615,-0.836607,55.570305,37.836174,10.069376,-3.412402,7.094585,-0.537438,7.455181,103.635044
422.241235,110.937976,723.031067,103.348701,100.571075,-32.147789,1.760444,50.783672,-0.649513,55.307728,37.874252,10.029361,-3.362692,7.126869,-0.543631,7.437545,103.3312375
424.098199,110.937976,725.991394,102.821205,100.063148,-31.521627,1.647792,50.020355,-0.475912,55.524162,37.954655,10.004003,-3.330986,7.073105,-0.575758,7.452084,102.8038325
425.955194,110.937976,729.053284,101.915092,99.276474,-30.978975,1.888164,49.021793,-0.577372,55.497444,38.037262,9.964602,-3.303436,7.002149,-0.600194,7.450291,101.8978555
427.812158,110.937976,730.818481,102.233047,98.75174,-30.953079,1.876313,49.413898,-0.56671,56.265888,38.087784,9.938231,-3.255181,7.030097,-0.601115,7.501694,102.215763
429.669153,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431.526117,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433.383112,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435.240076,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437.09707,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438.954034,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440.811029,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442.667993,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444.524988,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446.381982,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448.238916,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450.095911,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451.952905,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453.8099,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455.666833,110.937976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-66.144499,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-64.28752,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-62.43054,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-60.573561,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-58.716582,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-56.859602,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-55.002615,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-53.14564,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-51.28866,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-49.431677,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-47.574698,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-45.717719,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-43.860739,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-42.00376,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-40.14678,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-38.289801,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-36.432822,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-34.575842,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-32.718859,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-30.86188,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-29.0049,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-27.147921,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-25.290942,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-23.433958,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-21.576979,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-19.72,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-17.86302,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-16.006041,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-14.149062,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-12.292078,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.435099,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8.57812,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6.72114,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.864161,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.007182,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.150198,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.706781,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.56376,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.42074,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.277719,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.134698,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.991678,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.848657,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.705637,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.562616,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.419603,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.276582,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.133562,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22.990541,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.84752,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.7045,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.561479,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.418459,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.275438,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.132417,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.989397,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.846376,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.703355,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.560342,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43.417322,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.274301,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.131281,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.98826,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.845239,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.702219,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.559198,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.416177,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.273157,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.130136,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.987123,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.844102,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.701082,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.558061,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.415041,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71.27202,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.128999,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.985979,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.842958,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.699937,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.556917,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.413896,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.270876,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.127855,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.984834,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.841814,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.698793,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.555772,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.412752,112.794955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.269731,112.794955,7.114755,102.435257,71.179375,-48.281361,-1.082085,75.738052,-3.557782,57.91848,-1.524212,8.437499,3.435331,8.703497,-0.323707,7.611062,102.41795349999998
99.126711,112.794955,5.575564,111.598862,77.337006,-50.71582,-0.349429,84.130074,-1.285291,61.692966,-0.936086,8.794888,3.152141,9.173018,-0.582132,7.85515,111.58002300000001
