# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
0                      	N/A	N/A	N/A	N/A
6187                   	3.174985185613196e-07	1.823045590610946e-07	5.992473981532978e-07	8.353092366218571e-07	1.110886082364965e-08
6188                   	3.171003942920780e-07	1.819560127941859e-07	5.984282928779179e-07	8.339830401394637e-07	1.109543119471622e-08
6189                   	3.167027325575451e-07	1.816080514396455e-07	5.976119194212088e-07	8.326580522025538e-07	1.108201612613129e-08
6190                   	3.163055351668294e-07	1.812607290181416e-07	5.967977356236671e-07	8.313342825446101e-07	1.106861558279849e-08
6191                   	3.159087970297643e-07	1.809140436427987e-07	5.959863597867350e-07	8.300116870957153e-07	1.105522967779781e-08
6192                   	3.155125161745779e-07	1.805678976806957e-07	5.951762472745045e-07	8.286902213072373e-07	1.104185865579462e-08
6193                   	3.151166957126951e-07	1.802223882929571e-07	5.943682560048192e-07	8.273698554766912e-07	1.102850212245381e-08
6194                   	3.147213279878179e-07	1.798774777726532e-07	5.935621577080568e-07	8.260505803795721e-07	1.101516052086945e-08
6195                   	3.143264253139680e-07	1.795331120147988e-07	5.927582650168336e-07	8.247324152321793e-07	1.100183367780282e-08
6196                   	3.139320006602275e-07	1.791892916175382e-07	5.919566213385747e-07	8.234153496590152e-07	1.098852164578460e-08
6197                   	3.135380349871278e-07	1.788460835784465e-07	5.911571390400615e-07	8.220993438655745e-07	1.097522433590400e-08
6198                   	3.131445271005043e-07	1.785035300872259e-07	5.903597486524874e-07	8.207843914375986e-07	1.096194181884672e-08
6199                   	3.127514827113567e-07	1.781615731124698e-07	5.895638140891532e-07	8.194704862389812e-07	1.094867401680727e-08
6200                   	3.123589051069880e-07	1.778202698988812e-07	5.887693351044306e-07	8.181576469618774e-07	1.093542087668042e-08
6201                   	3.119667697635711e-07	1.774795625646837e-07	5.879775661441408e-07	8.168459063541877e-07	1.092218250065381e-08
6202                   	3.115750952616714e-07	1.771395043211680e-07	5.871865656582999e-07	8.155352180115639e-07	1.090895855719693e-08
6203                   	3.111838746852943e-07	1.767999675931446e-07	5.863973018260199e-07	8.142255684772459e-07	1.089574902834279e-08
6204                   	3.107931077517284e-07	1.764610107526642e-07	5.856099613394229e-07	8.129169598212370e-07	1.088255407165313e-08
6205                   	3.104027862440200e-07	1.761227004617837e-07	5.848233646314656e-07	8.116094490166996e-07	1.086937353266401e-08
6206                   	3.100129128050557e-07	1.757850124417931e-07	5.840384727789903e-07	8.103030672833416e-07	1.085620733736875e-08
6207                   	3.096234972441697e-07	1.754479241030957e-07	5.832558595341689e-07	8.089977362184597e-07	1.084305471605574e-08
6208                   	3.092345271947862e-07	1.751113983100145e-07	5.824647490129627e-07	8.076934981334353e-07	1.082991830715273e-08
6209                   	3.088460069979585e-07	1.747755549955063e-07	5.816886065198915e-07	8.063903879493053e-07	1.081679421055522e-08
6210                   	3.084579271505278e-07	1.744403354201154e-07	5.808964021554018e-07	8.050883917480965e-07	1.080368467967602e-08
6211                   	3.080702977332377e-07	1.741056364340695e-07	5.801168222672494e-07	8.037874846154753e-07	1.079059021455334e-08
6212                   	3.076831141547299e-07	1.737715295107415e-07	5.793350402449908e-07	8.024877008113019e-07	1.077750911796682e-08
6213                   	3.072963725651949e-07	1.734380494430599e-07	5.785542448927904e-07	8.011890733563053e-07	1.076444236274602e-08
6214                   	3.069100839193367e-07	1.731051648932126e-07	5.777761276330203e-07	7.998915797369299e-07	1.075138957625058e-08
6215                   	3.065242321776055e-07	1.727729048084500e-07	5.770011092721105e-07	7.985952074629007e-07	1.073835099321799e-08
6216                   	3.061388257544477e-07	1.724412780895872e-07	5.762235942965073e-07	7.972999590701936e-07	1.072532648834913e-08
6217                   	3.057538621006138e-07	1.721102725703310e-07	5.754459270864042e-07	7.960058399132920e-07	1.071231609510951e-08
6218                   	3.053693626047673e-07	1.717798329894117e-07	5.746687000610090e-07	7.947128611038574e-07	1.069932017828661e-08
6219                   	3.049853261860707e-07	1.714499421543630e-07	5.738919045451398e-07	7.934210339358589e-07	1.068633841488233e-08
6220                   	3.046017364948922e-07	1.711207884434665e-07	5.731153435484197e-07	7.921303816881910e-07	1.067337086769710e-08
6221                   	3.042186070084645e-07	1.707923303024213e-07	5.723372647110349e-07	7.908409273377970e-07	1.066041732046023e-08
6222                   	3.038359340673836e-07	1.704645916289692e-07	5.715613719415289e-07	7.895527321136324e-07	1.064747804360075e-08
6223                   	3.034537135507247e-07	1.701375882157796e-07	5.707850575700491e-07	7.882657816148471e-07	1.063455295046372e-08
6224                   	3.030719427210762e-07	1.698112302086767e-07	5.700083955867534e-07	7.869800507937371e-07	1.062164203814999e-08
6225                   	3.026906120233558e-07	1.694855138394922e-07	5.692332562758743e-07	7.856955625402682e-07	1.060874541747768e-08
6226                   	3.023097318215793e-07	1.691604996274731e-07	5.684560309060452e-07	7.844123069007425e-07	1.059586326527917e-08
6227                   	3.019292992519319e-07	1.688360626742532e-07	5.676800602030953e-07	7.831302952488168e-07	1.058299529337248e-08
6228                   	3.015493087227742e-07	1.685122487906946e-07	5.669050577585476e-07	7.818495595459237e-07	1.057014155637524e-08
6229                   	3.011697600779542e-07	1.681890937784679e-07	5.661301814593522e-07	7.805701120536847e-07	1.055730214910937e-08
6230                   	3.007906624429890e-07	1.678665631317867e-07	5.653543354846865e-07	7.792919739305263e-07	1.054447708016080e-08
6231                   	3.004120080376939e-07	1.675447664706771e-07	5.645804494383067e-07	7.780151397475843e-07	1.053166672722880e-08
6232                   	3.000338057099196e-07	1.672236596386276e-07	5.638054383716661e-07	7.767396176202036e-07	1.051887099261994e-08
6233                   	2.996560491917522e-07	1.669031777047908e-07	5.630303522113566e-07	7.754654195061073e-07	1.050608998294331e-08
6234                   	2.992787404818319e-07	1.665834162087357e-07	5.622553597528423e-07	7.741925625578508e-07	1.049332323220090e-08
6235                   	2.989018843544886e-07	1.662643908963552e-07	5.614809105363225e-07	7.729210661539262e-07	1.048057083446104e-08
6236                   	2.985254776893129e-07	1.659460617178382e-07	5.607070669249734e-07	7.716509340907662e-07	1.046783290495466e-08
6237                   	2.981495259111498e-07	1.656284548565289e-07	5.599337689122737e-07	7.703821850876567e-07	1.045510923166752e-08
6238                   	2.977740287357258e-07	1.653114411822222e-07	5.591603381454040e-07	7.691148309447075e-07	1.044240018954730e-08
6239                   	2.973989845684323e-07	1.649950596442704e-07	5.583873388659545e-07	7.678489141415823e-07	1.042970578653816e-08
6240                   	2.970243850425114e-07	1.646793321756756e-07	5.576148466633998e-07	7.665844337735776e-07	1.041702610244566e-08
6241                   	2.966502378897045e-07	1.643643031751084e-07	5.565670844149067e-07	7.653215326778719e-07	1.040436045282404e-08
6242                   	2.962765439551846e-07	1.640498444715354e-07	5.557204078200624e-07	7.640601091368403e-07	1.039171036275332e-08
6243                   	2.959033035087183e-07	1.637359669108478e-07	5.550614380941961e-07	7.628001083207729e-07	1.037907702555439e-08
6244                   	2.955305222690018e-07	1.634228060474990e-07	5.544163167714167e-07	7.615416141080403e-07	1.036645917563599e-08
6245                   	2.951582019701403e-07	1.631102980626256e-07	5.536847490751584e-07	7.602846649654035e-07	1.035385621714968e-08
6246                   	2.947863405092663e-07	1.627984334982548e-07	5.529288376309884e-07	7.590292548264389e-07	1.034126757400075e-08
6247                   	2.944149238619988e-07	1.624872297058986e-07	5.521673704181165e-07	7.577753816809535e-07	1.032869284901105e-08
6248                   	2.940439608449275e-07	1.621767212847627e-07	5.514045588298551e-07	7.565230651466971e-07	1.031613289986340e-08
6249                   	2.936734487072839e-07	1.618668618505562e-07	5.506413830630449e-07	7.552723259020037e-07	1.030358691180306e-08
6250                   	2.933033829297774e-07	1.615576296423547e-07	5.498756612697846e-07	7.540231901853690e-07	1.029105488712503e-08
6251                   	2.929337656625300e-07	1.612491171032067e-07	5.491051959113420e-07	7.527756561440109e-07	1.027853702286208e-08
6252                   	2.925645946497135e-07	1.609412684172688e-07	5.483369654298714e-07	7.515297439177202e-07	1.026603316441775e-08
6253                   	2.921958723716459e-07	1.606340342808589e-07	5.475689927498761e-07	7.502854827497890e-07	1.025354360117264e-08
6254                   	2.918276024002399e-07	1.603274657005944e-07	5.468040792488095e-07	7.490428685599655e-07	1.024106808898882e-08
6255                   	2.914597840302685e-07	1.600215124905649e-07	5.460407550383642e-07	7.478019171845337e-07	1.022860652762776e-08
6256                   	2.910924124472011e-07	1.597161820170133e-07	5.452795664418597e-07	7.465626559077947e-07	1.021615890458284e-08
6257                   	2.907254908611656e-07	1.594114489730594e-07	5.445201605283186e-07	7.453250890461547e-07	1.020372521913146e-08
6258                   	2.903590261473301e-07	1.591072848867532e-07	5.437624821612980e-07	7.440892373907074e-07	1.019130553018051e-08
6259                   	2.899930174188934e-07	1.588037952999506e-07	5.430068603556978e-07	7.428551667917566e-07	1.017889952341535e-08
6260                   	2.896274554703007e-07	1.585009856840844e-07	5.422534805047452e-07	7.416228545353283e-07	1.016650789387656e-08
6261                   	2.892623420898551e-07	1.581988438738555e-07	5.415017787697766e-07	7.403922989961537e-07	1.015413037176402e-08
6262                   	2.888976777051582e-07	1.578973867281179e-07	5.407527816213522e-07	7.391635142827445e-07	1.014176659009459e-08
6263                   	2.885334652457535e-07	1.575965586883393e-07	5.400062347997250e-07	7.379365181432744e-07	1.012941651736464e-08
6264                   	2.881696988799307e-07	1.572963752581375e-07	5.392620881482844e-07	7.367113928901106e-07	1.011708047769829e-08
6265                   	2.878064002933446e-07	1.569968693676101e-07	5.385186767927032e-07	7.354880888924231e-07	1.010475805429199e-08
6266                   	2.874435561631483e-07	1.566981087503036e-07	5.377785289688150e-07	7.342666277363979e-07	1.009244963663160e-08
6267                   	2.870811756396061e-07	1.564000666452076e-07	5.370401686822799e-07	7.330470045518849e-07	1.008015472694884e-08
6268                   	2.867192415799470e-07	1.561026807540838e-07	5.363039757588943e-07	7.318292470326594e-07	1.006787402327418e-08
6269                   	2.863577638793875e-07	1.558060093760870e-07	5.355680880495966e-07	7.306133526887121e-07	1.005560731881328e-08
6270                   	2.859967404125953e-07	1.555101031311522e-07	5.348356673074364e-07	7.293993249813665e-07	1.004335452766504e-08
6271                   	2.856361685931920e-07	1.552149169177400e-07	5.341052723177183e-07	7.281871964310093e-07	1.003111552322292e-08
6272                   	2.852760557655113e-07	1.549203099237677e-07	5.333760001131573e-07	7.269769676538713e-07	1.001889033737446e-08
6273                   	2.849164033176520e-07	1.546263892521923e-07	5.326483495129032e-07	7.257686749640459e-07	1.000667893330262e-08
6274                   	2.845571949948594e-07	1.543331457336788e-07	5.319244406379792e-07	7.245623046869962e-07	9.994481354027874e-09
6275                   	2.841984409774745e-07	1.540406423912981e-07	5.312011776629531e-07	7.233578519025456e-07	9.982297519980740e-09
6276                   	2.838401352328131e-07	1.537489128644004e-07	5.304794585463028e-07	7.221553201582368e-07	9.970127572430233e-09
6277                   	2.834822778229280e-07	1.534578663281244e-07	5.297586858261499e-07	7.209547160273693e-07	9.957971370890225e-09
6278                   	2.831248686063612e-07	1.531675152743200e-07	5.290396580304700e-07	7.197560453820923e-07	9.945828951039529e-09
6279                   	2.827679091923100e-07	1.528777874526891e-07	5.283228141678002e-07	7.185593160598779e-07	9.933700286009157e-09
6280                   	2.824113957074319e-07	1.525887722263282e-07	5.276063386038023e-07	7.173645354709520e-07	9.921585592109322e-09
6281                   	2.820553321738383e-07	1.523005260106717e-07	5.268910662950811e-07	7.161717199831860e-07	9.909484713886464e-09
6282                   	2.816997195950451e-07	1.520130059886622e-07	5.261774770180173e-07	7.149808643287906e-07	9.897397629224670e-09
6283                   	2.813445495572403e-07	1.517261814583312e-07	5.254659040258964e-07	7.137919683301815e-07	9.885324379270648e-09
6284                   	2.809898236101932e-07	1.514399757492644e-07	5.247544395237999e-07	7.126050396572466e-07	9.873264958435275e-09
6285                   	2.806355454254395e-07	1.511544224206794e-07	5.240434137132357e-07	7.114200875326306e-07	9.861219493141083e-09
6286                   	2.802817233203386e-07	1.508695661345614e-07	5.233344685952380e-07	7.102371275284848e-07	9.849187934750724e-09
6287                   	2.799283465937627e-07	1.505853447170328e-07	5.226267527157536e-07	7.090561804773238e-07	9.837170150898296e-09
6288                   	2.795754102269703e-07	1.503017614880219e-07	5.219193223118952e-07	7.078772498433001e-07	9.825166458929925e-09
6289                   	2.792229318904792e-07	1.500188536700613e-07	5.212133905134583e-07	7.067002987674090e-07	9.813176354383082e-09
6290                   	2.788709212178556e-07	1.497365960868631e-07	5.205122558644730e-07	7.055253294664924e-07	9.801200003592745e-09
6291                   	2.785193505077250e-07	1.494550848221436e-07	5.198117554250856e-07	7.043523450982782e-07	9.789237551590172e-09
6292                   	2.781682257897219e-07	1.491743179054309e-07	5.191102827161149e-07	7.031814087040115e-07	9.777288948849732e-09
6293                   	2.778175462650947e-07	1.488942597714773e-07	5.184105579051553e-07	7.020124729593334e-07	9.765354059055516e-09
6294                   	2.774673057768601e-07	1.486149494688327e-07	5.177122293529409e-07	7.008455338119733e-07	9.753432923073133e-09
6295                   	2.771175084185578e-07	1.483363827857340e-07	5.170125689447779e-07	6.996805915055866e-07	9.741525530459310e-09
6296                   	2.767681507877984e-07	1.480586153864717e-07	5.163143054476119e-07	6.985176712421467e-07	9.729631957198600e-09
6297                   	2.764192356835476e-07	1.477815688148833e-07	5.156160466089976e-07	6.973567574469864e-07	9.717750018653692e-09
6298                   	2.760707649290856e-07	1.475052737457023e-07	5.149225803529217e-07	6.961978447078732e-07	9.705879203653609e-09
6299                   	2.757227374556858e-07	1.472296497701864e-07	5.142454037240126e-07	6.950409362642662e-07	9.694023818248211e-09
6300                   	2.753751670484984e-07	1.469547266141978e-07	5.135721835253417e-07	6.938860128360497e-07	9.682184043728912e-09
6301                   	2.750385211746162e-07	1.466684537798863e-07	5.090585603414328e-07	6.929681070140710e-07	9.662653884027527e-09
6302                   	2.746994226591190e-07	1.464016536403494e-07	5.082031025578272e-07	6.920592999845034e-07	9.643910740436645e-09
6303                   	2.743604871891282e-07	1.461491593095282e-07	5.081093205976246e-07	6.911528241767255e-07	9.629032452784552e-09
6304                   	2.740221946942802e-07	1.458946983950977e-07	5.081590472985705e-07	6.902482854316722e-07	9.615098077032211e-09
6305                   	2.736846379125419e-07	1.456346463877264e-07	5.079885867695293e-07	6.893453842172918e-07	9.601876839949489e-09
6306                   	2.733478055329061e-07	1.453722169937657e-07	5.074364637201688e-07	6.884440318713887e-07	9.589026844767960e-09
6307                   	2.730116549207393e-07	1.451107531979007e-07	5.066743095088410e-07	6.875442028286605e-07	9.576427407737168e-09
6308                   	2.726760805815499e-07	1.448518017291140e-07	5.057978185294449e-07	6.866456993116361e-07	9.564003317645354e-09
6309                   	2.723409854035372e-07	1.445951335368886e-07	5.048190456816808e-07	6.857486165284826e-07	9.551718580401692e-09
6310                   	2.720063181174258e-07	1.443397894703856e-07	5.037918602312536e-07	6.848529567216860e-07	9.539548535935323e-09
6311                   	2.716721020674021e-07	1.440851297043594e-07	5.028524648314234e-07	6.839586143179960e-07	9.527472808381217e-09
6312                   	2.713383891659814e-07	1.438309973810257e-07	5.020677485904939e-07	6.830656327096925e-07	9.515476758229236e-09
6313                   	2.710051597600698e-07	1.435775926243107e-07	5.013785391864739e-07	6.821741659407604e-07	9.503549772652258e-09
6314                   	2.706723876064674e-07	1.433250629005398e-07	5.006852542267384e-07	6.812837014756116e-07	9.491681988709565e-09
6315                   	2.703400475845466e-07	1.430734948114036e-07	4.999375436008145e-07	6.803943162062181e-07	9.479866930620977e-09
6316                   	2.700081087251136e-07	1.428228990456053e-07	4.991606538890146e-07	6.795061160123735e-07	9.468098700020953e-09
6317                   	2.696765693781533e-07	1.425732565869534e-07	4.984076924976073e-07	6.786189689533644e-07	9.456372569536682e-09
6318                   	2.693454293585907e-07	1.423243882882503e-07	4.977098414120610e-07	6.777329932072554e-07	9.444683901345508e-09
6319                   	2.690146894433535e-07	1.420763255584505e-07	4.970546889393923e-07	6.768480810756736e-07	9.433027673205223e-09
6320                   	2.686843441963865e-07	1.418290347014681e-07	4.964193575173019e-07	6.759641702178084e-07	9.421399499035306e-09
6321                   	2.683543893087673e-07	1.415826111146124e-07	4.957835279772518e-07	6.750813851056358e-07	9.409796299709528e-09
6322                   	2.680248211113527e-07	1.413369779437142e-07	4.951411420964072e-07	6.741997003112200e-07	9.398214914976451e-09
6323                   	2.676956252853038e-07	1.410920735069867e-07	4.944998714656040e-07	6.733190734702218e-07	9.386654410625175e-09
6324                   	2.673668191974639e-07	1.408479141018004e-07	4.938602876960401e-07	6.724395247329170e-07	9.375112018934765e-09
6325                   	2.670383798696204e-07	1.406045569658997e-07	4.932292544431916e-07	6.715609472590906e-07	9.363585498590351e-09
6326                   	2.667103164318819e-07	1.403619214619156e-07	4.926043605694178e-07	6.706833065728440e-07	9.352072862672808e-09
6327                   	2.663826451062951e-07	1.401199371785048e-07	4.919826794314482e-07	6.698066176858778e-07	9.340573564750567e-09
6328                   	2.660553477354112e-07	1.398787370914500e-07	4.913642646916268e-07	6.689309830034559e-07	9.329085687261407e-09
6329                   	2.657284149220820e-07	1.396383460209092e-07	4.907430165745781e-07	6.680564462745894e-07	9.317608321219827e-09
6330                   	2.654018425393842e-07	1.393987359446421e-07	4.901205840098907e-07	6.671828051158622e-07	9.306141114736328e-09
6331                   	2.650756305532316e-07	1.391598546724955e-07	4.894969471715595e-07	6.663101117837269e-07	9.294683646548717e-09
6332                   	2.647497730416023e-07	1.389217653764197e-07	4.888744704077287e-07	6.654384723843824e-07	9.283236248967916e-09
6333                   	2.644242789191090e-07	1.386844957331381e-07	4.882519048687469e-07	6.645677896468457e-07	9.271798272932422e-09
6334                   	2.640991440803985e-07	1.384480415007325e-07	4.876321004383223e-07	6.636980544349095e-07	9.260369586252244e-09
6335                   	2.637743712121390e-07	1.382124647043230e-07	4.870130569197972e-07	6.628293559419518e-07	9.248949384361887e-09
6336                   	2.634499619784292e-07	1.379777761975547e-07	4.863951406441417e-07	6.619617307754500e-07	9.237537700435800e-09
6337                   	2.631259071794629e-07	1.377439828297235e-07	4.857774404994855e-07	6.610951928742863e-07	9.226135038357122e-09
6338                   	2.628022061993632e-07	1.375111461818981e-07	4.851590649651203e-07	6.602295998546573e-07	9.214740869359343e-09
6339                   	2.624788601836780e-07	1.372792542472560e-07	4.845416927481337e-07	6.593650926176578e-07	9.203355007700799e-09
6340                   	2.621558618613071e-07	1.370483567931188e-07	4.839262358196736e-07	6.585017146704592e-07	9.191978210154537e-09
6341                   	2.618332246489268e-07	1.368184096135243e-07	4.833119862070916e-07	6.576393452082791e-07	9.180609944255719e-09
6342                   	2.615109330161342e-07	1.365893207285338e-07	4.827010234947399e-07	6.567781515535550e-07	9.169250880394056e-09
6343                   	2.611889913152162e-07	1.363611174094396e-07	4.820909373224101e-07	6.559179439428387e-07	9.157901201524649e-09
6344                   	2.608674016414891e-07	1.361339001709717e-07	4.814817864334610e-07	6.550588827500549e-07	9.146561785920056e-09
6345                   	2.605461598996750e-07	1.359075941987887e-07	4.808738150049111e-07	6.542009898918247e-07	9.135231894835451e-09
6346                   	2.602252635625881e-07	1.356822256159337e-07	4.802679865949792e-07	6.533441507724399e-07	9.123912380651615e-09
6347                   	2.599047185289105e-07	1.354576823406414e-07	4.796628197315966e-07	6.524884349860143e-07	9.112602906322657e-09
6348                   	2.595845171334866e-07	1.352339198603337e-07	4.790600403622950e-07	6.516338138801357e-07	9.101304035104995e-09
6349                   	2.592646613551400e-07	1.350110047211675e-07	4.784581612335830e-07	6.507803015095521e-07	9.090016233199897e-09
6350                   	2.589451485018920e-07	1.347889772295346e-07	4.778566150948568e-07	6.499279066252711e-07	9.078739725979208e-09
6351                   	2.586259959496010e-07	1.345677440457678e-07	4.772564528633615e-07	6.490765766485783e-07	9.067475074955860e-09
6352                   	2.583071930178704e-07	1.343472324361542e-07	4.766579221978486e-07	6.482264314743065e-07	9.056222247604735e-09
6353                   	2.579887369337974e-07	1.341274046912308e-07	4.760603737110028e-07	6.473774355651512e-07	9.044981907865995e-09
6354                   	2.576706199066466e-07	1.339082733768551e-07	4.754626766211913e-07	6.465295191886561e-07	9.033754034444650e-09
6355                   	2.573528515573433e-07	1.336899082762319e-07	4.748645452543155e-07	6.456828072444572e-07	9.022539959458232e-09
6356                   	2.570354289392070e-07	1.334722944430450e-07	4.742682826270376e-07	6.448372250785610e-07	9.011339772547035e-09
6357                   	2.567183547737583e-07	1.332554052797335e-07	4.736727357268415e-07	6.439929058968846e-07	9.000153095453275e-09
6358                   	2.564016255801456e-07	1.330392727516061e-07	4.730774920686941e-07	6.431498200670991e-07	8.988980600051398e-09
6359                   	2.560852623206386e-07	1.328238281704936e-07	4.724829228429075e-07	6.423079130748909e-07	8.977822112733189e-09
6360                   	2.557692554715945e-07	1.326091214380829e-07	4.718887187086586e-07	6.414672060074967e-07	8.966678017355136e-09
6361                   	2.554535915845167e-07	1.323952029961837e-07	4.712952497816244e-07	6.406276710230948e-07	8.955548584266696e-09
6362                   	2.551382730665844e-07	1.321820412573749e-07	4.707018406684079e-07	6.397894604395887e-07	8.944433975592926e-09
6363                   	2.548232966382101e-07	1.319695910760333e-07	4.701100542217728e-07	6.389524627582563e-07	8.933334676488449e-09
6364                   	2.545086663797203e-07	1.317579637155813e-07	4.695187030703248e-07	6.381168222436996e-07	8.922250703121099e-09
6365                   	2.541943821127621e-07	1.315471720498246e-07	4.689283083528081e-07	6.372824668991523e-07	8.911182847323803e-09
6366                   	2.538804529134663e-07	1.313371929751060e-07	4.683372973451054e-07	6.364493366160714e-07	8.900130665395859e-09
6367                   	2.535668638240959e-07	1.311280699319547e-07	4.677485545400600e-07	6.356174974152995e-07	8.889094752762436e-09
6368                   	2.532536209057436e-07	1.309197268994594e-07	4.671598715597424e-07	6.347868099329819e-07	8.878075361994285e-09
6369                   	2.529407312417326e-07	1.307121476560537e-07	4.665715115969275e-07	6.339573706933480e-07	8.867072609256633e-09
6370                   	2.526281936759603e-07	1.305054702125743e-07	4.659839608046026e-07	6.331291327419846e-07	8.856086565140306e-09
6371                   	2.523159949182518e-07	1.302995694342779e-07	4.653978688548091e-07	6.323022429606263e-07	8.845117822072784e-09
6372                   	2.520041414822028e-07	1.300945475386859e-07	4.648105105149722e-07	6.314766756160800e-07	8.834166666236995e-09
6373                   	2.516926321417422e-07	1.298904348999341e-07	4.642248843052542e-07	6.306523848707905e-07	8.823232804959976e-09
6374                   	2.513814640265193e-07	1.296872208727955e-07	4.636390499914337e-07	6.298292857713154e-07	8.812316641607001e-09
6375                   	2.510706422941465e-07	1.294847523802408e-07	4.630542551280875e-07	6.290074411752637e-07	8.801418236135880e-09
6376                   	2.507601625728268e-07	1.292830320765182e-07	4.624708506738694e-07	6.281867969902994e-07	8.790537590040471e-09
6377                   	2.504500362922421e-07	1.290820930136980e-07	4.618868349847878e-07	6.273673146605607e-07	8.779675081308748e-09
6378                   	2.501402510140379e-07	1.288820087961174e-07	4.613049293515615e-07	6.265490098080117e-07	8.768830695645337e-09
6379                   	2.498308082335870e-07	1.286827215794607e-07	4.607234010532725e-07	6.257319172055543e-07	8.758004553667504e-09
6380                   	2.495217129357808e-07	1.284841997556292e-07	4.601406579017875e-07	6.249159828403819e-07	8.747196564219783e-09
6381                   	2.492129670158286e-07	1.282864624733405e-07	4.595608289867528e-07	6.241012981239108e-07	8.736406653035698e-09
6382                   	2.489045718628538e-07	1.280895108279258e-07	4.589807867329497e-07	6.232878427039938e-07	8.725634791404775e-09
6383                   	2.485965243152095e-07	1.278934179671608e-07	4.584002186703188e-07	6.224756007131819e-07	8.714880980532401e-09
6384                   	2.482888208149822e-07	1.276982013831152e-07	4.578222409115304e-07	6.216645046561917e-07	8.704145463415249e-09
6385                   	2.479814696733430e-07	1.275038981613091e-07	4.572444165584794e-07	6.208546294747516e-07	8.693428311562201e-09
6386                   	2.476744732176767e-07	1.273104491198544e-07	4.566673299636124e-07	6.200458945611489e-07	8.682729170991951e-09
6387                   	2.473678233008650e-07	1.271178373833732e-07	4.560921465766849e-07	6.192384086755760e-07	8.672048224466898e-09
6388                   	2.470615158821632e-07	1.269261497294645e-07	4.555180018486064e-07	6.184322299920354e-07	8.661385445227279e-09
6389                   	2.467555533204601e-07	1.267353839211124e-07	4.549447123491505e-07	6.176272848168578e-07	8.650741073813203e-09
6390                   	2.464499341916141e-07	1.265455091210377e-07	4.543721937925108e-07	6.168235683639296e-07	8.640115161879852e-09
6391                   	2.461446639963992e-07	1.263564487839782e-07	4.538000909044072e-07	6.160210359635202e-07	8.629508005772437e-09
6392                   	2.458397448616581e-07	1.261683331383934e-07	4.530716346519269e-07	6.152197962646703e-07	8.618945127951480e-09
6393                   	2.455351727822630e-07	1.259810702366299e-07	4.524505952958758e-07	6.144197398716271e-07	8.608396899326156e-09
6394                   	2.452309449549107e-07	1.257946452502994e-07	4.519348756920982e-07	6.136208286151834e-07	8.597858225358868e-09
6395                   	2.449270762461064e-07	1.256090737743309e-07	4.514122688134297e-07	6.128230422194272e-07	8.587333406066144e-09
6396                   	2.446235587213945e-07	1.254243013234566e-07	4.508715653980969e-07	6.120263693287122e-07	8.576824356580477e-09
6397                   	2.443203876880081e-07	1.252403916174546e-07	4.503165014796467e-07	6.112308246022560e-07	8.566331567797447e-09
6398                   	2.440175672548393e-07	1.250572977023498e-07	4.497581084677524e-07	6.104364308692629e-07	8.555855279247957e-09
6399                   	2.437150895418194e-07	1.248750309353051e-07	4.492001060189340e-07	6.096431434059225e-07	8.545395991273336e-09
6400                   	2.434129593353704e-07	1.246935120501721e-07	4.486423721748117e-07	6.088509959857875e-07	8.534954161608224e-09
6401                   	2.431111784896124e-07	1.245127653311354e-07	4.480848412003801e-07	6.080600280077454e-07	8.524528967857253e-09
6402                   	2.428097400959418e-07	1.243327477935768e-07	4.475270446149743e-07	6.072701886229067e-07	8.514120915281579e-09
6403                   	2.425086483807914e-07	1.241535580517171e-07	4.469684235599674e-07	6.064814962817160e-07	8.503729621509233e-09
6404                   	2.422078991868252e-07	1.239751737020908e-07	4.464109004983679e-07	6.056939490491922e-07	8.493355674222051e-09
6405                   	2.419074979666080e-07	1.237975740264650e-07	4.458552322392248e-07	6.049076162334765e-07	8.482998627402555e-09
6406                   	2.416074372351477e-07	1.236207823300549e-07	4.453020231730340e-07	6.041224680847635e-07	8.472658780060166e-09
6407                   	2.413077573988905e-07	1.234447426687627e-07	4.447486739062471e-07	6.033384373190878e-07	8.462335274054846e-09
6408                   	2.410084272545463e-07	1.232694952109922e-07	4.441974232494876e-07	6.025555933897441e-07	8.452028726195913e-09
6409                   	2.407094546678713e-07	1.230949978115055e-07	4.436467254761239e-07	6.017739813470794e-07	8.441738674127155e-09
6410                   	2.404108297513936e-07	1.229212515167259e-07	4.430974425436545e-07	6.009936192585988e-07	8.431465772060824e-09
6411                   	2.401125499268869e-07	1.227482335113040e-07	4.425499706849761e-07	6.002144262934164e-07	8.421209332744795e-09
6412                   	2.398146120709916e-07	1.225761193828226e-07	4.420035929796881e-07	5.994363999106635e-07	8.410969509085767e-09
6413                   	2.395170209745051e-07	1.224049456119406e-07	4.414587600783141e-07	5.986595263427805e-07	8.400745957436959e-09
6414                   	2.392197741399530e-07	1.222345305993579e-07	4.409151105585616e-07	5.978838209085368e-07	8.390538613017911e-09
6415                   	2.389228710297951e-07	1.220648463293822e-07	4.403732519722425e-07	5.971092270402800e-07	8.380347818891326e-09
6416                   	2.386263197634302e-07	1.218960484226737e-07	4.398315051409933e-07	5.963357525867681e-07	8.370173165354793e-09
6417                   	2.383301134206263e-07	1.217280030604381e-07	4.392911404780068e-07	5.955635622192041e-07	8.360014503927779e-09
6418                   	2.380342477675065e-07	1.215607840272042e-07	4.387528190949857e-07	5.947926589019424e-07	8.349872652883191e-09
